,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
1433,1433,1.0,0.0,0.0,0.0,0.0548043270760419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0007172984797316,0.1239049864023011,0.0,0.0044621375666919,0.0015266091525544,0.0048779054636368,0.0,0.0,0.0,2.582862349579657e-06,0
1434,1434,1.0,0.0,0.625,0.0,0.0093859370028635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0011741096827411,0.0848659312933453,0.0,5.5423554148013786e-05,0.0003550253843149,0.0,0.0,0.0,0.0,0.0,3
1435,1435,0.0,1.0,0.375,0.0,0.0370664969774101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0070032922360999,0.2189493699160214,0.0,0.023349167113356,0.0149465686796605,0.0002074693576238,6.688814135926203e-06,0.0036450388930806,0.0,3.0707363489447034e-05,1
1436,1436,1.0,0.0,0.25,0.0,0.0336461979000954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0002781663460835,0.0627989821463713,0.0,0.002590634281848,0.0,0.0,0.0,0.0,0.0,0.0,2
1437,1437,0.0,1.0,0.375,0.0,0.0675310213172128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0184804213071956,0.2356507768639319,0.0300876889189825,2.527282124737816e-05,0.0001775126921574,4.032993355631957e-06,0.0,0.0,5.650926901705308e-05,0.0,0
1438,1438,0.0,1.0,0.75,0.0,0.0441457206490614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.003166671463079,0.2552399984792985,0.0,0.0063106680279245,0.0055738985337451,0.0016099571595568,0.0,0.0,0.0,0.0,3
1439,1439,0.0,1.0,0.25,0.0,0.066576519249125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.024786961983012,0.1420920558831585,0.0,0.0299085814828468,0.0760819398586998,0.0011052067845817,0.0021969100882577,0.0,0.0,1.686035144864498e-05,1
1440,1440,1.0,0.0,0.125,0.0,0.0459751829462297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0026668099591972,0.2184392879062912,0.0,0.004035293144282,0.008201086377676,0.0040827278620133,0.0,0.0,0.0,1.9371467621847426e-06,2
1441,1441,0.0,1.0,0.75,0.0,0.4272987591473114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0057968887246592,0.1647848218431974,0.0,0.0004211135949665,0.0019526396137323,0.0,0.0,0.0,0.0,0.0,0
1442,1442,0.0,1.0,0.5,0.0,0.0376232898504613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0166069223860815,0.0906315363926025,0.0,0.0051504629703575,0.0105442539141548,0.0,0.0,0.0,0.0,0.0,3
1443,1443,1.0,0.0,0.5,0.0,0.2469774101177219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.002571125832478,0.1759490635358768,0.0,0.0058679041079874,0.0013845989988284,0.0,0.0,0.0,0.0,0.0,1
1444,1444,1.0,0.0,0.375,0.0,0.0291918549156856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0040176754610085,0.0933200991289111,0.0,0.0003827196066492,0.0007810558454929,0.0013127565722725,0.0,0.0001031358733708,0.0,0.0,2
1445,1445,0.0,1.0,0.5,0.0,0.0391345847916003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0299389564333652,0.0782281460440407,0.0,0.0128347550726128,0.014982071218092,0.0090667550539482,0.0004930049477832,0.0,0.0,2.281528408795364e-05,0
1446,1446,0.0,1.0,0.375,0.0,0.0559179128221444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0011592089521338,0.0848659312933453,0.0,0.0118988253400961,0.0034792487662867,4.412163671118722e-06,0.0,0.0,0.0,0.0004578123514629,3
1447,1447,0.0,1.0,0.0,0.0,0.0396913776646516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0065962563087296,0.0924013644882046,0.0,0.0019536659087322,0.0,0.0,0.0,0.0,0.0,0.0,1
1448,1448,1.0,0.0,0.0,0.0,0.0524180719058224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0009712002798668,0.1141889726782898,0.0,0.0072745267595141,0.0040117868427592,0.0176611270898524,0.0,0.0,0.0,6.0912503744253575e-05,2
1449,1449,0.0,1.0,0.125,0.0,0.001272669424117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.8,0.0012418197744054,0.1115310652149171,0.0,0.0214986177653095,0.0142010153725991,0.007338404835883,9.74936816702857e-05,0.0,0.0073173889873538,0.0033596582012157,0
1450,1450,1.0,0.0,0.0,0.0,0.0532134902958956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.002385910611268,0.0886418833991217,0.0,0.0001328328495884,0.0003195228458834,0.0,0.0,0.0,0.0,0.0,3
1451,1451,1.0,0.0,0.5,0.0,0.0646675151129494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.8,0.0493616460978692,0.1087998771117979,0.0,0.0125839866497914,0.0116093300670997,0.0003276318776044,0.0,0.0,0.0,0.0024410919050582,1
1452,1452,0.0,1.0,0.375,0.0,0.035793827553293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.1,0.0354072048829161,0.0754382265666459,0.0,0.0005587173424293,0.0023786700749103,0.0009713366831958,0.0,0.0,0.0013723144999041,4.4482629353871865e-06,2
1453,1453,0.0,1.0,0.375,0.0,0.1648902322621699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.25,0.6000000000000001,0.0153613989349937,0.1585975943110246,0.0,0.0065690312346067,0.0055028934568821,0.0100604742757673,0.0,0.0,0.0,0.010762141695111,0
1454,1454,0.0,1.0,0.25,0.0,0.0419185491568565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0214364621431303,0.0619127775429505,0.0,0.0076921823719236,0.0199524265985017,0.0001642324516487,0.0,0.0,0.0,0.0059575872478346,3
1455,1455,0.0,1.0,0.125,0.0,0.0418390073178491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0069038869954258,0.0859582907814224,0.0,0.0015360102963227,0.0005680406149039,0.0001192777892444,0.0,0.0,0.0,1.650162056675892e-06,1
1456,1456,0.0,1.0,0.25,0.0,0.063315303849825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0249925718381566,0.2127641734280414,0.0,0.0001526687319793,0.0002840203074519,0.0,0.0,0.0,0.0,0.0,2
1457,1457,1.0,0.0,0.875,0.0,0.0333280305440661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0189675443022621,0.2153818347150022,0.0,0.182073114049855,0.073028721553591,5.974804971306602e-07,0.0019699962843356,0.0,0.0,0.0001049646560398,0
1458,1458,0.0,1.0,0.0,0.0,0.0572701240852688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0062174071511389,0.2011828950549774,0.0,0.0190327583552205,0.0107572691447438,0.0001821166515292,0.0,0.0,0.0,1.0331449398318627e-05,3
1459,1459,1.0,0.0,0.125,0.0,0.0180559974546611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0074132297256169,0.112598085398969,0.0,0.0024476287343815,0.0019526396137323,0.0055642094796726,0.0,0.0,0.0,1.4349235275442535e-06,1
1460,1460,1.0,0.0,1.0,0.0,0.0504295259306395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0104310589554695,0.1288490044964962,0.0,0.0650815572772883,0.014911066141229,0.0,0.0,0.0,0.0,0.0030623420463085,2
1461,1461,0.0,1.0,0.75,0.0,0.8435412026726058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0161431432489746,0.1209063409439041,0.0,0.0003010617044643,0.0014556040756914,0.0001908203337711,0.0,0.0,0.0,2.503941555564723e-05,0
1462,1462,0.0,1.0,0.125,0.0,0.0403277123767101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0032476071447043,0.0996109255112374,0.0,0.0001493321381864,0.0033727411509922,3.653248539667181e-05,0.0,0.0,3.592642268633838e-05,0.0,3
1463,1463,1.0,0.0,1.0,0.0,0.1254374801145402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.7000000000000001,0.1264874010893385,0.0870341770360707,0.0,1.0861099948313947e-07,0.0,0.0,0.0,0.0,0.0,0.0,1
1464,1464,1.0,0.0,0.25,0.0,0.037543748011454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0015699683184288,0.1649315423317911,0.0,0.00015005727633,0.0006745482301984,0.0,0.0,0.0,0.0,2.582862349579657e-06,2
1465,1465,0.0,1.0,0.75,0.0,0.2550906776964683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.9,0.0352477026637582,0.2275853240643849,0.0,0.1417780802558619,0.0353605282777718,0.0115221011569066,0.0004853605887707,0.0030767059487686,0.0,0.0538372545608147,0
1466,1466,0.0,1.0,0.75,0.0,0.0106586064269805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.4,0.0061762714627889,0.1474198107007591,0.0,0.0014081511916223,0.0020591472290268,0.0019413520152922,0.0,0.0,0.0,0.0,3
1467,1467,1.0,0.0,0.125,0.0,0.040804963410754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0007114476935601,0.1043625146669821,0.0,0.0004350429556502,0.0001065076152944,0.0003575805875231,0.0,0.0,0.0,0.0,1
1468,1468,1.0,0.0,0.0,0.0,0.0141584473433025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0008657280308419,0.124493443267983,0.0,5.221314078093864e-06,0.0,0.0,0.0,0.0,0.0,0.0,2
1469,1469,1.0,0.0,0.375,0.0,0.0571110404072542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.1,0.074427748589256,0.2376043121526938,0.0,0.0028553432458972,0.0026981929207938,0.0095189041651566,0.0001049413108552,0.0,0.0,0.0,0
1470,1470,0.0,1.0,0.75,0.0,0.0653038498250079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.9,0.0022730705333627,0.1696471047877207,0.0,0.0455468276324271,0.0287570561295132,8.344044942620875e-05,0.0,0.0,0.0,1.2914311747898284e-05,3
1471,1471,1.0,0.0,0.0,0.0,0.0335666560610881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0006653307576947,0.1055460804253283,0.0,0.0005845587742034,0.0013490964603969,0.0,0.0,0.0,0.0,0.0,1
1472,1472,1.0,0.0,0.25,0.0,0.0653038498250079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0037122453581038,0.1168814526234942,0.0,0.0001049725310004,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,2
1473,1473,0.0,1.0,0.125,0.0,0.0785077951002227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0494239506350536,0.0766377582426989,0.0,0.0065699001226026,0.0083785990698334,0.0006693102918962,0.023052407729987,0.0,0.0,1.915622909271579e-05,0
1474,1474,1.0,0.0,0.625,0.0,0.0351574928412344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0182692315248459,0.220666932696067,0.0,3.286121622597221e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,3
1475,1475,1.0,0.0,0.125,0.0,0.0594177537384664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.04456682162543,0.1877966721730396,0.0,1.6770816096661233e-07,0.0,0.0,0.0,0.0,0.0,0.0,1
1476,1476,1.0,0.0,0.875,0.0,0.0336461979000954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0030503206809739,0.1767559320118891,0.0,7.984505682591382e-06,0.0,0.0,0.0,0.0,0.0,0.0,2
1477,1477,1.0,0.0,1.0,0.0,0.0959274578428253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0149544315942285,0.1412570058129538,0.0,0.0007305255686264,0.0007810558454929,0.0,0.0,0.0,0.0,7.676840872361758e-06,0
1478,1478,1.0,0.0,0.625,0.0,0.0506681514476614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0090939026373102,0.236746560812301,0.0,0.0032594400527977,0.0044378173039372,1.143255951240398e-06,0.0,0.0042540833663549,0.0,1.0259703221941415e-05,3
1479,1479,0.0,1.0,0.5,0.0,0.0673719376391982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.9,0.0250355500649691,0.0357444239047163,0.0,0.0143039456459447,0.0444846806546668,5.124544263851432e-06,0.0142298618847004,0.0010541571899274,0.0,3.644705759962405e-05,1
1480,1480,0.0,1.0,0.5,0.0,0.0382596245625198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.0676134112880783,0.1660398833734764,0.0,0.1994463442495906,0.1955834842191217,0.0282285520774256,5.6208522150640366e-08,0.0,6.287123970109216e-05,0.0354521533718012,2
1481,1481,1.0,0.0,0.625,0.1428571428571428,0.4306395163856188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.1169089387360216,0.2187628703092402,0.0,0.0187877718709011,0.0244967515177335,0.0,0.00047201106476,0.0,0.0,0.0,0
