,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
7096,7096,1.0,0.0,0.25,0.0,0.0520999045497931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.012359105152468,0.2130763911829621,0.0,0.0002299167081411,0.0002840203074519,2.458862045883871e-06,0.0,0.0,0.0,0.0,3
7097,7097,1.0,0.0,0.25,0.0,0.0453388482341711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0142760368319648,0.0920587829610484,0.0,0.0002810900583241,0.0015976142294174,0.0,0.0,0.0,0.0,1.3775265864424835e-05,0
7098,7098,1.0,0.0,0.125,0.0,0.068087814190264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0165840714216918,0.1932696490057123,0.0,0.0002203062319074,0.0007100507686299,0.0,0.0,0.0,0.0,1.7936544094303173e-06,1
7099,7099,0.0,1.0,0.125,0.0,0.0612472160356347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0007175205143349,0.0848659312933453,0.0,0.0001511641501924,0.0001420101537259,0.0002261348781543,0.0,0.0,0.0,0.0,2
7100,7100,1.0,0.0,0.5,0.0,0.0458956411072224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5000000000000001,0.0067352069585003,0.1059586671678076,0.0,0.0007970689724568,0.0015621116909859,0.0001031860308554,0.0,0.0,0.0,0.0,3
7101,7101,1.0,0.0,0.25,0.0,0.045816099268215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0023937817960817,0.0965413414731752,0.0,0.0050748377703056,0.0033727411509922,0.0,0.0,0.0,0.0,0.0,0
7102,7102,1.0,0.0,0.25,0.0,0.0249761374482978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0005558595608395,0.118997369359106,0.0,0.0007838998887695,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,1
7103,7103,1.0,0.0,0.375,0.0,0.5040566337893733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,1.0,0.034400662739114,0.2217105382961581,0.0,0.106794868641385,0.1224127525118046,0.0105642824699584,0.0,0.0002144140525341,3.966875838283197e-05,0.0782643165010824,2
7104,7104,1.0,0.0,0.875,0.0,0.3137130130448616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0005380165811163,0.1086329274879619,0.0,0.0024207251509213,0.0014556040756914,0.0,0.0,0.0235622045021522,0.0,2.869847055088508e-05,3
7105,7105,0.0,1.0,0.75,0.0,0.1205854279350938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.1,0.0230324038602141,0.0918416551571704,0.0,0.0064151629899713,0.0110412894521958,0.0088145780691256,8.130562729090128e-05,0.0,0.0,0.0023385666190152,0
7106,7106,0.0,1.0,0.75,0.0,0.0708717785555202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.8,0.0782612818025568,0.1742851788839214,0.0,0.0146092144294185,0.0297156246671637,0.0003395010574801,0.0,0.0,0.0,0.0201849257696122,1
7107,7107,1.0,0.0,1.0,0.0,0.0408845052497613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0016387664958981,0.1135416706723066,0.0,2.036775684424991e-05,0.0001775126921574,2.757602294449201e-07,0.0,0.0,0.0,0.0,2
7108,7108,1.0,0.0,0.875,0.0,0.0353961183582564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0060133329384604,0.493908558855765,0.0,0.0004101167312689,0.0008165583839244,0.0,0.0,0.0,0.0,0.0,3
7109,7109,1.0,0.0,0.75,0.0,0.6620267260579065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.018717172968569,0.1658416909230792,0.0,0.0206275719244399,0.0183193098306528,0.0033705138744192,3.737866723017584e-06,0.0,0.0,0.0405020079961113,0
7110,7110,0.0,1.0,0.625,0.0,0.2161947184218899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.0539781837587114,0.1165737150094983,0.0,0.0002455742614931,0.0003905279227464,0.00041252581324,0.0,0.0,0.0,0.0,1
7111,7111,0.0,1.0,0.625,0.0,0.0837575564747057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,4.9722963821672425e-05,0.1511308003474894,0.0,0.0042463850106598,0.0086981219157169,7.008905831725053e-07,3.428719851189062e-06,0.0,0.0,1.4349235275442535e-06,2
7112,7112,1.0,0.0,0.375,0.0,0.0581450843143493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0096206745026235,0.1078251469836854,0.0,0.0108528838456471,0.0084496041466964,1.4994462476067531e-06,0.0094732156977024,0.0,0.0,2.5900369672173785e-05,3
7113,7113,1.0,0.0,0.875,0.0,0.0539293668469615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0010460608157475,0.1299192667747719,0.0,0.0001303699354531,0.0003195228458834,0.0,0.0,0.0,0.0,0.0,0
7114,7114,1.0,0.0,0.625,0.0,0.042316258351893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.011092144318549,0.0857031357136474,0.0,5.557369288259342e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,1
7115,7115,0.0,1.0,0.875,0.0,0.0327712376710149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.6000000000000001,0.0094256223347448,0.2717172836649186,0.0,0.0442882497592988,0.0208399900592892,1.8671265535333133e-05,0.0,0.0,0.0,6.055377286236751e-05,2
7116,7116,0.0,1.0,0.375,0.0,0.1333121221762647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0028456838256356,0.2225105491429831,0.0,0.0121472634180903,0.0196329037526183,2.9351229421543684e-05,3.195454484263904e-05,0.0,0.0,0.0,3
7117,7117,1.0,0.0,0.125,0.0,0.0782691695832007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0055983246900958,0.1895325559937782,0.0,0.0002195060243965,0.0016331167678489,0.0,0.0,0.0,0.0,0.0,0
7118,7118,1.0,0.0,0.25,0.0,0.045816099268215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0081459776287977,0.1063381442362881,0.0,0.002382597898441,0.006922994994142,0.0,0.0,0.0,0.0,0.0,1
7119,7119,0.0,1.0,0.0,0.0,0.0439070951320394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.2,0.0057746190026866,0.0937847285237965,0.0,0.0006888764447658,0.0020236446905953,0.0022666169509273,0.0,0.0,0.0,0.0,2
7120,7120,0.0,1.0,0.5,0.0,0.2663856188355075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0176803446073763,0.1299014226488586,0.0,0.0031309181015563,0.0136684772961266,0.0,0.0,0.0,0.0,0.0,3
7121,7121,0.0,1.0,0.125,0.0,0.1372892141266306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0055651357480738,0.1906434287451722,0.0,0.001355029232331,0.0009940710760819,6.986500313082653e-05,0.0,0.0,0.0,6.457155873949142e-06,0
7122,7122,1.0,0.0,0.875,0.0,0.0527362392618517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0180039094736975,0.1568183815475045,0.0,0.0272648811444277,0.0696204778641673,0.0,3.341596641855569e-05,0.0,0.0,0.0034024906685129,1
7123,7123,1.0,0.0,0.25,0.0,0.0413617562838052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0220493392601274,0.1708897084235911,0.0,0.0040279523184934,0.0073845279937515,2.339365946457739e-05,0.000347762126546,0.0,0.0,0.0,2
7124,7124,1.0,0.0,0.375,0.0,0.040804963410754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0050903153300097,0.121462290573007,0.0,0.0014106588279339,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,3
7125,7125,0.0,1.0,0.625,0.0,0.3786986955138403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0053045787222616,0.1910038103406263,0.0,0.0048753401281226,0.0035147513047182,0.0,0.0,0.0,0.0,0.0008456721809582,0
7126,7126,0.0,1.0,0.875,0.0,0.0758829144129812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0985928462850162,0.3705855880522367,0.0,0.0291518103856393,0.0251712997479319,0.0010157570601555,0.0,0.0,0.0,0.0011494454917393,1
7127,7127,0.0,1.0,0.375,0.0,0.0536907413299395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.9,0.5166701301739822,0.2604709566971335,0.0,0.3146804552589765,0.4300422480207335,0.0316127103381975,0.0151374608918668,0.0,0.0,0.2739610525881536,2
7128,7128,1.0,0.0,0.0,0.0,0.0473273942093541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0048712194883012,0.1296438977326411,0.0,0.0006537727308446,0.0007455533070614,0.0,0.0003938250104484,0.0,0.0,0.0,3
7129,7129,1.0,0.0,0.625,0.0,0.0424753420299077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0013442393382552,0.0879144694875216,0.0,2.555552929015045e-08,0.0,0.0,0.0,0.0,0.0,1.2914311747898284e-06,0
7130,7130,1.0,0.0,0.875,0.0,0.0336461979000954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0005635912474731,0.1078773647977698,0.0,8.726893808470252e-05,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,1
7131,7131,0.0,1.0,0.125,0.0,0.1817531021317212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0058813013984241,0.1486687210674943,0.0,1.812206470787793e-05,0.0001065076152944,1.85965804731918e-05,0.0,0.0,0.0,0.0,2
7132,7132,1.0,0.0,0.25,0.0,0.1258351893095768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0142686352910242,0.1288169013391065,0.0,0.0027255802542647,0.0033727411509922,0.0,0.0,0.0,0.0,2.0088929385619555e-06,3
7133,7133,0.0,1.0,0.125,0.0,0.063315303849825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0161522257429857,0.098040860423038,0.0,0.0001047329479133,0.0,0.0,0.0,0.0,0.0,0.0,0
7134,7134,1.0,0.0,0.75,0.0,0.0544861597200127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.023919043830742,0.1239847670643193,0.0,0.0011190127387924,0.0068874924557105,3.136772609935966e-06,0.0,0.0,0.0,1.3129550277029922e-05,1
7135,7135,1.0,0.0,0.0,0.0,0.0359529112313076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0151545219713795,0.2113326630482916,0.0,1.7497551460849887e-05,0.0,0.0,0.0,0.0,0.0,0.0,2
7136,7136,1.0,0.0,0.875,0.0,0.0264874323894368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0024638877689897,0.098040860423038,0.0,1.2824084041913624e-05,0.0,0.0,0.0,0.0,0.0,0.0,3
7137,7137,0.0,1.0,1.0,0.0,0.6480273623926185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.5000000000000001,0.0564112191801962,0.1827505156218659,0.0,0.000785147318043,0.0008520609223559,1.120275932119988e-06,0.0,0.0,0.0,9.0400182235288e-06,0
7138,7138,0.0,1.0,0.25,0.0,0.4766146993318486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0255761194627819,0.1693746678927082,0.0,0.0081827415205156,0.0043668122270742,5.637573190714585e-05,0.0,0.0,0.0,0.0,1
7139,7139,0.0,1.0,0.5,0.0,0.3119630925867006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0079820614547235,0.2134899867775394,0.0,0.0047752391198931,0.0101182234529768,5.222209345113175e-06,4.805828643879751e-05,0.0,0.0,0.0045662136493513,2
7140,7140,1.0,0.0,0.625,0.0,0.0509863188036907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0090623655862379,0.1681697936469201,0.0,0.0001369680536717,0.0002485177690204,0.0,0.0,0.0,0.0,0.0,3
7141,7141,0.0,1.0,0.5,0.0,0.0432707604199809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0033170109767723,0.2872653495661589,0.0,5.492841576801713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0
7142,7142,1.0,0.0,0.75,0.0,0.0342029907731466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.0045029501051883,0.1752814208057764,0.0,0.0006476761398884,0.0010650761529449,0.0,0.0,0.0,0.0,0.0,1
7143,7143,1.0,0.0,0.375,0.0,0.0207604199809099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0003594926226131,0.1894578393053613,0.0,3.0708162883277034e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,2
7144,7144,0.0,1.0,0.5,0.0,0.078348711422208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.023552993631178,0.1621392076420479,0.0,0.0001575833797059,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,3
