access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,leverage
1,0,1,0.25,0,0.03591843,0,0,1,0,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.011936291,0
0.8,1,0,0.5,0,0.010968639,0,0,0,0,0,1,0,0,0,0,0.333333333,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.666666667,0.25,1,0.033201904,0
1,0,1,0.25,0,0.284643905,0,0,1,0,0,0,0,0,0,0,0.333333333,0.8,1,0,0,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.021699259,0
1,0,1,0.75,0,0.118028735,0,0,0,0,0,0,1,0,0,0,0.166666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.008922438,0
1,1,0,0.25,0,0.091456821,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.00465644,0
1,0,1,0.375,0,0.064035223,0,0,1,0,0,0,0,0,0,0,1,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.75,0.9,0.078485466,0
1,1,0,0.5,0,0.055152171,0,0,0,0,0,1,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.016560249,0
0.2,1,0,0.375,0,0.021860034,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.000269856,0
1,1,0,0.375,0,0.039703383,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.006583318,0
1,0,1,0.625,0,0.061408929,0,0,0,0,0,0,1,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.9,0.016102928,0
1,1,0,0.125,0,0.055770122,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.6,0.00792628,0
1,0,1,1,0,0.046809825,0,0,0,0,0,0,0,0,1,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.75,0.8,0.173404137,0
0.4,1,0,0.75,0,0.040398579,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0.75,0.7,0.181038857,0
0.8,1,0,0.125,0,0.0286575,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.003824643,0
1,1,0,0.75,0,0.016221227,0,0,0,0,0,1,0,0,0,0,0.333333333,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.9,0.002008079,0
1,0,1,0.75,0,0.813842113,0,0,0,0,0,0,1,0,0,0,0.333333333,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.003970205,0
0,0,1,0.25,0,0.429399042,0,0,1,0,0,0,0,0,0,0,0.166666667,1,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001773771,0
0.8,0,1,0.25,0,0.049590607,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.0076555,0
1,1,0,0.125,0,0.037926773,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.002570381,0
0.2,1,0,0.125,0,0.034450796,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.007078628,0
1,1,0,0.75,0,0.571836861,0,0,0,0,0,1,0,0,0,0,0.5,0.8,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.8,0.031041476,0
1,0,1,0.875,0,0.632627839,0,0,0,0,1,0,0,0,0,0,0.5,1,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0.1,0.04360592,0
1,1,0,0.25,0,0.025799475,0,0,0,1,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.25,0.1,0.010924421,0
1,1,0,0.5,0,0.058937123,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.7,0.062095274,0
1,0,1,0.625,0,0.02726711,0,0,0,0,1,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,1,0.007375035,0
0.4,0,1,0,0,0.026031207,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2,0.001702973,0
1,1,0,0.875,0,0.574926618,0,0,0,0,1,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.7,0.014761738,0
1,1,0,1,0,0.134636181,0,0,0,0,0,0,0,0,1,0,0.666666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.333333333,0.75,0.9,0.184824329,0
1,1,0,0.25,0,0.085586281,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.001732612,0
0.8,0,1,0.25,0,0.037463309,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.017401554,0
1,1,0,0.375,0,0.036381894,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.003287699,0
1,0,1,1,0,0.03452804,0,0,0,0,0,0,0,0,1,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2,0.00152704,0
1,1,0,0.375,0,0.065502858,0,0,0,0,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.75,0.1,0.133922291,0
0.8,1,0,0.5,0,0.056619805,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.002279558,0
1,1,0,0,0,0.049667851,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.000812155,0
1,1,0,1,0,0.042097945,0,0,0,0,0,0,0,0,1,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.5,0.8,0.069936533,0
1,0,1,0.25,0,0.041325506,0,0,1,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.001624289,0
1,0,1,0.125,0,0.040707554,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0,0.7,0.000916811,0
0.8,1,0,0.5,0,0.037926773,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.25,0.1,0.027981019,0
1,1,0,0.625,0,0.65325197,0,0,0,0,1,0,0,0,0,0,0.166666667,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.008850561,0
1,0,1,0.125,0,0.716978217,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.008417625,0
1,0,1,0.5,0,0.065116638,0,0,0,0,1,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.9,0.069089647,0
0.6,1,0,0.125,0,0.057315001,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.004637769,0
1,0,1,1,0,0.045187703,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.6,0.011370067,0
1,0,1,1,0,0.04356558,0,0,0,0,0,0,0,0,1,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.5,0.7,0.034947197,0
1,0,1,0,0,0.028966476,1,0,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.000878664,0
1,0,1,0.5,0,0.437046192,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.001823455,0
1,0,1,0.375,0,0.063262784,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.001221316,0
1,0,1,0.25,0,0.056465317,0,0,1,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.333333333,0.25,0.8,0.021056461,0
1,1,0,0.125,0,0.04140275,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.001808068,0
1,1,0,0.75,0,0.040630311,0,0,0,0,0,0,0,1,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.9,0.023585043,0
0.2,0,1,0.875,0,0.036536382,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.00171699,0
0,0,1,0.25,0,0.029507184,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.002833673,0
1,1,0,0.75,0,0.881430558,0,0,0,0,0,0,0,1,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.8,0.047331383,0
1,0,1,0.25,0,0.229414491,0,0,1,0,0,0,0,0,0,0,0.5,0.8,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.03849902,0
1,1,0,0.25,0,0.06357176,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.25,0.8,0.025296901,0
1,1,0,0.75,0,0.050363047,0,0,0,0,0,1,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.002398107,0
1,1,0,0.5,0,0.036536382,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.003200321,0
0.8,0,1,0.125,0,0.034837015,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.3,0.006206015,0
0.2,1,0,0.375,0,0.021164839,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.003057749,0
0.8,0,1,0.875,0,0.918275915,0,0,0,0,1,0,0,0,0,0,0.166666667,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3,0.001511447,0
1,0,1,0.75,0,0.61107678,0,0,0,0,1,0,0,0,0,0,0.5,1,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.6,0.095542636,0
1,0,1,0.125,0,0.095782481,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.6,0.011827464,0
0,1,0,0.25,0,0.088135331,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.005638025,0
1,1,0,0.5,0,0.04317936,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.001925922,0
1,0,1,0.125,0,0.028425769,0,1,0,0,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.021831536,0
1,1,0,0.5,0,0.025027035,0,0,0,0,1,0,0,0,0,0,0.5,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.5,0.040935154,0
0.8,0,1,0.5,0,0.355322107,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.004888173,0
1,0,1,0.875,0,0.346825274,0,0,0,0,1,0,0,0,0,0,0.333333333,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.9,0.01376499,0
0.4,0,1,0.375,0,0.054302487,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3,0.000656223,0
0.4,1,0,0,0,0.056774293,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001920587,0
1,1,0,0.125,0,0.051289974,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.7,0.010331664,0
1,1,0,0.875,0,0.050517534,0,0,0,0,0,1,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.008830192,0
0,0,1,0.375,0,0.036536382,0,0,1,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.00122523,0
1,0,1,0.875,0,0.654024409,0,0,0,0,0,0,1,0,0,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.9,0.067313208,0
1,0,1,0.625,0,0.128302178,0,0,0,0,1,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.8,0.011561448,0
1,1,0,0.75,0,0.06357176,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.7,0.034113346,0
0.2,1,0,0.25,0,0.055615634,0,0,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000630581,0
1,1,0,0.375,0,0.043024873,0,0,0,1,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.5,0.5,0.075246231,0
0.8,0,1,1,0,0.035454967,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.014827029,0
0.6,1,0,0.125,0,0.026185694,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.002137929,0
0.4,0,1,0.5,0,0.213193264,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000331257,0
1,0,1,0.5,0,0.065502858,0,0,0,0,1,0,0,0,0,0,0.833333333,0.4,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.75,0.9,0.242918417,0
0,1,0,0.25,0,0.060095782,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.7,0.033638473,0
1,1,0,0.125,0,0.043102116,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.02723353,0
0.8,1,0,0,0,0.03197899,1,0,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.001599196,0
0.4,1,0,1,0,0.018152325,0,0,0,0,0,0,0,0,1,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2,7.92E-05,0
1,0,1,0.75,0,0.439209022,0,0,0,0,1,0,0,0,0,0,0.666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.75,0.7,0.170000663,0
1,0,1,0.625,0,0.609609146,0,0,0,0,1,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.75,0.9,0.327152299,0
1,1,0,0.125,0,0.06534837,0,1,0,0,0,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,0.1,0.028940891,0
1,0,1,1,0,0.056388074,0,0,0,0,0,0,0,0,1,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.026379903,0
0.2,1,0,1,0,0.045419435,0,0,0,0,0,0,0,0,1,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.5,0.008399518,0
1,0,1,0,0,0.043411092,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.5,0.01132132,0
1,0,1,0.875,0,0.767186776,0,0,0,0,1,0,0,0,0,0,0.833333333,0.6,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.75,0.9,0.45023906,0
0.6,0,1,0.25,0,0.064575931,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1,0.005244964,0
0,1,0,0.125,0,0.12088676,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.000252636,0
1,1,0,0.5,0,0.115788661,0,0,0,0,0,0,0,1,0,0,0.333333333,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.3,0.010661347,0
1,0,1,0.5,0,0.062258613,0,0,0,0,1,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.8,0.091574975,0
1,0,1,0,0,0.036999846,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0,0.7,0.002487089,0
1,0,1,0.625,0,0.019310984,0,0,0,0,1,0,0,0,0,0,0.333333333,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.023040433,0
1,0,1,0.875,0,0.457747567,0,0,0,0,0,0,1,0,0,0,0.333333333,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.8,0.008860291,0
1,1,0,0.125,0,0.0675112,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.6,0.030020043,0
1,1,0,0.375,0,0.05082651,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.25,0.9,0.010159693,0
1,1,0,0.125,0,0.04101653,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.00099179,0
0.4,1,0,0.75,0,0.037849529,0,0,0,0,0,0,0,1,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.001633353,0
0,0,1,0,0,0.033060405,1,0,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.001178326,0
1,0,1,0.75,0,0.335933879,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.007835148,0
1,1,0,0.75,0,0.577398424,0,0,0,0,0,1,0,0,0,0,0.333333333,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.021890343,0
1,1,0,0.875,0,0.204155724,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.020210415,0
1,1,0,0.125,0,0.13108296,0,1,0,0,0,0,0,0,0,0,0.5,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.037265002,0
1,0,1,0.375,0,0.061099954,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.009124686,0
1,1,0,0.25,0,0.050594778,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.8,0.012359105,0
1,1,0,0.25,0,0.044029044,0,0,0,1,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.014276037,0
1,1,0,0.125,0,0.06612081,0,0,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.5,0.016584071,0
0.8,0,1,0.125,0,0.059477831,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000717521,0
