,index,Unnamed: 0,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
6727,8041,8041,9156,6,1,0,9,1,1019,0,0,0,0,0,0,0,0,1,0,5,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,11,65036978,60.76313485,0,109266628,10251,539475,0,0,0,28126
6728,8042,8042,9157,5,1,0,3,1,717,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,6,8945899,39.40622893,0,138551,6,0,0,0,0,0
6729,8043,8043,9158,6,1,0,6,1,604,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,5280701,30.90990863,0,39975,2,0,0,0,0,0
6730,8044,8044,9159,3,0,1,6,1,553,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,3620162,25.81583293,0,38721,11,371,0,0,0,92
6731,8045,8045,9160,4,0,1,6,1,436,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,11,20763197,48.47206104,0,48374993,1584,40,76502,0,0,535
6732,8046,8046,9162,6,0,1,4,1,1462,0,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,34968291,39.67212156,0,9248441,1098,202,0,0,0,3360182
6733,8048,8048,9164,6,0,1,2,1,586,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,4,4445279,23.90856806,0,355278,258,6539,0,0,0,31
6734,8049,8049,9165,6,0,1,6,1,880,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5816629,41.15173532,0,63777,18,362,0,0,0,0
6735,8050,8050,9166,6,1,0,8,1,831,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,24650355,32.60300615,0,1312741,146,0,62077,0,0,0
6736,8051,8051,9167,6,0,1,1,1,563,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,8,10980961,23.38761919,0,9645527,526,1629927,5,0,0,0
6737,8052,8052,9168,5,0,1,4,1,460,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,4148977,29.83244728,0,1033055,30,0,0,0,0,0
6738,8054,8054,9170,6,0,1,8,1,778,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,14625441,46.17367438,0,1715496,72,227658,0,0,0,0
6739,8055,8055,9171,6,1,0,8,1,2298,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,34757151,27.69568557,0,6834831,857,0,0,0,0,0
6740,8056,8056,9172,6,0,1,9,1,1309,0,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,51757348,24.54989123,0,64223,12,0,0,0,0,0
6741,8059,8059,9176,6,0,1,1,1,415,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,13378968,25.36520124,0,4019,39,256,0,0,0,98
6742,8061,8061,9178,6,1,0,4,1,1618,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,8517657,32.66822871,0,598135,28,0,22440,0,58,0
6743,8062,8062,9179,6,0,1,2,1,948,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2756466,57.125,0,1308207,1806,1019804,0,0,0,142
6744,8064,8064,9181,6,0,1,4,1,792,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,11,10342232,36.11700433,0,2304558,878,0,68233,0,0,50828
6745,8066,8066,9183,4,0,1,8,1,183,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,5,18513600,50.968,0,797,5,0,0,0,0,0
6746,8067,8067,9185,4,0,1,5,1,8410,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,156655,42.01563492,0,94811,1,0,0,0,0,0
6747,8068,8068,9186,6,0,1,6,1,1712,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,76024993,54.70985974,0,4386764,368,979,0,0,0,15
6748,8069,8069,9187,6,0,1,5,1,1422,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,5007353,35.93723253,0,154888,68,76668,0,0,0,759
6749,8071,8071,9189,6,0,1,6,1,940,0,0,0,0,0,0,1,0,0,0,6,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,5,10,618621143,27.3302957,0,35251142,562,17617,4155497,9780,0,73084
6750,8073,8073,9191,6,1,0,1,1,263,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,2001190,23.61204734,0,651095,263,439440,0,205,0,92505
6751,8074,8074,9192,5,1,0,5,1,5880,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1003733,43.79370024,0,4,1,0,0,0,0,0
6752,8075,8075,9193,6,1,0,7,1,11137,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,4673208,33.24575539,0,1186552,94,47250,0,0,0,0
6753,8076,8076,9194,3,1,0,5,1,2222,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,848,37.1615,0,14481,1,0,0,0,0,0
6754,8077,8077,9194,3,1,0,5,1,2222,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,848,37.1615,0,14481,1,0,0,0,0,0
6755,8078,8078,9194,3,1,0,5,1,2222,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,848,37.1615,0,14481,1,0,0,0,0,0
6756,8079,8079,9194,3,1,0,5,1,2222,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,848,37.1615,0,14481,1,0,0,0,0,0
6757,8080,8080,9195,6,1,0,3,1,1580,0,0,0,1,0,0,0,0,0,0,5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,3,9,79293765,46.09571047,0,3893384,156,0,0,0,0,0
6758,8081,8081,9196,6,0,1,2,1,896,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,9719703,32.20372871,0,1764280,148,0,1691,0,0,0
6759,8082,8082,9197,6,1,0,5,1,733,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,10749379,21.61562403,0,65153,18,8268,0,0,0,0
6760,8083,8083,9198,5,1,0,1,1,634,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1884075,22.8333257,0,191754,11,0,0,0,0,0
6761,8084,8084,9199,6,1,0,6,1,545,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,12905299,55.81813915,0,9779944,186,0,0,0,0,8163
6762,8085,8085,9200,4,0,1,4,1,514,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,515551,47.63547961,0,57913,7,0,0,0,0,0
6763,8086,8086,9201,6,0,1,1,1,1209,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,9,3569064,43.10109134,2371760,19915885,833,1891562,47671,0,0,98
6764,8087,8087,9202,4,1,0,6,1,640,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,2106263,58.45651793,0,44745,5,0,0,0,0,0
6765,8088,8088,9203,6,1,0,1,1,627,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,3586156,43.4117,0,6183,3,1321,0,0,0,0
6766,8089,8089,9204,6,0,1,3,1,624,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1584397,70.87257488,0,11857986,172,0,0,0,0,0
6767,8090,8090,9205,6,0,1,2,1,564,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,4164954,33.87173092,0,107777,42,0,0,0,0,0
6768,8091,8091,9206,6,1,0,7,1,520,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,6681292,34.72330242,0,66063,10,2,0,0,0,0
6769,8092,8092,9207,6,1,0,6,1,412,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,7,75079114,27.83621923,0,239977,15,144652,0,0,0,32
6770,8093,8093,9208,4,0,1,6,1,204,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,10,67483080,58.59552943,0,117123628,2901,7968294,11179,566,240,295727
6771,8094,8094,9209,6,1,0,8,1,5790,0,0,0,0,0,0,0,1,0,0,5,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,11,116938362,56.73569621,0,211035,8,205,0,0,0,205
6772,8096,8096,9212,6,1,0,9,1,652,0,0,0,0,0,0,0,0,1,0,5,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,9,144828884,29.92711764,0,1941128,72,361853,0,0,0,48
6773,8097,8097,9214,6,1,0,2,1,617,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,6,2476040,27.00271141,0,33605,17,0,0,0,0,0
6774,8098,8098,9215,6,1,0,4,1,406,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,10,2352439,45.72690912,0,21168119,186,0,0,0,0,0
6775,8099,8099,9216,6,0,0,4,1,274,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,1,10,1731418,71.28242329,0,2601967,217,315,15694,4386,0,36862
6776,8100,8100,9218,6,1,0,6,1,8231,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,9,6984495,42.07614817,0,101868459,1389,218834,0,0,0,45602
6777,8102,8102,9220,6,0,1,8,1,1843,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,2,10,24947868,48.13444847,0,139617250,3153,17029,1796152,0,0,7280
6778,8103,8103,9221,6,0,1,7,1,643,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,1,9,581631,34.81988704,0,388068,62,0,0,0,0,0
6779,8104,8104,9222,6,0,1,7,1,634,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,2,8,8624912,95.14721343,0,7068480,711,0,0,0,0,0
6780,8105,8105,9224,6,0,1,5,1,3815,0,0,0,0,0,0,1,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,2,41596700,56.37473746,0,130474,1,0,0,0,0,0
6781,8107,8107,9226,6,0,1,4,1,1174,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,8770275,24.45520307,0,20152966,927,5697130,18093,0,0,1247
6782,8108,8108,9227,6,1,0,9,1,635,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,103832787,29.81901836,0,16326443,1438,1732987,85907,0,0,0
6783,8109,8109,9228,6,1,0,3,1,617,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,22944794,38.00112093,0,129291237,3299,0,4216920,0,0,2433
6784,8110,8110,9229,4,1,0,4,1,570,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,52000,8.123634445,0,1392032,27,0,0,0,0,0
6785,8113,8113,9233,6,1,0,2,1,931,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,9821318,38.15252029,0,5962847,57,0,0,3033,0,0
6786,8114,8114,9234,4,1,0,1,1,913,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,817409,32.29945583,0,82285,11,0,0,13788,0,0
6787,8115,8115,9235,6,0,1,5,1,896,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,13032960,60.25196879,0,36562551,825,0,0,0,0,71754
6788,8116,8116,9236,5,1,0,3,1,787,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5020251,29.3757521,0,364033,12,155099,0,0,0,35
6789,8117,8117,9237,6,0,1,2,1,748,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,4572831,41.12459679,0,453305,22,42623,0,0,0,0
6790,8119,8119,9239,6,1,0,1,1,401,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,3087990,31.05726088,0,312802,107,0,0,0,0,0
6791,8120,8120,9240,3,0,1,6,1,174,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,10,3789754,72.19532283,0,3635712,267,158489,0,0,0,760
6792,8121,8121,9241,6,0,1,1,1,922,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,6384357,21.4687,0,1171683,12,0,0,0,0,0
6793,8122,8122,9243,5,1,0,1,1,613,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,1849649,42.18422653,0,7762,6,0,0,0,0,0
6794,8123,8123,9244,6,1,0,5,1,585,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,338429,42.218,0,47042,4,0,0,0,0,0
6795,8125,8125,9248,5,0,1,5,1,3441,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,977912,49.8682433,0,129,1,0,0,0,0,0
6796,8126,8126,9249,6,0,1,9,1,9025,0,0,0,0,0,0,0,0,1,0,5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4,11,172740266,46.72726003,0,54471103,1846,150856,36,0,0,82313
6797,8127,8127,9250,3,0,1,1,1,1276,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1426240,53.95052856,0,121,1,0,0,0,0,0
6798,8128,8128,9251,6,0,1,2,1,905,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,8,1215928,55.34595729,0,2890211,107,140,0,0,0,0
6799,8131,8131,9254,6,0,1,2,1,578,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,9732255,24.62199796,0,741728,91,132,0,0,0,0
6800,8132,8132,9255,6,1,0,6,1,556,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,1171474,43.33036427,0,2881646,229,0,0,0,0,146
6801,8133,8133,9256,6,1,0,1,1,520,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,2986113,49.17380801,0,616186,120,593797,30,0,9885,0
6802,8134,8134,9257,6,1,0,8,1,6097,0,0,0,0,0,1,0,0,0,0,5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,9,80630615,39.82920043,0,2021668,1145,0,0,0,0,63
6803,8136,8136,9259,5,0,1,3,1,945,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,4261731,22.985,0,975209,30,767474,0,0,0,699
6804,8137,8137,9260,6,0,1,3,1,805,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,33316,26.0935,0,233453,60,0,0,0,0,0
6805,8138,8138,9261,6,1,0,2,1,642,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,3782726,26.50064075,0,1149,10,0,0,0,0,0
6806,8139,8139,9262,6,1,0,6,1,595,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,10,3223640,48.1186883,0,1395668,33,0,577022,0,0,0
6807,8140,8140,9263,6,0,1,7,1,519,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,8,11652,68.78825094,0,31702376,849,3322781,0,0,0,253
6808,8141,8141,9264,6,0,1,8,1,5875,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,2,11,7360813,98.20240826,0,58772899,3162,3429681,218275,0,91,130500
6809,8142,8142,9265,6,0,1,9,2,9048,0,0,0,0,0,0,0,0,1,0,5,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,10,66198553,57.61058105,118370648,103253622,2657,97576,29361,0,0,78884
6810,8143,8143,9266,6,0,1,7,1,8521,0,0,0,0,0,0,1,0,0,0,2,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,2018220,21.47446938,0,16407,4,0,0,0,0,0
6811,8144,8144,9267,6,0,1,3,4,645,0,0,1,0,0,0,0,0,0,0,5,3,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,100944409,38.07607059,198892500,12615652,190,2430892,0,0,0,182
6812,8145,8145,9268,6,0,1,5,1,576,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,8,9201850,43.87198767,0,818728,78,6987,0,0,0,0
6813,8146,8146,9269,6,0,1,9,1,567,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,812132,66.17871106,0,881055,74,707975,255,0,0,181596
6814,8148,8148,9271,4,1,0,1,1,562,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1726995,28.14224148,0,158,1,0,0,0,0,0
6815,8149,8149,9272,6,1,0,4,1,395,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,19743867,79.01855259,0,480763,146,17341,0,0,0,28
6816,8150,8150,9273,3,1,0,4,1,5209,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,17205875,64.17294575,0,78,3,71,0,0,0,0
6817,8151,8151,9274,6,0,1,9,1,920,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,9,14691461,34.92337229,0,10914257,475,2180543,0,0,0,0
6818,8152,8152,9275,6,1,0,3,1,910,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,9,11775339,54.9078561,0,1903775,104,214180,12020,0,0,23
6819,8153,8153,9276,6,0,1,8,1,585,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,8,20115648,38.95606458,0,70858019,7426,341,92204,23703,0,30464
6820,8154,8154,9277,6,0,1,9,1,568,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,9,36779261,22.79883623,0,438575,8,0,0,0,0,0
6821,8155,8155,9278,6,0,1,6,1,561,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,9,41851463,33.33048098,0,26001311,1740,7383238,17519,0,0,298397
6822,8156,8156,9279,6,1,0,4,1,497,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,21661708,20.2528,0,25972,8,0,0,0,0,0
6823,8158,8158,9282,5,0,1,6,1,2975,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,10,104525175,24.01277586,0,95702605,1024,0,0,0,0,452
6824,8159,8159,9283,6,1,0,7,3,1802,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,11,83225516,46.61740607,182767226,43908399,3737,0,433802,0,46645,2670
6825,8161,8161,9285,5,1,0,3,1,563,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,6,2666202,32.49288242,0,172153,1,172153,0,0,0,0
6826,8162,8162,9286,6,0,1,9,1,562,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,13642212,44.01827908,0,19401704,302,0,0,0,0,140762
6827,8163,8163,9287,6,1,0,7,1,353,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,8164029,37.60872932,0,4876976,649,94358,0,0,0,22
6828,8164,8164,9288,6,0,1,4,1,1608,0,0,1,0,0,0,0,0,0,0,5,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,9,52674334,54.45530818,0,30246741,752,6277605,12639,0,9418,171
