,Unnamed: 0,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
6897,6897,2048,111111,843362.0,1302562.0,1441294.0,865965.0,722365.0,537480
6898,6898,2049,111001,18302356.0,18719646.0,19026696.0,18235029.0,18081734.0,16551644
6899,6899,2050,111,3326076.0,3272095.0,3159617.0,3033000.0,3033000.0,2565000
6900,6900,2051,111111,8527888.0,9154273.0,9600258.0,9193160.0,9259921.0,7386726
6901,6901,2052,111111,5800200.0,5732850.0,6965860.0,7377561.0,7305229.0,6397029
6902,6902,2053,111111,500001.0,500001.0,500001.0,500001.0,500001.0,500001
6903,6903,2054,111111,4587206.0,5930506.0,5797908.0,5202877.0,5029999.0,4275549
6904,6904,2055,111110,837623.0,819549.0,870209.0,765299.0,743582.0,664724
6905,6905,2056,1,600000.0,600000.0,600000.0,600000.0,600000.0,600000
6906,6906,2057,111111,920506.0,959996.0,1014996.0,1908533.0,1883418.0,1582118
6907,6907,1762,111111,4543246.0,16559874.0,3676351.0,32532386.0,44998754.0,33865453
6908,6908,1763,111110,4577025.0,4447615.0,4689295.0,4252002.0,4228108.0,3300454
6909,6909,1764,111111,16579356.0,17684536.0,19079066.0,21046210.0,21403018.0,18538784
6910,6910,1765,111111,5355427.0,5293677.0,5587727.0,5516265.0,5402942.0,4478130
6911,6911,1766,111111,138053576.0,146163602.0,151713546.0,151027335.0,155072173.0,135422417
6912,6912,1767,111111,15802734.0,15970934.0,16226934.0,15660389.0,16245837.0,13644337
6913,6913,1768,111111,1422300.0,1526600.0,1558600.0,1741300.0,1431900.0,1210350
6914,6914,1769,111111,1783677.0,1958800.0,1991600.0,2030767.0,7428495.0,6153330
6915,6915,1770,111111,136634.0,129452.0,144987.0,197747.0,155676.0,4780833
6916,6916,1771,110110,4771430.0,5176830.0,5719730.0,5782420.0,5560991.0,4616791
6917,6917,1772,111111,7774269.0,6956679.0,7297217.0,6985490.0,7222324.0,6270479
6918,6918,1773,100000,4870.0,5051.0,5436.0,4075.0,4460.0,4047
6919,6919,1702,111111,35361974.0,35764174.0,37719874.0,37247048.0,35411674.0,31065400
6920,6920,1703,111111,5438500.0,2011524.0,2095858.0,1669417.0,1886741.0,1456866
6921,6921,1704,111111,50113257.0,52242417.0,55048537.0,52744617.0,52381441.0,45320946
6922,6922,1705,111111,84831549.0,85861439.0,89444819.0,81607630.0,81263306.0,68197721
6923,6923,1706,111111,24790000.0,25767320.0,26201400.0,24706055.0,26926395.0,21142295
6924,6924,1707,111111,6549063.0,6749233.0,7117633.0,6888451.0,6870572.0,6088065
6925,6925,1708,111111,609467.0,629267.0,656817.0,662200.0,641350.0,643600
6926,6926,1709,100100,4392282.0,4472273.0,4991834.0,4029933.0,4048236.0,3744554
6927,6927,1710,111111,167708.0,180810.0,104072.0,96027.0,87847.0,0
6928,6928,1711,111000,2178551.0,2181920.0,2207025.0,2215352.0,2211561.0,2206512
6929,6929,1712,111111,92655.0,208087.0,902363.0,861654.0,688287.0,651279
6930,6930,1713,111111,,487260.0,509855.0,494500.0,497068.0,424318
6931,6931,2034,111111,1068473.0,988148.0,1056573.0,958400.0,985175.0,863200
6932,6932,2035,111111,16068151.0,16586612.0,17510861.0,17787285.0,19135702.0,18379954
6933,6933,2036,100,14310576.0,14207121.0,14149315.0,13606995.0,13634325.0,14164542
6934,6934,2037,111111,7637542.0,7369448.0,7401052.0,7501212.0,7568161.0,6963314
6935,6935,2038,111001,484193.0,130455842.0,673171.0,685534.0,670766.0,642431
6936,6936,2039,101101,3554237.0,3805705.0,4445949.0,4320223.0,4311653.0,4080412
6937,6937,2040,111111,135582.0,139284.0,343284.0,241244.0,278463.0,174429
6938,6938,2041,101,165009.0,146009.0,157009.0,135509.0,135509.0,100509
6939,6939,2042,10010,1299363.0,1316274.0,1318887.0,1243182.0,1227536.0,1036616
6940,6940,2043,111111,5023618.0,5809618.0,5435118.0,5580031.0,5606763.0,5181791
6941,6941,2044,111111,3927519.0,4092819.0,4132719.0,3867915.0,3661849.0,3047649
6942,6942,2045,110000,5046821.0,4965118.0,4795167.0,4645810.0,4666655.0,3959539
6943,6943,7166,1000,323850.0,357660.0,368930.0,362560.0,348350.0,310620
6944,6944,7167,111000,2574191.0,2707585.0,2768926.0,2782753.0,2803912.0,2454655
6945,6945,7168,111111,39986277.0,42981484.0,46127993.0,46034989.0,46212115.0,41466377
6946,6946,7169,111110,1190118.0,1230365.0,1128627.0,688012.0,455691.0,418094
6947,6947,7170,111100,4306371.0,4355808.0,4323076.0,4097643.0,4064363.0,3434563
6948,6948,7171,111111,5421841.0,9060372.0,9774659.0,8097805.0,7749031.0,8595374
6949,6949,7172,111111,42074200.0,41385400.0,39950400.0,38862994.0,39038526.0,33069245
6950,6950,7173,111111,1963381.0,2057781.0,2405281.0,2267335.0,2306578.0,1919430
6951,6951,7174,111111,18374300.0,18567673.0,18075260.0,17970626.0,18088722.0,15600837
6952,6952,7175,101111,2490939.0,2684740.0,2859741.0,2132639.0,1895703.0,1325661
6953,6953,7176,111011,126171.0,114531.0,117147.0,99449.0,108129.0,85339
6954,6954,7177,1011,8113980.0,8010005.0,7771434.0,7573840.0,8584463.0,7323686
6955,6955,7305,111110,6178167.0,6236935.0,6268889.0,6098970.0,6022952.0,5525511
6956,6956,7306,111111,150263180.0,153995547.0,159523708.0,153049509.0,152062961.0,133133512
6957,6957,7307,111111,537492.0,537492.0,537492.0,537492.0,537492.0,537492
6958,6958,7308,111111,60003812.0,60472763.0,65621786.0,61434473.0,46888732.0,32056827
6959,6959,7309,111111,3183422.0,3153388.0,3085684.0,2874604.0,2944896.0,2624394
6960,6960,7310,111111,5403540.0,5144530.0,5376908.0,5080989.0,5199305.0,4201015
6961,6961,7311,111110,299678.0,362028.0,363128.0,359889.0,395600.0,310700
6962,6962,7312,111001,891091.0,867091.0,849091.0,830275.0,761275.0,661075
6963,6963,7313,1,947908.0,985495.0,1047993.0,978364.0,956128.0,1237614
6964,6964,7314,111011,340730.0,334333.0,376921.0,351077.0,356958.0,377353
6965,6965,7315,111111,4877230.0,4909224.0,5644575.0,5416536.0,5515860.0,5672501
6966,6966,7316,111111,97029.0,195858.0,292158.0,286782.0,287625.0,256565
6967,6967,1858,100000,355070.0,317087.0,339107.0,296126.0,296149.0,226178
6968,6968,1859,111111,13307964.0,13886935.0,14514828.0,14327265.0,14606497.0,15462067
6969,6969,1860,100,1473065.0,1449065.0,1399065.0,1361180.0,1367290.0,1159290
6970,6970,1861,111111,21766310.0,21814710.0,22681851.0,22575818.0,22157688.0,18877832
6971,6971,1862,111111,1898373.0,1929948.0,1930850.0,1952327.0,1916558.0,1865439
6972,6972,1863,11100,627902.0,611860.0,644736.0,627647.0,635792.0,585986
6973,6973,1864,111111,15274263.0,15324806.0,5404445.0,868511.0,856402.0,691432
6974,6974,1865,111111,1803888.0,1824605.0,1845862.0,1794709.0,1811036.0,1609671
6975,6975,1866,10001,,4197.0,14625.0,13605.0,13613.0,14034
6976,6976,1867,11,,,,,97500.0,81400
6977,6977,1868,11,,,,,5000.0,4660
6978,6978,1869,111111,7525555.0,7720990.0,8422280.0,4274324.0,4209927.0,3797587
6979,6979,1496,111111,37988728.0,40151728.0,40512756.0,41621360.0,40951360.0,36136610
6980,6980,1497,111111,36446687.0,36441274.0,38634225.0,36377943.0,34441193.0,28437140
6981,6981,1498,10110,1424.0,1424.0,1424.0,1473435.0,1434435.0,1197435
6982,6982,1499,111100,4680140.0,3900371.0,3753130.0,1795.0,2295.0,1520
6983,6983,1500,111111,738855.0,816435.0,824775.0,853756.0,848796.0,867176
6984,6984,1501,111111,1282373.0,1232300.0,1222540.0,1200553.0,1206746.0,1158948
6985,6985,1502,111111,6276947.0,5470240.0,5403044.0,3812978.0,3817158.0,22708640
6986,6986,1503,10,1817352.0,1925752.0,1871152.0,1783336.0,1772016.0,1541016
6987,6987,1504,111111,10369451.0,9735302.0,9909802.0,8732539.0,8435539.0,6982839
6988,6988,1505,111111,11254.0,513809.0,913636.0,319737.0,586933.0,252038
6989,6989,1506,111110,1027356.0,13956396.0,9902017.0,6756614.0,6787547.0,5747653
6990,6990,1507,1111,,,10000000.0,11862286.0,9642820.0,7012652
6991,6991,7142,111111,4783562.0,5223950.0,5215451.0,5159390.0,5034414.0,4685263
6992,6992,7143,110,254380.0,252380.0,264380.0,239381.0,216381.0,306381
6993,6993,7144,111111,26194156.0,30589981.0,33278331.0,34735472.0,40499847.0,36896247
6994,6994,7145,111111,7747063.0,7811238.0,8141333.0,18535934.0,16719624.0,13686824
6995,6995,7146,111111,10015460.0,10025856.0,7056157.0,9075005.0,9068242.0,8597841
6996,6996,7147,10011,18457836.0,16468102.0,13894826.0,10425074.0,9196336.0,9834666
6997,6997,7148,110100,16824209.0,17295098.0,18245336.0,6693391.0,6579141.0,5655885
6998,6998,7149,111111,2630130.0,0.0,6330060.0,10549034.0,8560600.0,3901353
6999,6999,7150,111111,80422065.0,96591137.0,105786827.0,77944009.0,77029782.0,63873319
7000,7000,7151,111111,403525.0,451716.0,432739.0,406968.0,413568.0,348418
7001,7001,7152,111111,443142.0,435942.0,420942.0,409910.0,412076.0,349676
7002,7002,7153,100100,54857.0,54421.0,55931.0,59773.0,57303.0,51929
7003,7003,6950,100000,572646.0,582906.0,583292.0,583467.0,583417.0,581317
7004,7004,6951,111111,6154480.0,6342773.0,6431564.0,6085485.0,6835845.0,6844884
7005,7005,6952,111111,13208577.0,12685517.0,12671742.0,12333436.0,12733862.0,13807645
7006,7006,6953,111100,0.0,15032288.0,16011518.0,26900315.0,32002268.0,26990695
7007,7007,6954,110101,4391305.0,4422265.0,4684075.0,4663526.0,4693630.0,4051338
7008,7008,6955,10000,48611.0,44291.0,51041.0,49961.0,61301.0,50906
7009,7009,6956,111111,33854235.0,37099469.0,40071060.0,39643500.0,39602926.0,34539610
7010,7010,6957,111111,806304.0,793104.0,765604.0,1226775.0,1230758.0,1126156
7011,7011,6958,111111,5087.0,5087.0,5828.0,5833.0,5833.0,5089
7012,7012,6959,111111,38893480.0,60561460.0,110855461.0,113204724.0,110301214.0,121239134
7013,7013,6960,111111,2470004.0,2818593.0,2940686.0,2516408.0,2376639.0,1674279
7014,7014,6961,110000,310000.0,318000.0,340500.0,287011.0,288511.0,240511
7015,7015,6865,111111,15497189.0,15170310.0,15948470.0,16339259.0,16553539.0,13766139
7016,7016,6866,10100,46092102.0,50612302.0,54447202.0,50994516.0,49668616.0,36046466
7017,7017,6867,111111,20419246.0,19727746.0,21958746.0,21742876.0,19973782.0,16874103
7018,7018,6868,101111,1688776.0,1622966.0,1643686.0,1623296.0,1643338.0,1380758
7019,7019,6869,111000,19017620.0,18692845.0,20415085.0,19105285.0,18133800.0,17258545
7020,7020,6870,111110,10107045.0,9965245.0,9723845.0,9454272.0,9553314.0,8125498
7021,7021,6871,111011,122217.0,109219.0,137418.0,138317.0,37982.0,23572
7022,7022,6872,111111,3056394.0,3330271.0,3401754.0,3249211.0,3202310.0,2615135
7023,7023,6873,111111,11425630.0,11375692.0,11418256.0,11094981.0,11110850.0,10580027
7024,7024,6874,11111,0.0,0.0,30000.0,79972.0,149283.0,182258
7025,7025,6875,100,3282886.0,3261783.0,3272330.0,3313465.0,3265680.0,3120143
7026,7026,6876,100000,0.0,4000.0,4000.0,4001.0,4001.0,44740
7027,7027,6890,111111,160497102.0,159323509.0,172314456.0,171525136.0,169923023.0,139078493
7028,7028,6891,111111,11337827.0,11525827.0,10392927.0,8742788.0,11996288.0,9002100
7029,7029,6892,111111,18341327.0,19963744.0,33779363.0,32795719.0,31060050.0,27148088
7030,7030,6893,111111,378836.0,391924.0,422174.0,414417.0,399027.0,368285
7031,7031,6894,101110,141022.0,174097.0,195397.0,201561.0,249261.0,224886
7032,7032,6895,100001,949751.0,1031589.0,1132259.0,985517.0,946633.0,818261
7033,7033,6896,101,337.0,337.0,339.0,355.0,349.0,293352
7034,7034,6897,111111,15466623.0,15320467.0,15113582.0,15099101.0,15106553.0,13170708
7035,7035,6898,110111,0.0,0.0,99600.0,96000.0,91500.0,74400
7036,7036,6899,100010,5000.0,5000.0,5000.0,5113.0,5113.0,5113
7037,7037,6900,111111,3532239.0,3525998.0,7843.0,4438902.0,4467112.0,6109071
7038,7038,6901,111011,487134.0,492756.0,966049.0,849270.0,853714.0,716114
7039,7039,1870,111111,34604265.0,33690265.0,38397365.0,36221628.0,42740803.0,42084293
7040,7040,1871,111111,15252786.0,14766086.0,15305206.0,14758182.0,14403823.0,12313423
7041,7041,1872,110000,1493518.0,1459689.0,1519396.0,1449449.0,1391656.0,1255360
7042,7042,1873,111111,59483629.0,59147969.0,61461045.0,61061195.0,50808288.0,47955397
7043,7043,1874,111111,2255440.0,2223032.0,2195585.0,2080120.0,2074145.0,1802097
7044,7044,1875,101000,291563.0,318891.0,356120.0,306508.0,291843.0,246580
7045,7045,1876,111111,125456.0,128831.0,425001.0,875292.0,800223.0,10000
7046,7046,1877,11110,9580042.0,9626485.0,9900718.0,9945671.0,9744986.0,9507906
7047,7047,1878,111111,22234038.0,23888568.0,25815797.0,24103944.0,23633474.0,19547796
7048,7048,1879,100000,130810.0,157340.0,180740.0,186617.0,158737.0,161283
7049,7049,1880,110010,574740.0,577217.0,572532.0,559793.0,559844.0,506555
7050,7050,1881,111111,227072.0,233011.0,193849.0,172665.0,168466.0,140266
7051,7051,1846,111111,9270527.0,9318527.0,9516527.0,8974128.0,9004458.0,7939048
7052,7052,1847,1111,16190837.0,15928037.0,15380537.0,14966939.0,15033008.0,12713808
7053,7053,1848,111111,40358886.0,39854372.0,30275496.0,22346217.0,16633820.0,18342820
7054,7054,1849,111111,4107149.0,4416950.0,4501005.0,1830432.0,1909150.0,1521672
7055,7055,1850,111111,26608697.0,24366199.0,26672413.0,24980376.0,24075451.0,17902488
7056,7056,1851,111111,10293049.0,9980163.0,10347326.0,8728516.0,8266985.0,7410154
7057,7057,1852,100000,224511.0,226611.0,239211.0,243012.0,246162.0,214242
7058,7058,1853,11000,400625.0,369658.0,391718.0,349479.0,349554.0,279632
7059,7059,1854,111111,9451324.0,9490894.0,9673716.0,9402467.0,9430937.0,8561217
7060,7060,1855,100000,1120422.0,1090429.0,1110454.0,1077771.0,1103126.0,1060240
7061,7061,1856,111111,29320.0,29620.0,300678.0,287608.0,294491.0,260918
7062,7062,1857,111111,971797.0,957504.0,927618.0,907575.0,906077.0,759187
7063,7063,1420,101001,32078263.0,32310811.0,32180061.0,33048324.0,31805378.0,28727973
7064,7064,1421,111111,35848386.0,35295587.0,36840249.0,34255576.0,32426570.0,29490979
7065,7065,1422,111000,130144.0,203687.0,226299.0,223023.0,234806.0,226542
7066,7066,1423,111111,10020656.0,9215000.0,9110000.0,8796960.0,6802718.0,5700000
7067,7067,1424,111110,13534665.0,13370665.0,12921665.0,11134000.0,21241930.0,19541930
7068,7068,1425,111111,8247506.0,8475459.0,8436861.0,8448998.0,8476399.0,7467783
7069,7069,1426,111101,3319.0,3175.0,31172.0,30074.0,29526.0,44969
7070,7070,1427,111111,1149650.0,1154976.0,1237806.0,1168210.0,1051016.0,885616
7071,7071,1428,111111,2408090.0,2515182.0,2688293.0,690168.0,721073.0,673210
7072,7072,1429,100,10000.0,10000.0,10000.0,10000.0,10000.0,10000
7073,7073,1430,111111,10184202.0,10419538.0,9942423.0,13929441.0,17250043.0,17055228
7074,7074,1431,111111,647051.0,692048.0,765108.0,1743314.0,1495347.0,861165
7075,7075,7201,10100,731972.0,740972.0,801472.0,829167.0,815667.0,709767
7076,7076,7202,111111,13236825.0,14282120.0,16804622.0,13537596.0,19878373.0,23949687
7077,7077,7203,111011,20993702.0,20427760.0,23714786.0,19980407.0,18157386.0,27027174
7078,7078,7204,111111,168714.0,166922.0,173087.0,174032.0,166060.0,152103
7079,7079,7205,111111,7693589.0,8201039.0,8559789.0,8015553.0,8140803.0,7063053
7080,7080,7206,111111,1001461.0,1245711.0,1632591.0,1936236.0,1878546.0,1621736
7081,7081,7207,100000,846946.0,851345.0,868083.0,850291.0,825785.0,667066
7082,7082,7208,111001,88009.0,52006.0,15000.0,15000.0,15000.0,15000
7083,7083,7209,110001,15000.0,15000.0,15000.0,15003.0,15003.0,15000
7084,7084,7210,11100,5000.0,5000.0,5000.0,5003.0,5003.0,5003
7085,7085,7211,111110,19171.0,19371.0,139200.0,134812.0,135534.0,114734
7086,7086,7212,111111,138411285.0,309047525.0,451919375.0,621929457.0,664745594.0,631494855
7087,7087,1654,111000,0.0,0.0,15000.0,15000.0,15000.0,15000
7088,7088,1655,111111,9038906.0,8064138.0,8302138.0,5505254.0,4033591.0,3354591
7089,7089,1656,111111,3699030.0,3660360.0,3953480.0,4929971.0,5454322.0,7041344
7090,7090,1657,111111,8991815.0,9288703.0,10177171.0,11982159.0,11989259.0,9669570
7091,7091,1658,111111,6079078.0,6725573.0,8048532.0,6440770.0,5735314.0,5288025
7092,7092,1659,111111,3893532.0,4152832.0,4178532.0,4081731.0,3869931.0,3394131
7093,7093,1660,111111,1462304.0,1448104.0,1389004.0,1332736.0,1354557.0,1154857
7094,7094,1661,101110,36955648.0,36586248.0,35127048.0,33753115.0,34272347.0,29280447
7095,7095,1662,111111,51488838.0,70072303.0,69886236.0,70663024.0,61785738.0,55099078
7096,7096,1663,110111,32210947.0,29173647.0,29106647.0,29009767.0,29039467.0,28842467
7097,7097,1664,111111,273870.0,276379.0,392361.0,367355.0,366221.0,327331
7098,7098,1665,111111,35996192.0,30503040.0,32174564.0,58682244.0,18036898.0,12753743
7099,7099,7118,101100,6820890.0,6847290.0,6870690.0,184574.0,156774.0,159774
7100,7100,7119,111111,718780.0,591832.0,8668393.0,5230341.0,2668648.0,4032107
7101,7101,7120,1,49666.0,49708.0,49749.0,49798.0,49861.0,11957781
7102,7102,7121,101100,7149354.0,7321890.0,7482792.0,7634130.0,7888388.0,6591725
7103,7103,7122,111111,2569002.0,2535802.0,2439802.0,2356614.0,2381620.0,2024220
7104,7104,7123,100010,8108808.0,8705859.0,8357807.0,7935877.0,8186623.0,7118399
7105,7105,7124,111111,3604233.0,3765413.0,4055663.0,3699233.0,3512025.0,3339504
7106,7106,7125,100000,3294923.0,3334551.0,3410210.0,3245028.0,3156328.0,2828217
7107,7107,7126,111111,68047.0,68047.0,68047.0,74103.0,78098.0,72573
7108,7108,7127,111111,3750283.0,3226904.0,2434940.0,1878685.0,2298853.0,2037690
7109,7109,7128,111111,36390.0,32580.0,35240.0,29730.0,30250.0,26095
7110,7110,7129,1111,272619.0,554945.0,577595.0,729425.0,949235.0,1064055
7111,7111,2125,11000,20072.0,20077.0,20083.0,20088.0,20094.0,15451
7112,7112,2126,111111,36002745.0,38611879.0,43089850.0,42594562.0,41059940.0,34026759
7113,7113,2127,111111,10675945.0,10508987.0,10837848.0,9344713.0,9394284.0,7152488
7114,7114,2128,111111,42150892.0,40611685.0,51142297.0,47780558.0,51299860.0,48722005
7115,7115,2129,1100,2816286.0,2895486.0,2914266.0,2849886.0,2820966.0,2667066
7116,7116,2130,111111,2340151.0,2340411.0,2446248.0,2235615.0,2166014.0,1820109
7117,7117,2131,111111,1999811.0,1990411.0,1964361.0,1893770.0,1922504.0,0
7118,7118,2132,111111,452885.0,460054.0,476344.0,436601.0,434522.0,370262
7119,7119,2133,111111,42275504.0,43870912.0,45672365.0,29419440.0,30018106.0,27367792
7120,7120,2134,100000,224915.0,250615.0,270915.0,288226.0,288626.0,256726
7121,7121,2135,111111,14059322.0,15560822.0,17606822.0,14875252.0,14066752.0,11575252
7122,7122,2136,110000,10000.0,10000.0,10000.0,10000.0,10000.0,10000
7123,7123,1786,111111,18741858.0,18757258.0,18590318.0,18490227.0,18491057.0,17897017
7124,7124,1787,111111,6666241.0,7652858.0,9357743.0,9954049.0,10830622.0,8542983
7125,7125,1788,111100,10116303.0,9615726.0,9781973.0,8228326.0,8132652.0,7092313
7126,7126,1789,111111,1348306.0,1189362.0,1830013.0,734780.0,2064427.0,1042314
7127,7127,1790,1000,44700.0,56100.0,63000.0,69150.0,87000.0,79800
7128,7128,1791,100000,19740000.0,20180000.0,21705000.0,21220000.0,20495000.0,16650000
7129,7129,1792,10110,6197591.0,7873591.0,7865591.0,7513238.0,7669238.0,7344008
7130,7130,1793,100100,168373.0,165078.0,167413.0,165886.0,164538.0,155128
7131,7131,1794,110110,14132.0,14114.0,14066.0,13992.0,13978.0,13850
7132,7132,1795,110,136812.0,125012.0,127412.0,109555.0,118355.0,96055
7133,7133,1796,111001,3619.0,3801.0,5812.0,4709.0,5282.0,3168
7134,7134,1797,111,,,,0.0,686044.0,629261
7135,7135,6938,100000,88009.0,102625.0,105643.0,109012.0,104885.0,100863
7136,7136,6939,111001,3398607.0,3393202.0,3359799.0,3182536.0,3161275.0,2774425
7137,7137,6940,111111,8863620.0,8889800.0,8931900.0,8614103.0,8381650.0,7853750
7138,7138,6941,11110,151201.0,673872.0,5810803.0,6387819.0,6346508.0,5596037
7139,7139,6942,111111,2616848.0,2221066.0,2203636.0,2231011.0,3123845.0,2442045
7140,7140,6943,111100,2922588.0,3003428.0,3009520.0,2995374.0,2989070.0,2568593
7141,7141,6944,111111,1637839.0,1654822.0,2514798.0,1903926.0,1618744.0,1369144
7142,7142,6945,111111,45190886.0,49757679.0,53427979.0,53792117.0,53858667.0,45447651
7143,7143,6946,111111,2796183.0,2199072.0,2661134.0,1396845.0,1246780.0,1200236
7144,7144,6947,111111,9958758.0,11928063.0,11197611.0,11324261.0,11445626.0,11357521
7145,7145,6948,111111,21832628.0,23468268.0,24188035.0,22891562.0,25035530.0,20912053
7146,7146,6949,100000,9989.0,9989.0,9989.0,10009.0,10009.0,10009
7147,7147,1582,111111,59484234.0,67410655.0,66450555.0,63271728.0,62930443.0,51705793
7148,7148,1583,10000,948267.0,948780.0,949350.0,1134391.0,1135238.0,1136215
7149,7149,1584,111111,6046291.0,6544931.0,7407261.0,8452213.0,8069281.0,5860173
7150,7150,1585,110101,515455.0,474106.0,523446.0,408900.0,412650.0,312850
7151,7151,1586,11,1157889.0,638001.0,910201.0,728601.0,641865.0,529095
7152,7152,1587,1,240952.0,246760.0,246809.0,259700.0,254716.0,263588
7153,7153,1588,111111,41693767.0,43648888.0,45665983.0,47748946.0,49815510.0,52179268
7154,7154,1589,111111,6922602.0,6920132.0,8479645.0,7028250.0,3738154.0,1875574
7155,7155,1590,111111,33597630.0,33959723.0,35376049.0,32671190.0,31516263.0,29201683
7156,7156,1591,111111,1721155.0,1176814.0,1598387.0,3019973.0,3724833.0,3552869
7157,7157,1592,110111,3.0,5003.0,5003.0,5003.0,5003.0,5000
7158,7158,1593,111111,12930616.0,11899329.0,16011923.0,10322584.0,10105492.0,5894072
7159,7159,1999,111111,9461152.0,10127702.0,10961832.0,10109797.0,9876009.0,8694609
7160,7160,2000,111111,730966.0,773366.0,806366.0,824046.0,798446.0,699246
7161,7161,2001,111111,3015905.0,3015905.0,3015905.0,3015905.0,3015902.0,5189361
7162,7162,2002,111110,3855010.0,3896184.0,3837003.0,3691550.0,3710467.0,2904529
7163,7163,2003,110010,12448030.0,12435114.0,12458914.0,12467292.0,12458492.0,12446192
7164,7164,2004,111101,94662.0,97690.0,101352.0,99552.0,95757.0,94186
7165,7165,2005,111111,8457513.0,8603266.0,8884466.0,14577665.0,14803438.0,13732224
7166,7166,2006,1100,698565.0,705407.0,771533.0,766020.0,739495.0,644278
7167,7167,2007,111111,4359013.0,4608029.0,5723543.0,6621693.0,7258792.0,5842430
7168,7168,2008,11100,46381.0,103491.0,129762.0,131550.0,131110.0,130230
7169,7169,2009,111101,3619.0,3801.0,5812.0,4709.0,5282.0,3168
7170,7170,2010,110011,3679.0,3692.0,3608.0,2907.0,2616.0,45286
7171,7171,6914,11,0.0,0.0,0.0,0.0,0.0,27
7172,7172,6915,111111,4467012.0,8332930.0,11051559.0,10481696.0,9615525.0,8705705
7173,7173,6916,111111,2262391.0,2089696.0,1971035.0,1271783.0,1473028.0,1454724
7174,7174,6917,111010,486610.0,473675.0,469295.0,459020.0,457075.0,364110
7175,7175,6918,111111,1830824.0,1406877.0,1356132.0,1481104.0,1513080.0,1276913
7176,7176,6919,111111,205855871.0,210451440.0,214496125.0,211605308.0,209090635.0,177144056
7177,7177,6920,111111,24993542.0,32042808.0,36810844.0,28749612.0,31485294.0,31572730
7178,7178,6921,111101,0.0,834106.0,900688.0,807964.0,783533.0,747720
7179,7179,6922,111101,43595000.0,96935498.0,70580000.0,22050000.0,20670000.0,22060000
7180,7180,6923,111111,9549147.0,9627590.0,9848779.0,9956022.0,10035309.0,8469950
7181,7181,6924,100001,5000.0,5000.0,5000.0,5000.0,5000.0,5000
7182,7182,6925,111111,6948850.0,7211050.0,7468450.0,7429500.0,7146350.0,6187200
7183,7183,7505,111111,1535400.0,1417200.0,1548300.0,1390562.0,474300.0,338300
7184,7184,7506,100110,68681993.0,66441948.0,62547008.0,51283127.0,62041542.0,46136578
7185,7185,7507,10001,2958442.0,3080442.0,3114361.0,3057418.0,3007727.0,2743110
7186,7186,7508,111111,5054408.0,6110485.0,5700758.0,4814896.0,5334002.0,8241500
7187,7187,7509,111111,19020627.0,20498522.0,24499471.0,24034187.0,23813729.0,23146884
7188,7188,7510,111111,41246567.0,46921777.0,46622801.0,45165737.0,45320229.0,38271371
7189,7189,7511,111110,8128619.0,8193655.0,7947973.0,8479022.0,8283692.0,6725442
7190,7190,7512,111111,111178648.0,106052562.0,105097063.0,104514078.0,102625204.0,83701364
7191,7191,7513,10000,302347.0,302242.0,302557.0,305248.0,304618.0,302938
7192,7192,7514,1011,,500000.0,1261410.0,1221926.0,1228424.0,2838824
7193,7193,7515,101111,111707.0,122091.0,76976.0,77013.0,77055.0,77100
7194,7194,2103,111111,15391402.0,19750927.0,22428554.0,18297633.0,15570561.0,5098635
7195,7195,2104,1000,20448398.0,18080398.0,0.0,16932994.0,19045426.0,16837900
7196,7196,2105,10100,28399463.0,27988343.0,30634388.0,30106188.0,29549318.0,26034018
7197,7197,2106,11001,12757126.0,12920197.0,12260229.0,11901729.0,11091276.0,9285711
7198,7198,2107,100000,2041020.0,2028335.0,2045980.0,1928240.0,1961405.0,1717530
7199,7199,2108,111111,1953165.0,2819602.0,3423442.0,4454419.0,4783651.0,4650606
7200,7200,2109,111111,2474402.0,2423629.0,2356823.0,2275689.0,2155536.0,1868406
7201,7201,2110,111111,1581468.0,1574468.0,2282398.0,2874308.0,3203575.0,1925900
7202,7202,2111,11,,,,,2000000.0,1912760
7203,7203,2112,111111,1366212.0,1366212.0,1275212.0,1275212.0,1275212.0,1275212
7204,7204,2113,111111,183485000.0,171220000.0,193215000.0,180115000.0,187433000.0,160371000
7205,7205,1928,110,,,,1008735.0,1002678.0,928757
7206,7206,1929,111111,79693278.0,82745910.0,90360315.0,87840260.0,84523423.0,67944118
7207,7207,1930,10000,117387942.0,118085270.0,124028134.0,123064754.0,130160026.0,108957676
7208,7208,1931,111111,23195219.0,22015950.0,45497354.0,23329839.0,19569039.0,15752532
7209,7209,1932,111111,741942.0,839910.0,929022.0,795326.0,705370.0,659281
7210,7210,1933,111111,4842460.0,4998103.0,6371015.0,6010463.0,5870944.0,5169393
7211,7211,1934,111110,1681297.0,1723200.0,1681784.0,1677889.0,1571528.0,1261981
7212,7212,1935,111111,1227154.0,2319254.0,2568054.0,4971810.0,4546515.0,6092
7213,7213,1936,111100,3179332.0,3074798.0,3124464.0,2966586.0,2992032.0,2405063
7214,7214,1937,101110,6481.0,6916.0,7071.0,9891.0,8183.0,6423
7215,7215,1938,110100,2222757.0,2575757.0,2890757.0,2516020.0,2810670.0,2175220
