,Unnamed: 0,act_no,value_weighted_volatility,leverage
8615,8615,8615.0,34.000288169966446,0.0
8616,8616,8616.0,21.4687,0.0
8617,8617,8617.0,0.0,0.0
8618,8618,8618.0,31.125852017492296,0.0
8619,8619,8619.0,36.4502040478131,0.0
8620,8620,8620.0,34.3728118716006,0.0
8621,8621,8621.0,27.198010508872418,0.0
8622,8622,8622.0,23.886675626387564,0.0
8623,8623,8623.0,36.298685753352146,0.0
8624,8624,8624.0,20.43934315909641,0.0
8625,8625,8625.0,39.97758645843909,0.0
8626,8626,8626.0,70.98910461160565,0.0
8627,8627,8627.0,33.69681786668349,0.0
8628,8628,8628.0,34.12004917884175,0.0
8629,8629,8629.0,30.784212292017887,0.0
8630,8630,8630.0,28.69909422094663,0.0
8631,8631,8631.0,57.64808886320864,0.0
8632,8632,8632.0,0.0,0.0
8633,8633,8633.0,0.0,0.0
8634,8634,8634.0,38.3236,0.0
8635,8635,8635.0,48.46757056805927,0.0
8636,8636,8636.0,56.065376619350744,0.0
8637,8637,8637.0,21.4687,0.0
8638,8638,8638.0,0.0,0.0
8639,8639,8639.0,50.37294509419765,0.0
8640,8640,8640.0,29.609675248588815,0.0
8641,8641,8641.0,52.0463,0.0
8642,8642,8642.0,37.200232580220785,0.0
8643,8643,8643.0,66.6924,0.0
8644,8644,8644.0,30.38204355658476,0.0
8645,8645,8645.0,27.12238692032659,0.0
8646,8646,8646.0,42.72780154586472,0.0
8647,8647,8647.0,41.64163983434561,0.0
8648,8648,8648.0,28.007767520061144,0.0
8649,8649,8649.0,62.44674106730312,0.0
8650,8650,8650.0,27.529018521017885,0.0
8651,8651,8651.0,43.93421167798815,0.0
8652,8652,8652.0,31.417199999999998,0.0
8653,8653,8653.0,24.33736952667821,0.0
8654,8654,8654.0,82.47613913841772,0.0
8655,8655,8655.0,34.85393699075259,0.0
8656,8656,8656.0,27.198058010643518,0.0
8657,8657,8657.0,35.61273890714285,0.0
8658,8658,8658.0,37.58495945182786,0.0
8659,8659,8659.0,22.68862180837926,0.0
8660,8660,8660.0,15.394301057451912,0.0
8661,8661,8661.0,35.28917555481639,0.0
8662,8662,8662.0,22.6134,0.0
8663,8663,8663.0,52.010466486378654,0.0
8664,8664,8664.0,21.060549809885927,0.0
8665,8665,8665.0,53.63996267042951,0.0
8666,8666,8666.0,19.561042356022014,0.0
8667,8667,8667.0,36.00693113608749,0.0
8668,8668,8668.0,28.964568518592014,0.0
8669,8669,8669.0,29.148006122939144,0.0
8670,8670,8670.0,21.4687,0.0
8671,8671,8671.0,24.3068,0.0
8672,8672,8672.0,36.85128630217323,0.0
8673,8673,8673.0,25.161088124459628,0.0
8674,8674,8674.0,37.510760201416794,0.0
8675,8675,8675.0,52.69909507795152,0.0
8676,8676,8676.0,55.4964,0.0
8677,8677,8677.0,61.0779904670549,0.0
8678,8678,8678.0,36.17659573590097,0.0
8679,8679,8679.0,13.312496363757578,0.0
8680,8680,8680.0,37.620529844974996,0.0
8681,8681,8681.0,22.412476610429447,0.0
8682,8682,8682.0,32.257052911262754,0.0
8683,8683,8683.0,23.957171376174074,0.0
8684,8684,8684.0,29.114988348263353,0.0
8685,8685,8685.0,28.865270822547657,0.0
8686,8686,8686.0,37.368641477066,0.0
8687,8687,8687.0,43.61409999999999,0.0
8688,8688,8688.0,36.17189850984404,0.0
8689,8689,8689.0,21.4687,0.0
8690,8690,8690.0,33.10713049648725,0.0
8691,8691,8691.0,33.5201,0.0
8692,8692,8692.0,45.02742604544115,0.0
8693,8693,8693.0,49.198089649108226,0.0
8694,8694,8694.0,21.468700000000002,0.0
8695,8695,8695.0,33.091192354637386,0.0
8696,8696,8696.0,14.240321476057575,0.0
8697,8697,8697.0,42.6892,0.0
8698,8698,8698.0,0.0,0.0
8699,8699,8699.0,0.0,0.0
8700,8700,8700.0,21.99345116567362,0.0
8701,8701,8701.0,27.458257150038474,0.0
8702,8702,8702.0,25.576674060553575,0.0
8703,8703,8703.0,26.985868847201214,0.0
8704,8704,8704.0,105.05542452261105,0.0
8705,8705,8705.0,42.88040135944906,0.0
8706,8706,8706.0,49.06880519356729,0.0
8707,8707,8707.0,38.63679548540798,0.0
8708,8708,8708.0,68.7969,0.0
8709,8709,8709.0,36.81222073520629,0.0
8710,8710,8710.0,38.65222952839944,0.0
8711,8711,8711.0,26.528802688163136,0.0
8712,8712,8712.0,24.776055541829805,0.0
8713,8713,8713.0,56.83211062752275,0.0
8714,8714,8714.0,63.14453462587095,0.0
8715,8715,8715.0,42.91075267019476,0.0
8716,8716,8716.0,38.03096922007785,0.0
8717,8717,8717.0,21.4687,0.0
8718,8718,8718.0,37.356824136900606,0.0
8719,8719,8719.0,38.83710920876669,0.0
8720,8720,8720.0,23.725312600923246,0.0
8721,8721,8721.0,25.43041193233433,0.0
8722,8722,8722.0,57.0617,0.0
8723,8723,8723.0,44.514387753303964,0.0
8724,8724,8724.0,29.707896713133607,0.0
8725,8725,8725.0,79.88915274184484,0.0
8726,8726,8726.0,1.5591234974087087,0.0
8727,8727,8727.0,24.87934688620984,0.0
8728,8728,8728.0,53.33486517616115,1991.0
8729,8729,8729.0,34.91797764751319,0.0
8730,8730,8730.0,118.76570000000001,0.0
8731,8731,8731.0,27.941140348251338,0.0
8732,8732,8732.0,33.442521744950895,0.0
8733,8733,8733.0,9.01898475409836,0.0
8734,8734,8734.0,0.0,0.0
8735,8735,8735.0,37.306616837753815,0.0
8736,8736,8736.0,48.72717815259958,0.0
8737,8737,8737.0,24.134863457500664,0.0
8738,8738,8738.0,39.86058512937959,0.0
8739,8739,8739.0,21.4687,0.0
8740,8740,8740.0,32.31071989738512,0.0
8741,8741,8741.0,24.80583551337134,0.0
8742,8742,8742.0,46.68,0.0
8743,8743,8743.0,53.466703859722244,0.0
8744,8744,8744.0,62.0992654395906,0.0
8745,8745,8745.0,26.436742696629214,0.0
8746,8746,8746.0,30.209669671621157,0.0
8747,8747,8747.0,_,0.0
8748,8748,8748.0,38.21017471227313,0.0
8749,8749,8749.0,31.806077274381277,0.0
8750,8750,8750.0,37.04038416724847,0.0
8751,8751,8751.0,0.0,0.0
8752,8752,8752.0,21.4687,0.0
8753,8753,8753.0,58.26250790715086,0.0
8754,8754,8754.0,21.4687,0.0
8755,8755,8755.0,19.193589378311824,0.0
8756,8756,8756.0,27.875649730728536,0.0
8757,8757,8757.0,25.512156776472583,0.0
8758,8758,8758.0,31.369705541304192,0.0
8759,8759,8759.0,24.147411686089868,0.0
8760,8760,8760.0,17.930135770611596,0.0
8761,8761,8761.0,32.34795880515392,0.0
8762,8762,8762.0,52.17838482642081,0.0
8763,8763,8763.0,61.990378432210186,6037681.0
8764,8764,8764.0,24.56227719420356,0.0
8765,8765,8765.0,25.21535777112102,0.0
8766,8766,8766.0,37.017012583147775,0.0
8767,8767,8767.0,71.51155219966088,0.0
8768,8768,8768.0,23.197007962547104,0.0
8769,8769,8769.0,70.34501254404509,0.0
8770,8770,8770.0,_,0.0
8771,8771,8771.0,50.715712598430635,0.0
8772,8772,8772.0,32.14009585511541,0.0
8773,8773,8773.0,27.090114140852823,0.0
8774,8774,8774.0,21.4687,0.0
8775,8775,8775.0,28.403225199844016,0.0
8776,8776,8776.0,44.34928687075708,0.0
8777,8777,8777.0,27.257154568316523,0.0
8778,8778,8778.0,51.9815,0.0
8779,8779,8779.0,44.49022425409961,0.0
8780,8780,8780.0,34.35817829256379,0.0
8781,8781,8781.0,51.57539998936528,0.0
8782,8782,8782.0,20.2694476551985,0.0
8783,8783,8783.0,29.930643707940856,0.0
8784,8784,8784.0,84.6097565042867,0.0
8785,8785,8785.0,0.0,0.0
8786,8786,8786.0,58.54209010938977,0.0
8787,8787,8787.0,42.028450723585436,0.0
8788,8788,8788.0,42.05508549588397,0.0
8789,8789,8789.0,54.7231598478491,0.0
8790,8790,8790.0,61.74985067473696,0.0
8791,8791,8791.0,43.90539778830707,0.0
8792,8792,8792.0,_,0.0
8793,8793,8793.0,0.0,0.0
8794,8794,8794.0,26.168812156244933,0.0
8795,8795,8795.0,25.31229063234615,0.0
8796,8796,8796.0,119.33909169566984,0.0
8797,8797,8797.0,0.0,0.0
8798,8798,8798.0,0.0,0.0
8799,8799,8799.0,33.982327760788976,0.0
8800,8800,8800.0,28.202901264164616,0.0
8801,8801,8801.0,37.1615,0.0
8802,8802,8802.0,29.11673498310705,0.0
8803,8803,8803.0,23.31046714481313,0.0
8804,8804,8804.0,25.7568,0.0
8805,8805,8805.0,70.62318786555981,0.0
8806,8806,8806.0,41.50123437808735,0.0
8807,8807,8807.0,83.61555926971936,0.0
8808,8808,8808.0,33.953861872052435,0.0
8809,8809,8809.0,37.11092526835353,0.0
8810,8810,8810.0,39.36333924249818,0.0
8811,8811,8811.0,66.3827119666229,0.0
8812,8812,8812.0,19.75764280768348,0.0
8813,8813,8813.0,50.487825006607004,0.0
8814,8814,8814.0,69.6776,0.0
8815,8815,8815.0,68.7969,0.0
8816,8816,8816.0,26.296396004461318,0.0
8817,8817,8817.0,42.63422148881652,0.0
8818,8818,8818.0,37.82769610468484,0.0
8819,8819,8819.0,44.554706702899004,0.0
8820,8820,8820.0,25.727761972380335,0.0
8821,8821,8821.0,41.12167287296887,0.0
8822,8822,8822.0,29.9753181179683,0.0
8823,8823,8823.0,21.4687,0.0
8824,8824,8824.0,27.93095997271459,0.0
8825,8825,8825.0,25.7568,0.0
8826,8826,8826.0,67.33790068221514,0.0
8827,8827,8827.0,34.87665873848518,0.0
8828,8828,8828.0,25.7568,0.0
8829,8829,8829.0,39.272118523519566,0.0
8830,8830,8830.0,27.435417029449425,0.0
8831,8831,8831.0,61.61452478030498,0.0
8832,8832,8832.0,21.4687,0.0
8833,8833,8833.0,,0.0
8834,8834,8834.0,26.720846334679916,0.0
8835,8835,8835.0,31.417199999999998,0.0
8836,8836,8836.0,26.962904969658226,0.0
8837,8837,8837.0,44.696161240363914,0.0
8838,8838,8838.0,97.1078462579452,0.0
8839,8839,8839.0,23.992264661295984,0.0
8840,8840,8840.0,56.92963963107226,0.0
8841,8841,8841.0,1.2761766857643242,0.0
8842,8842,8842.0,23.53823753729531,0.0
8843,8843,8843.0,37.94082831669345,0.0
8844,8844,8844.0,51.145222435427996,0.0
8845,8845,8845.0,50.5450867743803,0.0
8846,8846,8846.0,63.63089589385807,0.0
8847,8847,8847.0,_,0.0
8848,8848,8848.0,39.986623250241756,0.0
8849,8849,8849.0,29.09076319537064,0.0
8850,8850,8850.0,21.4687,0.0
8851,8851,8851.0,25.138231541564032,0.0
8852,8852,8852.0,54.22902323969154,0.0
8853,8853,8853.0,61.88884803250368,0.0
8854,8854,8854.0,60.09859001154795,0.0
8855,8855,8855.0,34.65377031384239,0.0
8856,8856,8856.0,42.070779619477925,0.0
8857,8857,8857.0,33.76705440590356,0.0
8858,8858,8858.0,25.98971013687299,0.0
8859,8859,8859.0,60.0627,0.0
8860,8860,8860.0,76.43729301969283,0.0
8861,8861,8861.0,29.871851185899335,0.0
8862,8862,8862.0,0.0,0.0
8863,8863,8863.0,42.74435494184635,0.0
8864,8864,8864.0,31.787873017782292,0.0
8865,8865,8865.0,76.10740222377092,0.0
8866,8866,8866.0,51.18443292442947,0.0
8867,8867,8867.0,20.34695630547903,0.0
8868,8868,8868.0,35.066500000000005,0.0
8869,8869,8869.0,43.93421167798815,0.0
8870,8870,8870.0,55.16599416455971,0.0
8871,8871,8871.0,47.99370258958021,0.0
8872,8872,8872.0,35.54358702510046,0.0
8873,8873,8873.0,31.442358127135364,0.0
8874,8874,8874.0,43.48848236953297,0.0
8875,8875,8875.0,38.574884423084015,0.0
8876,8876,8876.0,52.1333,0.0
8877,8877,8877.0,33.20078593052655,0.0
8878,8878,8878.0,89.25007534042341,0.0
8879,8879,8879.0,54.79118415236167,0.0
8880,8880,8880.0,31.338094919714692,0.0
8881,8881,8881.0,31.634740991945044,0.0
8882,8882,8882.0,24.62691767757884,0.0
8883,8883,8883.0,51.089228653761985,0.0
8884,8884,8884.0,50.01133914047938,0.0
8885,8885,8885.0,33.141129947387725,0.0
8886,8886,8886.0,49.775800000000004,0.0
8887,8887,8887.0,51.278667738109355,0.0
8888,8888,8888.0,49.53375236034127,0.0
8889,8889,8889.0,54.487275987642796,0.0
8890,8890,8890.0,30.831128835099424,0.0
8891,8891,8891.0,28.49249517529785,0.0
8892,8892,8892.0,44.1629160557874,0.0
8893,8893,8893.0,31.75801212404989,0.0
8894,8894,8894.0,19.13398297728477,0.0
8895,8895,8895.0,32.0117,0.0
8896,8896,8896.0,58.47514993481489,0.0
8897,8897,8897.0,53.59675780334476,0.0
8898,8898,8898.0,30.882431214786195,0.0
8899,8899,8899.0,48.7467802004782,0.0
8900,8900,8900.0,47.53208927464136,0.0
8901,8901,8901.0,32.59464906960022,0.0
8902,8902,8902.0,23.243396775599372,0.0
8903,8903,8903.0,108.74568923567503,0.0
8904,8904,8904.0,0.0,0.0
8905,8905,8905.0,44.966,0.0
8906,8906,8906.0,25.68617626265816,0.0
8907,8907,8907.0,93.37670224686428,0.0
8908,8908,8908.0,27.203746325928922,0.0
8909,8909,8909.0,32.25035305125029,0.0
8910,8910,8910.0,50.88319871064395,0.0
8911,8911,8911.0,48.2533601644126,0.0
8912,8912,8912.0,46.12328663885101,0.0
8913,8913,8913.0,35.31754314144069,0.0
8914,8914,8914.0,47.19834945613215,0.0
8915,8915,8915.0,43.439026191777515,0.0
8916,8916,8916.0,26.880582533355586,0.0
8917,8917,8917.0,24.43308040712468,0.0
8918,8918,8918.0,24.797,0.0
8919,8919,8919.0,29.436139489602485,0.0
8920,8920,8920.0,45.496286721794874,0.0
8921,8921,8921.0,31.417199999999998,0.0
8922,8922,8922.0,33.17015224557067,0.0
8923,8923,8923.0,0.0,0.0
8924,8924,8924.0,35.3061796596035,0.0
8925,8925,8925.0,30.00620760936314,0.0
8926,8926,8926.0,46.39210060024125,0.0
8927,8927,8927.0,37.24749017379701,0.0
8928,8928,8928.0,37.9031,0.0
8929,8929,8929.0,26.13245784375975,0.0
8930,8930,8930.0,64.0377,0.0
8931,8931,8931.0,0.0,0.0
8932,8932,8932.0,14.917419560528444,0.0
8933,8933,8933.0,63.980475838964466,0.0
8934,8934,8934.0,21.409214223506844,0.0
8935,8935,8935.0,51.78118148052459,0.0
8936,8936,8936.0,63.230314024054124,0.0
8937,8937,8937.0,33.92444672954061,0.0
8938,8938,8938.0,21.658031445629195,0.0
8939,8939,8939.0,0.0,0.0
8940,8940,8940.0,_,0.0
8941,8941,8941.0,84.56480228445318,0.0
8942,8942,8942.0,72.7450393871901,0.0
8943,8943,8943.0,29.86835216495079,0.0
8944,8944,8944.0,21.4687,0.0
8945,8945,8945.0,40.565094585810094,0.0
8946,8946,8946.0,22.217747291539865,0.0
8947,8947,8947.0,35.506986707078845,0.0
8948,8948,8948.0,21.870658759124087,0.0
8949,8949,8949.0,24.566373282576013,0.0
8950,8950,8950.0,34.25178503858092,0.0
8951,8951,8951.0,25.62941964285714,0.0
8952,8952,8952.0,64.63010928198156,0.0
8953,8953,8953.0,26.593654160994852,0.0
8954,8954,8954.0,25.733476576715518,0.0
8955,8955,8955.0,46.1787,0.0
8956,8956,8956.0,22.133815132408575,0.0
8957,8957,8957.0,28.4289,0.0
8958,8958,8958.0,22.822066764556652,0.0
8959,8959,8959.0,20.703228038261166,0.0
8960,8960,8960.0,22.654964677697695,0.0
8961,8961,8961.0,28.04575861540831,0.0
8962,8962,8962.0,21.468699999999995,0.0
8963,8963,8963.0,45.90967658289453,0.0
8964,8964,8964.0,41.41689053902841,0.0
8965,8965,8965.0,41.38003966491495,0.0
8966,8966,8966.0,24.255380740923147,0.0
8967,8967,8967.0,8.198260521350736,0.0
8968,8968,8968.0,0.0,0.0
8969,8969,8969.0,33.68647757312589,0.0
8970,8970,8970.0,46.041750603400594,0.0
8971,8971,8971.0,25.90144351964329,0.0
8972,8972,8972.0,24.42209984962133,0.0
8973,8973,8973.0,0.0,0.0
8974,8974,8974.0,36.926813835136365,0.0
8975,8975,8975.0,117.11677004433183,0.0
8976,8976,8976.0,21.4687,0.0
8977,8977,8977.0,29.427300490658084,0.0
8978,8978,8978.0,39.42157627989641,0.0
8979,8979,8979.0,20.14330534064434,0.0
8980,8980,8980.0,0.47569439081327797,0.0
8981,8981,8981.0,29.564098366125712,0.0
8982,8982,8982.0,26.277608652424657,0.0
8983,8983,8983.0,25.03438614564389,0.0
8984,8984,8984.0,0.0,0.0
8985,8985,8985.0,41.08453097350596,0.0
8986,8986,8986.0,23.799760686683538,0.0
8987,8987,8987.0,21.4687,0.0
8988,8988,8988.0,48.9314906496391,0.0
8989,8989,8989.0,32.69429836116784,0.0
8990,8990,8990.0,0.0,0.0
8991,8991,8991.0,_,0.0
8992,8992,8992.0,_,0.0
8993,8993,8993.0,52.46403363895078,0.0
8994,8994,8994.0,35.45881855941981,0.0
8995,8995,8995.0,42.17129128741374,0.0
8996,8996,8996.0,27.049271905912676,0.0
8997,8997,8997.0,_,0.0
8998,8998,8998.0,18.8424,0.0
8999,8999,8999.0,0.0,0.0
9000,9000,9000.0,38.343127848616895,0.0
9001,9001,9001.0,21.4687,0.0
9002,9002,9002.0,48.751491820109855,0.0
9003,9003,9003.0,25.54504094099758,0.0
9004,9004,9004.0,_,0.0
9005,9005,9005.0,50.6860121314766,0.0
9006,9006,9006.0,_,0.0
9007,9007,9007.0,16.34773955978998,0.0
9008,9008,9008.0,0.0,0.0
9009,9009,9009.0,21.839183259692,0.0
9010,9010,9010.0,100.61273290994208,0.0
9011,9011,9011.0,33.5201,0.0
9012,9012,9012.0,21.4687,0.0
9013,9013,9013.0,33.2054369375739,0.0
9014,9014,9014.0,59.838430620313886,0.0
9015,9015,9015.0,35.31343560343203,0.0
9016,9016,9016.0,0.0,0.0
9017,9017,9017.0,55.52231367550496,0.0
9018,9018,9018.0,31.56314105085857,0.0
9019,9019,9019.0,34.76087944086904,0.0
9020,9020,9020.0,61.9712,0.0
9021,9021,9021.0,37.6279,0.0
9022,9022,9022.0,22.125848759419565,0.0
9023,9023,9023.0,25.88047426288705,0.0
9024,9024,9024.0,38.8185,0.0
9025,9025,9025.0,_,0.0
9026,9026,9026.0,30.32527324110683,0.0
9027,9027,9027.0,34.21875158617608,0.0
9028,9028,9028.0,34.347166791790166,0.0
9029,9029,9029.0,29.51592210632719,0.0
9030,9030,9030.0,45.141124086057516,0.0
9031,9031,9031.0,26.74811763094949,0.0
9032,9032,9032.0,55.77148601311013,0.0
9033,9033,9033.0,48.609,0.0
9034,9034,9034.0,42.58231076065908,0.0
9035,9035,9035.0,_,0.0
9036,9036,9036.0,25.71040401274079,0.0
9037,9037,9037.0,26.084118164933127,0.0
9038,9038,9038.0,40.45221564335783,0.0
9039,9039,9039.0,24.797,0.0
9040,9040,9040.0,58.81824196515782,0.0
9041,9041,9041.0,38.56399539148461,0.0
9042,9042,9042.0,22.288727695099823,0.0
9043,9043,9043.0,60.61123093052722,0.0
9044,9044,9044.0,28.827950331239574,0.0
9045,9045,9045.0,21.4687,0.0
9046,9046,9046.0,50.56817425575844,0.0
9047,9047,9047.0,37.1228931550345,0.0
9048,9048,9048.0,27.585224111542693,0.0
9049,9049,9049.0,0.0,0.0
9050,9050,9050.0,53.309408340851874,41824150.0
9051,9051,9051.0,50.79320804316657,9059094.0
9052,9052,9052.0,32.402629366983454,0.0
9053,9053,9053.0,24.251906856709905,0.0
9054,9054,9054.0,34.85307832172776,0.0
9055,9055,9055.0,53.611700000000006,0.0
9056,9056,9056.0,20.817803683987663,0.0
9057,9057,9057.0,15.953699999999998,0.0
9058,9058,9058.0,32.72531695937657,362344099.0
9059,9059,9059.0,41.22490064029934,0.0
9060,9060,9060.0,30.467777694572995,0.0
9061,9061,9061.0,34.47564719571957,0.0
9062,9062,9062.0,30.178579792600747,0.0
9063,9063,9063.0,31.669121633377227,0.0
9064,9064,9064.0,24.524715363844212,0.0
9065,9065,9065.0,27.147809328529206,0.0
9066,9066,9066.0,0.0,0.0
9067,9067,9067.0,34.73992143527701,0.0
9068,9068,9068.0,33.338600284536184,0.0
9069,9069,9069.0,31.772875055857863,0.0
9070,9070,9070.0,43.16831069505426,0.0
9071,9071,9071.0,35.521009363327366,0.0
9072,9072,9072.0,23.092659842341835,0.0
9073,9073,9073.0,36.16689623355337,0.0
9074,9074,9074.0,26.14002719163213,0.0
9075,9075,9075.0,22.195298642401422,0.0
9076,9076,9076.0,21.4687,0.0
9077,9077,9077.0,25.018540350316435,0.0
9078,9078,9078.0,30.529910918123647,0.0
9079,9079,9079.0,0.0,0.0
9080,9080,9080.0,18.238278128046797,0.0
9081,9081,9081.0,40.69132555372195,0.0
9082,9082,9082.0,30.413383922668004,0.0
9083,9083,9083.0,134.6652349121624,0.0
9084,9084,9084.0,32.6129616385379,0.0
9085,9085,9085.0,26.851323159110596,0.0
9086,9086,9086.0,_,0.0
9087,9087,9087.0,38.67840101050289,0.0
9088,9088,9088.0,47.22619167605907,78659810.0
9089,9089,9089.0,28.868067731144492,0.0
9090,9090,9090.0,31.314378683774056,0.0
9091,9091,9091.0,_,0.0
9092,9092,9092.0,26.42622222033727,0.0
9093,9093,9093.0,27.70821894445518,0.0
9094,9094,9094.0,57.61762759331395,0.0
9095,9095,9095.0,28.95366339956021,0.0
9096,9096,9096.0,0.0,0.0
9097,9097,9097.0,38.08007558000575,0.0
9098,9098,9098.0,21.64501733734402,0.0
9099,9099,9099.0,60.170760761605706,0.0
9100,9100,9100.0,58.753842641234215,0.0
9101,9101,9101.0,22.490434980055234,0.0
9102,9102,9102.0,74.04508105681046,0.0
9103,9103,9103.0,25.240467594108015,0.0
9104,9104,9104.0,38.489924021281844,0.0
9105,9105,9105.0,83.64804638501114,0.0
9106,9106,9106.0,53.18553522419405,0.0
9107,9107,9107.0,85.69400346631171,0.0
9108,9108,9108.0,30.691984787623742,0.0
9109,9109,9109.0,36.12134516377856,179913334.0
9110,9110,9110.0,31.20873914865968,0.0
9111,9111,9111.0,21.499794818827542,0.0
9112,9112,9112.0,19.03653384074817,0.0
9113,9113,9113.0,25.88513775005536,0.0
9114,9114,9114.0,52.26833995614569,0.0
9115,9115,9115.0,27.589116958697833,0.0
9116,9116,9116.0,96.451,0.0
9117,9117,9117.0,54.98007695272903,0.0
9118,9118,9118.0,40.18214055432059,0.0
9119,9119,9119.0,33.98489281093278,0.0
9120,9120,9120.0,110.4141,0.0
9121,9121,9121.0,36.29190330571555,0.0
9122,9122,9122.0,25.698288723413235,0.0
9123,9123,9123.0,66.7652,0.0
9124,9124,9124.0,25.076795985634018,0.0
9125,9125,9125.0,0.0,0.0
9126,9126,9126.0,37.55693617211695,0.0
9127,9127,9127.0,52.57811639602794,0.0
9128,9128,9128.0,0.0,0.0
9129,9129,9129.0,32.30579999999999,0.0
9130,9130,9130.0,69.12710081505739,0.0
9131,9131,9131.0,59.07775688210297,0.0
9132,9132,9132.0,49.99016740685437,0.0
9133,9133,9133.0,_,0.0
9134,9134,9134.0,30.0812,0.0
9135,9135,9135.0,28.509958973190916,0.0
9136,9136,9136.0,35.065800633739784,0.0
9137,9137,9137.0,36.397326344989736,0.0
9138,9138,9138.0,24.815862737395747,0.0
9139,9139,9139.0,53.89162073620758,0.0
9140,9140,9140.0,17.384427825539984,0.0
9141,9141,9141.0,29.93819224512153,0.0
9142,9142,9142.0,47.8911,0.0
9143,9143,9143.0,_,0.0
9144,9144,9144.0,36.891141535727776,0.0
9145,9145,9145.0,28.010856789661258,0.0
9146,9146,9146.0,21.4687,0.0
9147,9147,9147.0,0.0,0.0
9148,9148,9148.0,31.480856322516072,0.0
9149,9149,9149.0,40.765980221543,0.0
9150,9150,9150.0,21.4687,0.0
9151,9151,9151.0,9.854340472147669,0.0
9152,9152,9152.0,0.0,0.0
9153,9153,9153.0,34.06960378111654,0.0
9154,9154,9154.0,33.55289619131252,0.0
9155,9155,9155.0,45.924384083873235,0.0
9156,9156,9156.0,60.76313485240075,0.0
9157,9157,9157.0,39.40622893314413,0.0
9158,9158,9158.0,30.9099086282825,0.0
9159,9159,9159.0,25.81583292948647,0.0
9160,9160,9160.0,48.47206104428204,0.0
9161,9161,9161.0,0.0,0.0
9162,9162,9162.0,39.672121556865,0.0
9163,9163,9163.0,49.775800000000004,0.0
9164,9164,9164.0,23.90856805580546,0.0
9165,9165,9165.0,41.151735319037506,0.0
9166,9166,9166.0,32.60300614762823,0.0
9167,9167,9167.0,23.387619194118866,0.0
9168,9168,9168.0,29.832447281592895,0.0
9169,9169,9169.0,30.800833509750355,0.0
9170,9170,9170.0,46.17367437971655,0.0
9171,9171,9171.0,27.695685571529882,0.0
9172,9172,9172.0,24.549891234136286,0.0
9173,9173,9173.0,33.3178,0.0
9174,9174,9174.0,_,0.0
9175,9175,9175.0,46.31657380284857,0.0
9176,9176,9176.0,25.365201235722306,0.0
9177,9177,9177.0,25.7568,0.0
9178,9178,9178.0,32.66822870780833,0.0
9179,9179,9179.0,57.125,0.0
9180,9180,9180.0,24.10387633893903,0.0
9181,9181,9181.0,36.11700432722505,0.0
9182,9182,9182.0,56.70147901052654,0.0
9183,9183,9183.0,50.968,0.0
9184,9184,9184.0,0.0,0.0
9185,9185,9185.0,42.01563492063492,0.0
9186,9186,9186.0,54.70985973847106,0.0
9187,9187,9187.0,35.93723252691509,0.0
9188,9188,9188.0,49.50086753700692,0.0
9189,9189,9189.0,27.330295703569067,0.0
9190,9190,9190.0,22.496287863083293,0.0
9191,9191,9191.0,23.612047339960675,0.0
9192,9192,9192.0,43.79370024193548,0.0
9193,9193,9193.0,33.24575539214731,0.0
9194,9194,9194.0,37.1615,0.0
9195,9195,9195.0,46.09571047075149,0.0
9196,9196,9196.0,32.20372870898111,0.0
9197,9197,9197.0,21.615624029027416,0.0
9198,9198,9198.0,22.83332570181985,0.0
9199,9199,9199.0,55.818139151473936,0.0
9200,9200,9200.0,47.6354796100325,0.0
9201,9201,9201.0,43.10109134416189,2371760.0
9202,9202,9202.0,58.45651793075599,0.0
9203,9203,9203.0,43.4117,0.0
9204,9204,9204.0,70.87257488466557,0.0
9205,9205,9205.0,33.87173092205212,0.0
9206,9206,9206.0,34.723302420268375,0.0
9207,9207,9207.0,27.836219233628228,0.0
9208,9208,9208.0,58.59552943456554,0.0
9209,9209,9209.0,56.73569621048495,0.0
9210,9210,9210.0,33.31104982812042,0.0
9211,9211,9211.0,_,0.0
9212,9212,9212.0,29.92711763573285,0.0
9213,9213,9213.0,21.4687,0.0
9214,9214,9214.0,27.002711411351957,0.0
9215,9215,9215.0,45.726909115677685,0.0
9216,9216,9216.0,71.28242328634965,0.0
9217,9217,9217.0,53.734353491507136,0.0
9218,9218,9218.0,42.07614817070034,0.0
9219,9219,9219.0,29.030987410204695,0.0
9220,9220,9220.0,48.13444847173515,0.0
9221,9221,9221.0,34.81988704414937,0.0
9222,9222,9222.0,95.14721343095367,0.0
9223,9223,9223.0,_,0.0
9224,9224,9224.0,56.37473746353837,0.0
9225,9225,9225.0,76.00123994795592,0.0
9226,9226,9226.0,24.455203069379664,0.0
9227,9227,9227.0,29.819018363401643,0.0
9228,9228,9228.0,38.00112092966468,0.0
9229,9229,9229.0,8.123634444509312,0.0
9230,9230,9230.0,32.7544365050528,0.0
9231,9231,9231.0,67.09559999999999,0.0
9232,9232,9232.0,_,0.0
9233,9233,9233.0,38.152520294511135,0.0
9234,9234,9234.0,32.29945582644713,0.0
9235,9235,9235.0,60.25196879296012,0.0
9236,9236,9236.0,29.375752101458666,0.0
9237,9237,9237.0,41.12459679497597,0.0
9238,9238,9238.0,48.238912409075354,0.0
9239,9239,9239.0,31.0572608751214,0.0
9240,9240,9240.0,72.19532283100911,0.0
9241,9241,9241.0,21.4687,0.0
