,Unnamed: 0.1,Unnamed: 0,act_no,MAX_ASSET_VALUE
7530,7530,7530,7530,4590094.0
7531,7531,7531,7531,134753.0
7532,7532,7532,7532,1179328.0
7533,7533,7533,7533,5000.0
7534,7534,7534,7534,8844680.0
7535,7535,7535,7535,118100.0
7536,7536,7536,7536,16136018.0
7537,7537,7537,7537,33070250.0
7538,7538,7538,7538,676575.0
7539,7539,7539,7539,1191024.0
7540,7540,7540,7540,15599388.0
7541,7541,7541,7541,7174999.0
7542,7542,7542,7542,11162555.0
7543,7543,7543,7543,755239.0
7544,7544,7544,7544,7304625.0
7545,7545,7545,7545,207393.0
7546,7546,7546,7546,20738728.0
7547,7547,7547,7547,10000.0
7548,7548,7548,7548,3013463.0
7549,7549,7549,7549,1268827.0
7550,7550,7550,7550,157992103.0
7551,7551,7551,7551,2100479.0
7552,7552,7552,7552,104203081.0
7553,7553,7553,7553,4593578.0
7554,7554,7554,7554,4589050.0
7555,7555,7555,7555,14120500.0
7556,7556,7556,7556,5697193.0
7557,7557,7557,7557,2406903.0
7558,7558,7558,7558,108779.0
7559,7559,7559,7559,539661.0
7560,7560,7560,7560,56739842.0
7561,7561,7561,7561,1113207.0
7562,7562,7562,7562,8040072.0
7563,7563,7563,7563,2315080.0
7564,7564,7564,7564,4989211.0
7565,7565,7565,7565,417889191.0
7566,7566,7566,7566,8666917.0
7567,7567,7567,7567,5599947.0
7568,7568,7568,7568,146043.0
7569,7569,7569,7569,822740.0
7570,7570,7570,7570,44498.0
7571,7571,7571,7571,471937.0
7572,7572,7572,7572,14626644.0
7573,7573,7573,7573,6921312.0
7574,7574,7574,7574,1666178.0
7575,7575,7575,7575,28423332.0
7576,7576,7576,7576,97453554.0
7577,7577,7577,7577,8721610.0
7578,7578,7578,7578,10576.0
7579,7579,7579,7579,2370360.0
7580,7580,7580,7580,41825765.0
7581,7581,7581,7581,330756.0
7582,7582,7582,7582,907531.0
7583,7583,7583,7583,1669805.0
7584,7584,7584,7584,183040795.0
7585,7585,7585,7585,10000.0
7586,7586,7586,7586,2283710.0
7587,7587,7587,7587,9120391.0
7588,7588,7588,7588,9315906.0
7589,7589,7589,7589,783915.0
7590,7590,7590,7590,5812.0
7591,7591,7591,7591,8062621.0
7592,7592,7592,7592,2986509.0
7593,7593,7593,7593,53952758.0
7594,7594,7594,7594,5720115.0
7595,7595,7595,7595,6632441.0
7596,7596,7596,7596,29567992.0
7597,7597,7597,7597,125211590.0
7598,7598,7598,7598,23902412.0
7599,7599,7599,7599,6686878.0
7600,7600,7600,7600,10087261.0
7601,7601,7601,7601,6423742.0
7602,7602,7602,7602,42079.0
7603,7603,7603,7603,1242713.0
7604,7604,7604,7604,19785786.0
7605,7605,7605,7605,1023460.0
7606,7606,7606,7606,74491294.0
7607,7607,7607,7607,8450034.0
7608,7608,7608,7608,18553818.0
7609,7609,7609,7609,75575.0
7610,7610,7610,7610,9536351.0
7611,7611,7611,7611,6641635.0
7612,7612,7612,7612,12273462.0
7613,7613,7613,7613,10000.0
7614,7614,7614,7614,13335566.0
7615,7615,7615,7615,8929173.0
7616,7616,7616,7616,6554391.0
7617,7617,7617,7617,3440665.0
7618,7618,7618,7618,4701846.0
7619,7619,7619,7619,4075395.0
7620,7620,7620,7620,849590.0
7621,7621,7621,7621,65990706.0
7622,7622,7622,7622,4499141.0
7623,7623,7623,7623,463254.0
7624,7624,7624,7624,3269.0
7625,7625,7625,7625,82843706.0
7626,7626,7626,7626,15530409.0
7627,7627,7627,7627,138113392.0
7628,7628,7628,7628,17420361.0
7629,7629,7629,7629,11147831.0
7630,7630,7630,7630,1613903.0
7631,7631,7631,7631,90828407.0
7632,7632,7632,7632,33619166.0
7633,7633,7633,7633,10899065.0
7634,7634,7634,7634,88874255.0
7635,7635,7635,7635,566715.0
7636,7636,7636,7636,504579.0
7637,7637,7637,7637,47332925.0
7638,7638,7638,7638,942648.0
7639,7639,7639,7639,198104424.0
7640,7640,7640,7640,8471040.0
7641,7641,7641,7641,1956629.0
7642,7642,7642,7642,944367.0
7643,7643,7643,7643,673716.0
7644,7644,7644,7644,9099170.0
7645,7645,7645,7645,1050165.0
7646,7646,7646,7646,29250919.0
7647,7647,7647,7647,403169.0
7648,7648,7648,7648,14557280.0
7649,7649,7649,7649,19659600.0
7650,7650,7650,7650,5752306.0
7651,7651,7651,7651,9390209.0
7652,7652,7652,7652,99290728.0
7653,7653,7653,7653,10560143.0
7654,7654,7654,7654,3072306.0
7655,7655,7655,7655,1168644.0
7656,7656,7656,7656,7396631.0
7657,7657,7657,7657,25000.0
7658,7658,7658,7658,98562.0
7659,7659,7659,7659,4645602.0
7660,7660,7660,7660,248446891.0
7661,7661,7661,7661,1867167.0
7662,7662,7662,7662,20968979.0
7663,7663,7663,7663,92020300.0
7664,7664,7664,7664,1039990.0
7665,7665,7665,7665,10000.0
7666,7666,7666,7666,884791.0
7667,7667,7667,7667,20087769.0
7668,7668,7668,7668,74416.0
7669,7669,7669,7669,2915723.0
7670,7670,7670,7670,6236531.0
7671,7671,7671,7671,2425624.0
7672,7672,7672,7672,4020251.0
7673,7673,7673,7673,9734816.0
7674,7674,7674,7674,73065677.0
7675,7675,7675,7675,28775525.0
7676,7676,7676,7676,2106059.0
7677,7677,7677,7677,27589137.0
7678,7678,7678,7678,1184828.0
7679,7679,7679,7679,213000.0
7680,7680,7680,7680,1527914.0
7681,7681,7681,7681,28919610.0
7682,7682,7682,7682,44156429.0
7683,7683,7683,7683,15666915.0
7684,7684,7684,7684,9412069.0
7685,7685,7685,7685,44446531.0
7686,7686,7686,7686,1006000.0
7687,7687,7687,7687,1224278.0
7688,7688,7688,7688,496073.0
7689,7689,7689,7689,4306816.0
7690,7690,7690,7690,810195.0
7691,7691,7691,7691,3575224.0
7692,7692,7692,7692,57790869.0
7693,7693,7693,7693,340050956.0
7694,7694,7694,7694,35584053.0
7695,7695,7695,7695,4598714.0
7696,7696,7696,7696,20962867.0
7697,7697,7697,7697,1265200.0
7698,7698,7698,7698,36349533.0
7699,7699,7699,7699,1930018.0
7700,7700,7700,7700,96167.0
7701,7701,7701,7701,6495222.0
7702,7702,7702,7702,52752812.0
7703,7703,7703,7703,17861539.0
7704,7704,7704,7704,3106606.0
7705,7705,7705,7705,5245297.0
7706,7706,7706,7706,3537387.0
7707,7707,7707,7707,135721.0
7708,7708,7708,7708,2543763.0
7709,7709,7709,7709,6924324.0
7710,7710,7710,7710,31567716.0
7711,7711,7711,7711,17805890.0
7712,7712,7712,7712,73783.0
7713,7713,7713,7713,29157191.0
7714,7714,7714,7714,86358.0
7715,7715,7715,7715,665345.0
7716,7716,7716,7716,10543750.0
7717,7717,7717,7717,2182792.0
7718,7718,7718,7718,16935608.0
7719,7719,7719,7719,168622.0
7720,7720,7720,7720,1224794.0
7721,7721,7721,7721,711093.0
7722,7722,7722,7722,4750044.0
7723,7723,7723,7723,408804.0
7724,7724,7724,7724,64162497.0
7725,7725,7725,7725,4663182.0
7726,7726,7726,7726,13358878.0
7727,7727,7727,7727,14298986.0
7728,7728,7728,7728,4398000.0
7729,7729,7729,7729,4362984.0
7730,7730,7730,7730,3926000.0
7731,7731,7731,7731,181200.0
7732,7732,7732,7732,3732735.0
7733,7733,7733,7733,12807880.0
7734,7734,7734,7734,1081847.0
7735,7735,7735,7735,17603040.0
7736,7736,7736,7736,2197228.0
7737,7737,7737,7737,21715609.0
7738,7738,7738,7738,41997.0
7739,7739,7739,7739,25573977.0
7740,7740,7740,7740,1115655.0
7741,7741,7741,7741,923868.0
7742,7742,7742,7742,121000.0
7743,7743,7743,7743,2792738.0
7744,7744,7744,7744,4788219.0
7745,7745,7745,7745,165501.0
7746,7746,7746,7746,65169322.0
7747,7747,7747,7747,537221142.0
7748,7748,7748,7748,880614.0
7749,7749,7749,7749,7690920.0
7750,7750,7750,7750,13109938.0
7751,7751,7751,7751,4093916.0
7752,7752,7752,7752,3937422.0
7753,7753,7753,7753,1153280.0
7754,7754,7754,7754,21959966.0
7755,7755,7755,7755,629447.0
7756,7756,7756,7756,15000.0
7757,7757,7757,7757,28185169.0
7758,7758,7758,7758,4855082.0
7759,7759,7759,7759,9901994.0
7760,7760,7760,7760,39813989.0
7761,7761,7761,7761,50356677.0
7762,7762,7762,7762,5893750.0
7763,7763,7763,7763,2165271.0
7764,7764,7764,7764,4968350.0
7765,7765,7765,7765,437535.0
7766,7766,7766,7766,39262.0
7767,7767,7767,7767,22573997.0
7768,7768,7768,7768,2381950.0
7769,7769,7769,7769,64527452.0
7770,7770,7770,7770,1469771.0
7771,7771,7771,7771,27657210.0
7772,7772,7772,7772,2275963.0
7773,7773,7773,7773,3588829.0
7774,7774,7774,7774,2301337.0
7775,7775,7775,7775,6418572.0
7776,7776,7776,7776,4565413.0
7777,7777,7777,7777,67049632.0
7778,7778,7778,7778,7525634.0
7779,7779,7779,7779,44436721.0
7780,7780,7780,7780,12128000.0
7781,7781,7781,7781,6426183.0
7782,7782,7782,7782,222767.0
7783,7783,7783,7783,161288451.0
7784,7784,7784,7784,14577.0
7785,7785,7785,7785,388911.0
7786,7786,7786,7786,89506712.0
7787,7787,7787,7787,64347.0
7788,7788,7788,7788,26334987.0
7789,7789,7789,7789,4854605.0
7790,7790,7790,7790,19863945.0
7791,7791,7791,7791,2637274.0
7792,7792,7792,7792,617039.0
7793,7793,7793,7793,347121353.0
7794,7794,7794,7794,83773.0
7795,7795,7795,7795,65002.0
7796,7796,7796,7796,4249903.0
7797,7797,7797,7797,150970.0
7798,7798,7798,7798,1010000.0
7799,7799,7799,7799,1033750.0
7800,7800,7800,7800,5315563.0
7801,7801,7801,7801,1311814.0
7802,7802,7802,7802,154711.0
7803,7803,7803,7803,5448018.0
7804,7804,7804,7804,6024416.0
7805,7805,7805,7805,964049.0
7806,7806,7806,7806,50766.0
7807,7807,7807,7807,16343750.0
7808,7808,7808,7808,239286.0
7809,7809,7809,7809,1778434.0
7810,7810,7810,7810,436145.0
7811,7811,7811,7811,7218.0
7812,7812,7812,7812,30825066.0
7813,7813,7813,7813,15897344.0
7814,7814,7814,7814,153144248.0
7815,7815,7815,7815,9072466.0
7816,7816,7816,7816,129483272.0
7817,7817,7817,7817,2724054.0
7818,7818,7818,7818,38606965.0
7819,7819,7819,7819,10712522.0
7820,7820,7820,7820,335300.0
7821,7821,7821,7821,15000000.0
7822,7822,7822,7822,26921921.0
7823,7823,7823,7823,21322396.0
7824,7824,7824,7824,7251382.0
7825,7825,7825,7825,24535460.0
7826,7826,7826,7826,15576715.0
7827,7827,7827,7827,278765.0
7828,7828,7828,7828,2294060.0
7829,7829,7829,7829,3288591.0
7830,7830,7830,7830,260859.0
7831,7831,7831,7831,163468.0
7832,7832,7832,7832,4986636.0
7833,7833,7833,7833,528743.0
7834,7834,7834,7834,32349734.0
7835,7835,7835,7835,510079200.0
7836,7836,7836,7836,430757.0
7837,7837,7837,7837,14285711.0
7838,7838,7838,7838,19499568.0
7839,7839,7839,7839,1438913.0
7840,7840,7840,7840,32740936.0
7841,7841,7841,7841,10041.0
7842,7842,7842,7842,19132.0
7843,7843,7843,7843,2211750.0
7844,7844,7844,7844,16237119.0
7845,7845,7845,7845,23899085.0
7846,7846,7846,7846,6007299.0
7847,7847,7847,7847,2092321.0
7848,7848,7848,7848,5102622.0
7849,7849,7849,7849,2274148.0
7850,7850,7850,7850,6979876.0
7851,7851,7851,7851,5253081.0
7852,7852,7852,7852,3456110.0
7853,7853,7853,7853,372302791.0
7854,7854,7854,7854,17059165.0
7855,7855,7855,7855,69956.0
7856,7856,7856,7856,4732624.0
7857,7857,7857,7857,22123878.0
7858,7858,7858,7858,25754277.0
7859,7859,7859,7859,2588114.0
7860,7860,7860,7860,1065000.0
7861,7861,7861,7861,40906.0
7862,7862,7862,7862,2608018.0
7863,7863,7863,7863,3076859.0
7864,7864,7864,7864,98039923.0
7865,7865,7865,7865,16799750.0
7866,7866,7866,7866,997182.0
7867,7867,7867,7867,86939154.0
7868,7868,7868,7868,11411190.0
7869,7869,7869,7869,50709814.0
7870,7870,7870,7870,5674273.0
7871,7871,7871,7871,596019.0
7872,7872,7872,7872,4398895.0
7873,7873,7873,7873,50000663.0
7874,7874,7874,7874,225049121.0
7875,7875,7875,7875,835452.0
7876,7876,7876,7876,4869688.0
7877,7877,7877,7877,327017.0
7878,7878,7878,7878,6305797.0
7879,7879,7879,7879,7395833.0
7880,7880,7880,7880,52000.0
7881,7881,7881,7881,2224.0
7882,7882,7882,7882,1068246.0
7883,7883,7883,7883,60726972.0
7884,7884,7884,7884,846643.0
7885,7885,7885,7885,42351545.0
7886,7886,7886,7886,2052423.0
7887,7887,7887,7887,8768369.0
7888,7888,7888,7888,22434.0
7889,7889,7889,7889,106057.0
7890,7890,7890,7890,231777.0
7891,7891,7891,7891,2025044.0
7892,7892,7892,7892,1044408.0
7893,7893,7893,7893,576000.0
7894,7894,7894,7894,58075640.0
7895,7895,7895,7895,1044544.0
7896,7896,7896,7896,42462185.0
7897,7897,7897,7897,24150268.0
7898,7898,7898,7898,7717352.0
7899,7899,7899,7899,27858609.0
7900,7900,7900,7900,30458208.0
7901,7901,7901,7901,12083481.0
7902,7902,7902,7902,8273984.0
7903,7903,7903,7903,6493410.0
7904,7904,7904,7904,13214279.0
7905,7905,7905,7905,622299676.0
7906,7906,7906,7906,2414281.0
7907,7907,7907,7907,1818520.0
7908,7908,7908,7908,18440208.0
7909,7909,7909,7909,2353237.0
7910,7910,7910,7910,1508460.0
7911,7911,7911,7911,562615.0
7912,7912,7912,7912,293489.0
7913,7913,7913,7913,15000.0
7914,7914,7914,7914,48892.0
7915,7915,7915,7915,452806.0
7916,7916,7916,7916,1056000.0
7917,7917,7917,7917,5938905.0
7918,7918,7918,7918,3865000.0
7919,7919,7919,7919,60173613.0
7920,7920,7920,7920,220937.0
7921,7921,7921,7921,484417.0
7922,7922,7922,7922,28001.0
7923,7923,7923,7923,177602658.0
7924,7924,7924,7924,941752.0
7925,7925,7925,7925,3017530.0
7926,7926,7926,7926,21499267.0
7927,7927,7927,7927,11870184.0
7928,7928,7928,7928,1149485.0
7929,7929,7929,7929,14071532.0
7930,7930,7930,7930,16316380.0
7931,7931,7931,7931,5000.0
7932,7932,7932,7932,5309302.0
7933,7933,7933,7933,5082329.0
7934,7934,7934,7934,14021989.0
7935,7935,7935,7935,5348377.0
7936,7936,7936,7936,11778512.0
7937,7937,7937,7937,11950883.0
7938,7938,7938,7938,58575.0
7939,7939,7939,7939,1008783.0
7940,7940,7940,7940,1241263.0
7941,7941,7941,7941,774700.0
7942,7942,7942,7942,6377055.0
7943,7943,7943,7943,66226190.0
7944,7944,7944,7944,1786409.0
7945,7945,7945,7945,30594998.0
7946,7946,7946,7946,6352360.0
7947,7947,7947,7947,8469240.0
7948,7948,7948,7948,9233656.0
7949,7949,7949,7949,8973071.0
7950,7950,7950,7950,3035926.0
7951,7951,7951,7951,4655110.0
7952,7952,7952,7952,2465755.0
7953,7953,7953,7953,12883748.0
7954,7954,7954,7954,13886756.0
7955,7955,7955,7955,120793158.0
7956,7956,7956,7956,36715151.0
7957,7957,7957,7957,82488271.0
7958,7958,7958,7958,4449387.0
7959,7959,7959,7959,2793677.0
7960,7960,7960,7960,37242108.0
7961,7961,7961,7961,932845.0
7962,7962,7962,7962,2784001.0
7963,7963,7963,7963,108807786.0
7964,7964,7964,7964,18971091.0
7965,7965,7965,7965,21176381.0
7966,7966,7966,7966,2436518.0
7967,7967,7967,7967,670936.0
7968,7968,7968,7968,1350528.0
7969,7969,7969,7969,9475.0
7970,7970,7970,7970,5000.0
7971,7971,7971,7971,23000.0
7972,7972,7972,7972,2882.0
7973,7973,7973,7973,37463517.0
7974,7974,7974,7974,27126691.0
7975,7975,7975,7975,30321000.0
7976,7976,7976,7976,25923403.0
7977,7977,7977,7977,30105251.0
7978,7978,7978,7978,133350028.0
7979,7979,7979,7979,11370988.0
7980,7980,7980,7980,5312991.0
7981,7981,7981,7981,799500.0
7982,7982,7982,7982,9566.0
7983,7983,7983,7983,33455543.0
7984,7984,7984,7984,30343125.0
7985,7985,7985,7985,3824447.0
7986,7986,7986,7986,612006.0
7987,7987,7987,7987,18595736.0
7988,7988,7988,7988,24377648.0
7989,7989,7989,7989,185440.0
7990,7990,7990,7990,700639.0
7991,7991,7991,7991,744722.0
7992,7992,7992,7992,857942.0
7993,7993,7993,7993,13370048.0
7994,7994,7994,7994,56180940.0
7995,7995,7995,7995,795928.0
7996,7996,7996,7996,20082744.0
7997,7997,7997,7997,4437442.0
7998,7998,7998,7998,64024705.0
7999,7999,7999,7999,2288004.0
8000,8000,8000,8000,16134108.0
8001,8001,8001,8001,472867.0
8002,8002,8002,8002,10000.0
8003,8003,8003,8003,34117070.0
8004,8004,8004,8004,59009360.0
8005,8005,8005,8005,1955355.0
8006,8006,8006,8006,7293470.0
8007,8007,8007,8007,11652325.0
8008,8008,8008,8008,357292.0
8009,8009,8009,8009,3036874.0
8010,8010,8010,8010,572335.0
8011,8011,8011,8011,30143503.0
8012,8012,8012,8012,9394434.0
8013,8013,8013,8013,9215790.0
8014,8014,8014,8014,3193371.0
8015,8015,8015,8015,4136496.0
8016,8016,8016,8016,15349061.0
8017,8017,8017,8017,675980.0
8018,8018,8018,8018,956106.0
8019,8019,8019,8019,120450.0
8020,8020,8020,8020,8083993.0
8021,8021,8021,8021,711256.0
8022,8022,8022,8022,219480.0
8023,8023,8023,8023,47697209.0
8024,8024,8024,8024,178198.0
8025,8025,8025,8025,42515781.0
8026,8026,8026,8026,258549870.0
8027,8027,8027,8027,20216633.0
8028,8028,8028,8028,7637897.0
8029,8029,8029,8029,266014.0
8030,8030,8030,8030,15715673.0
8031,8031,8031,8031,2974518.0
8032,8032,8032,8032,628941.0
8033,8033,8033,8033,472054.0
8034,8034,8034,8034,38337551.0
8035,8035,8035,8035,1475200.0
8036,8036,8036,8036,23125097.0
8037,8037,8037,8037,49645729.0
8038,8038,8038,8038,47005014.0
8039,8039,8039,8039,2623966.0
8040,8040,8040,8040,226500.0
8041,8041,8041,8041,881934.0
8042,8042,8042,8042,3036334.0
8043,8043,8043,8043,9212307.0
8044,8044,8044,8044,12864195.0
8045,8045,8045,8045,100859552.0
8046,8046,8046,8046,3838715.0
8047,8047,8047,8047,4370854.0
8048,8048,8048,8048,7822814.0
8049,8049,8049,8049,9277644.0
8050,8050,8050,8050,33590651.0
8051,8051,8051,8051,755644.0
8052,8052,8052,8052,52000.0
8053,8053,8053,8053,16558945.0
8054,8054,8054,8054,21536238.0
8055,8055,8055,8055,209810.0
8056,8056,8056,8056,23073209.0
8057,8057,8057,8057,2934352.0
8058,8058,8058,8058,2633500.0
8059,8059,8059,8059,8203563.0
8060,8060,8060,8060,58162833.0
8061,8061,8061,8061,2768890.0
8062,8062,8062,8062,5651745.0
8063,8063,8063,8063,42431441.0
8064,8064,8064,8064,100568141.0
8065,8065,8065,8065,7290139.0
8066,8066,8066,8066,47701214.0
8067,8067,8067,8067,27980399.0
8068,8068,8068,8068,982848.0
8069,8069,8069,8069,10108.0
8070,8070,8070,8070,7238316.0
8071,8071,8071,8071,33342.0
8072,8072,8072,8072,10000.0
8073,8073,8073,8073,2077067.0
8074,8074,8074,8074,52902.0
8075,8075,8075,8075,3671120.0
8076,8076,8076,8076,1062363.0
8077,8077,8077,8077,8226664.0
8078,8078,8078,8078,5887576.0
8079,8079,8079,8079,587994.0
8080,8080,8080,8080,637032.0
8081,8081,8081,8081,247215700.0
8082,8082,8082,8082,9321762.0
8083,8083,8083,8083,38729903.0
8084,8084,8084,8084,14789541.0
8085,8085,8085,8085,5195013.0
8086,8086,8086,8086,875040786.0
8087,8087,8087,8087,51300342.0
8088,8088,8088,8088,56254489.0
8089,8089,8089,8089,453502.0
8090,8090,8090,8090,42676156.0
8091,8091,8091,8091,4317955.0
8092,8092,8092,8092,990096.0
8093,8093,8093,8093,198144013.0
8094,8094,8094,8094,2221721.0
8095,8095,8095,8095,43912761.0
8096,8096,8096,8096,7199994.0
8097,8097,8097,8097,16671320.0
8098,8098,8098,8098,8725042.0
8099,8099,8099,8099,51758066.0
8100,8100,8100,8100,12366568.0
8101,8101,8101,8101,7433612.0
8102,8102,8102,8102,21760904.0
8103,8103,8103,8103,29302666.0
8104,8104,8104,8104,17114658.0
8105,8105,8105,8105,6161751.0
8106,8106,8106,8106,639856.0
8107,8107,8107,8107,4947773.0
8108,8108,8108,8108,15984294.0
8109,8109,8109,8109,926731.0
8110,8110,8110,8110,371750.0
8111,8111,8111,8111,17107.0
8112,8112,8112,8112,9690581.0
8113,8113,8113,8113,15427124.0
8114,8114,8114,8114,33095426.0
8115,8115,8115,8115,125900.0
8116,8116,8116,8116,46460000.0
8117,8117,8117,8117,2492291.0
8118,8118,8118,8118,35501338.0
8119,8119,8119,8119,3202407.0
8120,8120,8120,8120,117344.0
8121,8121,8121,8121,8457593.0
8122,8122,8122,8122,1561928.0
8123,8123,8123,8123,99919358.0
8124,8124,8124,8124,26651653.0
8125,8125,8125,8125,12910383.0
8126,8126,8126,8126,2905102.0
8127,8127,8127,8127,1888100.0
8128,8128,8128,8128,10367742.0
8129,8129,8129,8129,1953283.0
8130,8130,8130,8130,7678259.0
8131,8131,8131,8131,2040803.0
8132,8132,8132,8132,4841397.0
8133,8133,8133,8133,31195714.0
8134,8134,8134,8134,6320539.0
8135,8135,8135,8135,2125366.0
8136,8136,8136,8136,24728960.0
8137,8137,8137,8137,4657846.0
8138,8138,8138,8138,14184296.0
8139,8139,8139,8139,18239695.0
8140,8140,8140,8140,89371.0
8141,8141,8141,8141,285719.0
8142,8142,8142,8142,21166290.0
8143,8143,8143,8143,6202123.0
8144,8144,8144,8144,12367643.0
8145,8145,8145,8145,5750109.0
8146,8146,8146,8146,820330.0
8147,8147,8147,8147,5386841.0
8148,8148,8148,8148,26832634.0
8149,8149,8149,8149,5077170.0
8150,8150,8150,8150,5484917.0
8151,8151,8151,8151,10000.0
8152,8152,8152,8152,25895.0
8153,8153,8153,8153,971935.0
8154,8154,8154,8154,1803706.0
8155,8155,8155,8155,14209762.0
8156,8156,8156,8156,2137700.0
8157,8157,8157,8157,11398212.0
8158,8158,8158,8158,4772299.0
8159,8159,8159,8159,4899217.0
8160,8160,8160,8160,11046671.0
8161,8161,8161,8161,4859838.0
8162,8162,8162,8162,20933.0
8163,8163,8163,8163,153908846.0
8164,8164,8164,8164,75642366.0
8165,8165,8165,8165,30807732.0
8166,8166,8166,8166,76600607.0
8167,8167,8167,8167,1457470.0
8168,8168,8168,8168,22017955.0
8169,8169,8169,8169,13265921.0
8170,8170,8170,8170,298131.0
8171,8171,8171,8171,1933589.0
8172,8172,8172,8172,90702665.0
8173,8173,8173,8173,37413600.0
8174,8174,8174,8174,3401479.0
8175,8175,8175,8175,1980513.0
8176,8176,8176,8176,6367796.0
8177,8177,8177,8177,18105335.0
8178,8178,8178,8178,1709032.0
8179,8179,8179,8179,2686830.0
8180,8180,8180,8180,5584017.0
8181,8181,8181,8181,178507288.0
8182,8182,8182,8182,1306337.0
8183,8183,8183,8183,43903343.0
8184,8184,8184,8184,43675385.0
8185,8185,8185,8185,524908441.0
8186,8186,8186,8186,53390023.0
8187,8187,8187,8187,2254220.0
8188,8188,8188,8188,3717177.0
8189,8189,8189,8189,32371619.0
8190,8190,8190,8190,444076.0
8191,8191,8191,8191,824035.0
8192,8192,8192,8192,1658596.0
8193,8193,8193,8193,43081140.0
8194,8194,8194,8194,3537000.0
8195,8195,8195,8195,10574359.0
8196,8196,8196,8196,1048249.0
8197,8197,8197,8197,89894992.0
8198,8198,8198,8198,11097110.0
8199,8199,8199,8199,2454506.0
8200,8200,8200,8200,9219915.0
8201,8201,8201,8201,2804125.0
8202,8202,8202,8202,5966.0
8203,8203,8203,8203,1066304.0
8204,8204,8204,8204,832407.0
8205,8205,8205,8205,6836511.0
8206,8206,8206,8206,199542.0
8207,8207,8207,8207,211501.0
8208,8208,8208,8208,20395220.0
8209,8209,8209,8209,1786201.0
8210,8210,8210,8210,13424625.0
8211,8211,8211,8211,45899.0
8212,8212,8212,8212,13408200.0
8213,8213,8213,8213,11516283.0
8214,8214,8214,8214,54643502.0
8215,8215,8215,8215,2443698.0
8216,8216,8216,8216,55818920.0
8217,8217,8217,8217,3548850.0
8218,8218,8218,8218,457478.0
8219,8219,8219,8219,20523675.0
8220,8220,8220,8220,7928049.0
8221,8221,8221,8221,7857048.0
8222,8222,8222,8222,1096324.0
8223,8223,8223,8223,15000.0
8224,8224,8224,8224,3708673.0
8225,8225,8225,8225,186918.0
8226,8226,8226,8226,7317927.0
8227,8227,8227,8227,14342138.0
8228,8228,8228,8228,12131595.0
8229,8229,8229,8229,19852480.0
8230,8230,8230,8230,28810399.0
8231,8231,8231,8231,10000.0
8232,8232,8232,8232,573952.0
8233,8233,8233,8233,29435256.0
8234,8234,8234,8234,24780065.0
8235,8235,8235,8235,13648234.0
8236,8236,8236,8236,39002689.0
8237,8237,8237,8237,6925569.0
8238,8238,8238,8238,1662068.0
8239,8239,8239,8239,9152099.0
8240,8240,8240,8240,63125.0
8241,8241,8241,8241,7683300.0
8242,8242,8242,8242,3712664.0
8243,8243,8243,8243,15672647.0
8244,8244,8244,8244,246655012.0
8245,8245,8245,8245,1358330.0
8246,8246,8246,8246,1743898.0
8247,8247,8247,8247,1928306.0
8248,8248,8248,8248,50119.0
8249,8249,8249,8249,2008400.0
8250,8250,8250,8250,326446.0
8251,8251,8251,8251,20695549.0
8252,8252,8252,8252,982705.0
8253,8253,8253,8253,81871201.0
8254,8254,8254,8254,11458377.0
8255,8255,8255,8255,87979743.0
8256,8256,8256,8256,5334356.0
8257,8257,8257,8257,160549140.0
8258,8258,8258,8258,19887265.0
8259,8259,8259,8259,15003598.0
8260,8260,8260,8260,4477601.0
8261,8261,8261,8261,1360508.0
8262,8262,8262,8262,262954.0
8263,8263,8263,8263,49009424.0
8264,8264,8264,8264,41884261.0
8265,8265,8265,8265,21808739.0
8266,8266,8266,8266,3601896.0
8267,8267,8267,8267,20614302.0
8268,8268,8268,8268,8612.0
8269,8269,8269,8269,1722686.0
8270,8270,8270,8270,152571.0
8271,8271,8271,8271,10125727.0
8272,8272,8272,8272,1015520.0
8273,8273,8273,8273,399600.0
8274,8274,8274,8274,74964107.0
8275,8275,8275,8275,81752053.0
8276,8276,8276,8276,49800000.0
8277,8277,8277,8277,1941435.0
8278,8278,8278,8278,969731.0
8279,8279,8279,8279,85883111.0
8280,8280,8280,8280,1703108.0
8281,8281,8281,8281,1125705.0
8282,8282,8282,8282,54244476.0
8283,8283,8283,8283,62302720.0
8284,8284,8284,8284,973104.0
8285,8285,8285,8285,5607773.0
8286,8286,8286,8286,10550250.0
8287,8287,8287,8287,5499312.0
8288,8288,8288,8288,6837400.0
8289,8289,8289,8289,1717105.0
8290,8290,8290,8290,388204.0
8291,8291,8291,8291,2795649.0
8292,8292,8292,8292,763441.0
8293,8293,8293,8293,3972306.0
8294,8294,8294,8294,71056843.0
8295,8295,8295,8295,8785283.0
8296,8296,8296,8296,7650209.0
8297,8297,8297,8297,68251895.0
8298,8298,8298,8298,2381328.0
8299,8299,8299,8299,348836.0
8300,8300,8300,8300,16734515.0
8301,8301,8301,8301,9522046.0
8302,8302,8302,8302,15683682.0
8303,8303,8303,8303,50745574.0
8304,8304,8304,8304,897778.0
8305,8305,8305,8305,2601493.0
8306,8306,8306,8306,6117862.0
8307,8307,8307,8307,3049800.0
8308,8308,8308,8308,27185234.0
8309,8309,8309,8309,14860.0
8310,8310,8310,8310,315819.0
8311,8311,8311,8311,258572.0
8312,8312,8312,8312,1157175.0
8313,8313,8313,8313,67977221.0
8314,8314,8314,8314,130562374.0
8315,8315,8315,8315,276806.0
