,Unnamed: 0,act_no,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
8503,8503,8503,32846211.0,33178244.0,33747837.0,33079838.0,35314766.0,30433086
8504,8504,8504,30795903.0,30964103.0,32445503.0,34237716.0,34636916.0,31843916
8505,8505,8505,24780929.0,24530991.0,25098333.0,22833166.0,24774343.0,22201789
8506,8506,8506,21764.0,20711.0,23877.0,19295.0,15410.0,14558
8507,8507,8507,,,0.0,0.0,0.0,216872
8508,8508,8508,4023726.0,5555618.0,6907595.0,7007531.0,4027692.0,9042619
8509,8509,8509,60430736.0,78033863.0,97989775.0,119005889.0,126273660.0,76263685
8510,8510,8510,46792577.0,71960459.0,78428542.0,76141193.0,82909750.0,71410726
8511,8511,8511,10434496.0,10431043.0,10423138.0,10418495.0,10395980.0,10172404
8512,8512,8512,644936.0,646248.0,698143.0,688398.0,641638.0,492578
8513,8513,8513,2638000.0,2530000.0,3034000.0,10000.0,10000.0,10000
8514,8514,8514,38198753.0,34507373.0,17234013.0,14516874.0,14019287.0,12225857
8515,8515,8515,47585875.0,50997477.0,57883363.0,56721501.0,54737111.0,47079028
8516,8516,8516,5879303.0,5775797.0,5725846.0,5682064.0,5615953.0,4744256
8517,8517,8517,1155243.0,1162493.0,1160593.0,1166175.0,1162375.0,1158375
8518,8518,8518,11006648.0,10984632.0,11465425.0,10865089.0,10956394.0,8913791
8519,8519,8519,9.0,9.0,9.0,9.0,9.0,9
8520,8520,8520,1192474.0,1220859.0,1385949.0,1162179.0,1268311.0,782144
8521,8521,8521,23199852.0,23906640.0,23800620.0,21483700.0,20995485.0,17484152
8522,8522,8522,6785005.0,6860201.0,6745292.0,6783245.0,6797432.0,5894185
8523,8523,8523,15063.0,15000.0,15000.0,15000.0,15000.0,15000
8524,8524,8524,1264873.0,1321815.0,1536709.0,1433734.0,1386803.0,1162760
8525,8525,8525,241380.0,248796.0,264812.0,259421.0,252842.0,214617
8526,8526,8526,22266500.0,25350500.0,40756165.0,40798720.0,39892430.0,38247230
8527,8527,8527,10410796.0,9545979.0,12089794.0,10357854.0,8365472.0,5187580
8528,8528,8528,6612397.0,6489002.0,6264002.0,6066000.0,5931741.0,5016041
8529,8529,8529,5439197.0,5836548.0,5324360.0,5416520.0,5273910.0,4299525
8530,8530,8530,6224121.0,6583157.0,7032789.0,6655856.0,6790856.0,6638010
8531,8531,8531,22842081.0,22506906.0,21714117.0,21045896.0,21118870.0,17507125
8532,8532,8532,793109.0,781151.0,756198.0,737853.0,741525.0,637600
8533,8533,8533,28758.0,27958.0,31158.0,29458.0,28858.0,23258
8534,8534,8534,,0.0,1013579.0,1048160.0,1028700.0,875595
8535,8535,8535,,0.0,0.0,0.0,0.0,47092
8536,8536,8536,575837.0,639205.0,703440.0,720575.0,669995.0,779234
8537,8537,8537,1598.0,4832000.0,35083362.0,29452705.0,35805037.0,14666794
8538,8538,8538,3700024.0,3928419.0,3973149.0,3989422.0,4219743.0,3746639
8539,8539,8539,64399870.0,56957757.0,37782177.0,35984242.0,37872282.0,32698632
8540,8540,8540,5568158.0,5377258.0,5288158.0,5273619.0,5236753.0,4560653
8541,8541,8541,3276726.0,3068224.0,2996248.0,2420883.0,2643829.0,2754972
8542,8542,8542,9564510.0,9348664.0,40908196.0,40875620.0,39976693.0,33391292
8543,8543,8543,1650996.0,1633266.0,1665326.0,1633049.0,1581549.0,1492349
8544,8544,8544,210647.0,214317.0,205507.0,206191.0,201017.0,182287
8545,8545,8545,14185775.0,14182986.0,14286933.0,14023168.0,11891350.0,10954624
8546,8546,8546,10778353.0,12647183.0,14270231.0,14342953.0,14416677.0,13493913
8547,8547,8547,18616911.0,18616932.0,18616954.0,18616978.0,18667024.0,18667103
8548,8548,8548,16039905.0,15871185.0,21284115.0,19538534.0,19846858.0,16274652
8549,8549,8549,41883.0,49433.0,47233.0,53085.0,49185.0,41685
8550,8550,8550,2556764.0,2260764.0,2128764.0,2117374.0,1755000.0,1548000
8551,8551,8551,2244176.0,2848700.0,3074700.0,3040977.0,3004577.0,2878827
8552,8552,8552,147746.0,155825.0,186475.0,189023.0,177438.0,176093
8553,8553,8553,5239908.0,4910308.0,5024708.0,5564848.0,5755448.0,5201648
8554,8554,8554,6094000.0,5798000.0,7954500.0,4334000.0,10957467.0,19191930
8555,8555,8555,42414267.0,42103163.0,42843174.0,37198337.0,36213217.0,30127348
8556,8556,8556,4971139.0,6399989.0,10460750.0,5540650.0,6259600.0,4783500
8557,8557,8557,81679568.0,83639513.0,89953346.0,81822376.0,79932340.0,66556350
8558,8558,8558,9572644.0,9679587.0,10059033.0,9844105.0,10669476.0,10609487
8559,8559,8559,3085102.0,3031592.0,3033892.0,2948132.0,2946902.0,2535202
8560,8560,8560,8103167.0,4467937.0,4795333.0,11257024.0,2200641.0,1865481
8561,8561,8561,780162.0,758762.0,778908.0,766191.0,768718.0,593598
8562,8562,8562,2305577.0,2431798.0,2525963.0,2472519.0,2471021.0,2232704
8563,8563,8563,17664000.0,19144895.0,20024743.0,22117606.0,22203163.0,20169177
8564,8564,8564,1020290.0,1649354.0,1726908.0,5884887.0,9351570.0,7717125
8565,8565,8565,22361.0,20761.0,30621.0,30064.0,35944.0,30554
8566,8566,8566,2.0,14552.0,17502.0,20802.0,16602.0,12502
8567,8567,8567,191032510.0,198807510.0,207192510.0,221930400.0,225499300.0,213982700
8568,8568,8568,5088270.0,6552984.0,18486694.0,21137714.0,20349522.0,12149447
8569,8569,8569,15365.0,13100.0,13475.0,12608.0,12458.0,10823
8570,8570,8570,316162.0,390035.0,413435.0,423144.0,395344.0,398344
8571,8571,8571,1135637.0,1518982.0,1611628.0,1649791.0,1536199.0,1314621
8572,8572,8572,22027747.0,22801146.0,22845510.0,21500675.0,21048731.0,17760696
8573,8573,8573,88000.0,102550.0,105500.0,28854.0,24654.0,20554
8574,8574,8574,29205910.0,29805910.0,31905910.0,48376937.0,33326637.0,15939965
8575,8575,8575,11605884.0,11697284.0,11057106.0,8697493.0,8596993.0,3588709
8576,8576,8576,2598178.0,2730604.0,2240714.0,2226765.0,1964570.0,1727927
8577,8577,8577,1691670.0,1510040.0,221958.0,849087.0,459203.0,339853
8578,8578,8578,10077778.0,10392497.0,10723447.0,10061857.0,8586949.0,6754536
8579,8579,8579,12255786.0,2035580.0,5809977.0,8835258.0,6400880.0,7542034
8580,8580,8580,10000.0,10000.0,10000.0,10000.0,10000.0,10000
8581,8581,8581,1823097.0,3097422.0,3551143.0,3134863.0,3251927.0,3467125
8582,8582,8582,7384950.0,6614881.0,5886553.0,5572414.0,5124392.0,3911121
8583,8583,8583,3663375.0,4377275.0,4970175.0,5496055.0,4567750.0,3902250
8584,8584,8584,34004467.0,34597507.0,35652485.0,34471151.0,34406010.0,30379860
8585,8585,8585,486537.0,2387199.0,3441682.0,2193368.0,2038692.0,2003956
8586,8586,8586,535619.0,932512.0,911241.0,815176.0,692840.0,532850
8587,8587,8587,8838485.0,9392352.0,9873270.0,9385099.0,9877269.0,9462018
8588,8588,8588,28438399.0,28908006.0,26283142.0,28875344.0,25832467.0,29093037
8589,8589,8589,803498.0,794821.0,846954.0,659547.0,677163.0,692474
8590,8590,8590,2693669.0,1260093.0,1039636.0,955988.0,1008364.0,846911
8591,8591,8591,129783157.0,131407904.0,127550742.0,123123577.0,131125181.0,11390635
8592,8592,8592,5326412.0,5261602.0,5589064.0,5148036.0,5054244.0,4810589
8593,8593,8593,46345682.0,61720662.0,70105460.0,74106316.0,89548655.0,82238038
8594,8594,8594,12804238.0,10006929.0,8760764.0,5836620.0,3621783.0,1558117
8595,8595,8595,10000.0,10000.0,15000.0,14796.0,15000.0,15000
8596,8596,8596,157016.0,190016.0,219266.0,226516.0,191766.0,195516
8597,8597,8597,22917349.0,27806675.0,32947079.0,18737534.0,27077982.0,35969347
8598,8598,8598,14550.0,28993.0,32011.0,36479.0,31545.0,5042
8599,8599,8599,,133800.0,2668158.0,4151882.0,4145278.0,3502478
8600,8600,8600,9647283.0,9673825.0,9973396.0,9549165.0,9220083.0,8094875
8601,8601,8601,18453908.0,18667697.0,18814488.0,18151304.0,18094808.0,16045029
8602,8602,8602,2538724.0,2488184.0,2982122.0,2739994.0,2625624.0,2516578
8603,8603,8603,2097792.0,2018999.0,2064175.0,2104810.0,2112999.0,1850853
8604,8604,8604,133604744.0,154521499.0,160838325.0,151016114.0,148673439.0,79543371
8605,8605,8605,17547981.0,17801651.0,18366701.0,17790628.0,17057989.0,14186914
8606,8606,8606,2292515.0,3142020.0,4808403.0,3819659.0,3875968.0,2898799
8607,8607,8607,115009.0,123509.0,126509.0,127009.0,126009.0,98109
8608,8608,8608,1309802.0,1478324.0,1626150.0,1693180.0,1565058.0,1384556
8609,8609,8609,22928.0,26528.0,30766.0,26732.0,25194.0,21924
8610,8610,8610,13498119.0,13768139.0,16645014.0,14972892.0,14493142.0,11943672
8611,8611,8611,12043274.0,12351311.0,13528429.0,12771486.0,13055369.0,9972239
8612,8612,8612,2004150.0,2130450.0,2127750.0,2149013.0,2554956.0,2234315
8613,8613,8613,778691.0,800201.0,856916.0,1316293.0,1269685.0,1407860
8614,8614,8614,170001.0,188200.0,213000.0,179906.0,170106.0,139906
8615,8615,8615,2559155.0,2714426.0,2766770.0,3192000.0,3306257.0,2794567
8616,8616,8616,1110911.0,1092911.0,1055411.0,1027834.0,1033249.0,877249
8617,8617,8617,,,,0.0,0.0,35250
8618,8618,8618,67369707.0,67419047.0,69427547.0,73648418.0,71249138.0,63368258
8619,8619,8619,25035004.0,25235004.0,27165004.0,26329207.0,29229207.0,35789207
8620,8620,8620,38604940.0,46582006.0,51100407.0,62110423.0,61218957.0,51492945
8621,8621,8621,4552436.0,4586677.0,4502323.0,4479256.0,4347460.0,3676982
8622,8622,8622,205023.0,204423.0,195123.0,185113.0,251096.0,208200
8623,8623,8623,379763.0,620085.0,754203.0,802815.0,790968.0,788476
8624,8624,8624,293647.0,557000.0,487200.0,473265.0,545062.0,456000
8625,8625,8625,1611603.0,1744810.0,1693132.0,1592874.0,1599472.0,1410279
8626,8626,8626,43303156.0,42355514.0,47607086.0,49938820.0,47985177.0,38347516
8627,8627,8627,54979058.0,53702980.0,54593757.0,68449926.0,57690720.0,49292245
8628,8628,8628,44203668.0,42739234.0,64330643.0,73950867.0,72825380.0,62026000
8629,8629,8629,2901901.0,2979964.0,3078277.0,3332246.0,3260583.0,3159524
8630,8630,8630,1038233.0,1063833.0,1087330.0,924817.0,875817.0,724817
8631,8631,8631,14755667.0,17059704.0,17277810.0,12884420.0,13057448.0,12016822
8632,8632,8632,0.0,24843.0,44993.0,47855.0,45755.0,61548
8633,8633,8633,9066.0,9068.0,29279.0,32572.0,30294.0,26899
8634,8634,8634,132000.0,126000.0,144500.0,130000.0,109000.0,92500
8635,8635,8635,,,,,6009771.0,6994062
8636,8636,8636,2765667.0,2656967.0,3222367.0,2831718.0,2928418.0,2388568
8637,8637,8637,113940.0,112740.0,69600.0,67788.0,68149.0,57749
8638,8638,8638,594972.0,625254.0,763075.0,765292.0,765454.0,1212140
8639,8639,8639,344201.0,400687.0,470754.0,456177.0,426525.0,382941
8640,8640,8640,9319347.0,9435669.0,9642789.0,9853754.0,9745835.0,8087985
8641,8641,8641,125809.0,127809.0,130809.0,132321.0,127521.0,141121
8642,8642,8642,6529746.0,6555110.0,6666789.0,5512511.0,5618384.0,5143970
8643,8643,8643,1869203.0,1703603.0,1890803.0,1838488.0,2049688.0,3431861
8644,8644,8644,3001040.0,3002794.0,4999448.0,4838321.0,4590721.0,6883455
8645,8645,8645,687333.0,719648.0,1222982.0,1146722.0,1342721.0,1135344
8646,8646,8646,51404720.0,53554560.0,57047840.0,55818720.0,53471840.0,44541080
8647,8647,8647,4412883.0,4424624.0,5002973.0,5629751.0,4335831.0,4366527
8648,8648,8648,125600.0,152000.0,175400.0,177600.0,149800.0,152800
8649,8649,8649,5017759.0,5048658.0,5054446.0,5130667.0,427244.0,451395
8650,8650,8650,9765347.0,9659346.0,9639023.0,19565014.0,19640320.0,17709398
8651,8651,8651,121000.0,109200.0,131750.0,116732.0,123432.0,97382
8652,8652,8652,419340.0,439140.0,456690.0,461253.0,440403.0,442653
8653,8653,8653,3735863.0,3136474.0,3205920.0,2997837.0,2946464.0,2654354
8654,8654,8654,29970746.0,36246173.0,36336008.0,29588865.0,31771154.0,32662208
8655,8655,8655,18724762.0,18498635.0,18888616.0,17961537.0,17920789.0,15042079
8656,8656,8656,76679540.0,81400934.0,70282841.0,68756117.0,67037867.0,56512370
8657,8657,8657,1178300.0,1477643.0,1840299.0,2217675.0,2507338.0,2391367
8658,8658,8658,2100084.0,2118113.0,2109286.0,1764988.0,1721791.0,1286591
8659,8659,8659,3946082.0,3868447.0,4647724.0,4526797.0,4556150.0,4003696
8660,8660,8660,1510477.0,1548672.0,1508322.0,1098387.0,923212.0,787387
8661,8661,8661,15828562.0,16191750.0,17465750.0,15762386.0,15775386.0,13545886
8662,8662,8662,1242949.0,1196534.0,1309807.0,1083871.0,1727502.0,1560424
8663,8663,8663,11225438.0,11443438.0,12641188.0,12827868.0,11936618.0,11695368
8664,8664,8664,301326.0,295632.0,308480.0,301178.0,706194.0,602250
8665,8665,8665,13734712.0,15933088.0,18320935.0,11089606.0,10111722.0,10683881
8666,8666,8666,7097512.0,7124262.0,8261270.0,8025993.0,7671000.0,6462000
8667,8667,8667,262512.0,175554.0,197054.0,210236.0,178636.0,177636
8668,8668,8668,9150660.0,9168710.0,5645900.0,5696808.0,5606330.0,4889180
8669,8669,8669,1428315.0,1409077.0,1416176.0,1391748.0,1377421.0,1222647
8670,8670,8670,366500.0,360500.0,348000.0,338807.0,340612.0,288612
8671,8671,8671,,,,0.0,0.0,1701850
8672,8672,8672,30071298.0,30562218.0,31776056.0,30921794.0,31228981.0,28134734
8673,8673,8673,17836299.0,17689480.0,16385069.0,17077032.0,16945320.0,15409884
8674,8674,8674,20753348.0,22747808.0,22274308.0,21190180.0,21102750.0,18039250
8675,8675,8675,5116611.0,5050610.0,6629357.0,6870805.0,5645139.0,4969674
8676,8676,8676,1034114.0,1073095.0,1049565.0,905385.0,795421.0,693733
8677,8677,8677,236247.0,238117.0,252830.0,14486148.0,50841594.0,49806187
8678,8678,8678,1960984.0,2200384.0,1972484.0,2190784.0,2015784.0,1680784
8679,8679,8679,5868210.0,5129818.0,5312386.0,5352699.0,5261189.0,4855944
8680,8680,8680,247306.0,261906.0,287706.0,223200.0,199800.0,191650
8681,8681,8681,13923333.0,13843333.0,13558333.0,13269216.0,13205036.0,11260036
8682,8682,8682,41696006.0,40647666.0,41266822.0,40664726.0,41135145.0,37305535
8683,8683,8683,5503044.0,5267531.0,5602359.0,5655152.0,5995771.0,5432098
8684,8684,8684,1301500.0,1395600.0,1519500.0,1328288.0,1276193.0,1152379
8685,8685,8685,171442.0,189568.0,214368.0,181250.0,171404.0,1078260
8686,8686,8686,3639560.0,9762920.0,10400119.0,9073925.0,9047790.0,6405313
8687,8687,8687,104840.0,102704.0,111847.0,113942.0,115306.0,96231
8688,8688,8688,2832083.0,3809465.0,6134515.0,7048926.0,7047336.0,6653551
8689,8689,8689,,,,0.0,1662103.0,1716205
8690,8690,8690,34630887.0,38033387.0,38753010.0,39257878.0,37850098.0,35885421
8691,8691,8691,7740000.0,7560000.0,7275000.0,7710000.0,7695000.0,9990000
8692,8692,8692,19843886.0,21873060.0,67146332.0,73647504.0,80977355.0,61520387
8693,8693,8693,291970.0,299370.0,333770.0,318070.0,290480.0,258088
8694,8694,8694,82.0,5048872.0,4971889.0,4815883.0,4837584.0,4099184
8695,8695,8695,40564044.0,42911272.0,44319924.0,42230012.0,41618432.0,33463032
8696,8696,8696,264676.0,374316.0,400448.0,360298.0,361758.0,330169
8697,8697,8697,229400000.0,235690000.0,242350000.0,226070000.0,232360000.0,182965000
8698,8698,8698,2333.0,59526.0,88105.0,86936.0,87047.0,7206
8699,8699,8699,767802.0,785987.0,797902.0,879512.0,872342.0,732942
8700,8700,8700,4620016.0,4884240.0,4852511.0,5783298.0,4839718.0,4237748
8701,8701,8701,3653859.0,3748659.0,3670959.0,3533508.0,3550839.0,3167839
8702,8702,8702,10476258.0,10889115.0,7966940.0,6584460.0,6485400.0,5445000
8703,8703,8703,3217147.0,3275247.0,3185847.0,3143624.0,3099956.0,2715956
8704,8704,8704,2388104.0,2119784.0,1983188.0,1777687.0,1674871.0,1349184
8705,8705,8705,190000.0,188950.0,21250.0,26100.0,22300.0,18300
8706,8706,8706,538458.0,514756.0,556052.0,542583.0,531202.0,442927
8707,8707,8707,220100.0,405100.0,434100.0,414128.0,435128.0,434168
8708,8708,8708,50371190.0,54413422.0,58523805.0,34591356.0,48749040.0,53827926
8709,8709,8709,95941157.0,96142672.0,103562340.0,95471797.0,91990117.0,88510135
8710,8710,8710,2034583.0,2071783.0,2267595.0,2527065.0,2449885.0,2039835
8711,8711,8711,595392.0,585792.0,908380.0,2397120.0,2356813.0,1994913
8712,8712,8712,30408374.0,26070373.0,25085373.0,24160565.0,23970163.0,21533937
8713,8713,8713,51615687.0,53397221.0,62731346.0,62842886.0,64456048.0,64841753
8714,8714,8714,977309.0,914833.0,963944.0,903393.0,912648.0,820867
8715,8715,8715,31091960.0,36326057.0,37626626.0,37713937.0,35376587.0,31697517
8716,8716,8716,11023845.0,11347578.0,16073825.0,15882036.0,16664201.0,13485101
8717,8717,8717,362985.0,358238.0,348292.0,340995.0,342506.0,300982
8718,8718,8718,42979670.0,60161901.0,130934920.0,80004860.0,28752734.0,20942817
8719,8719,8719,276187.0,297257.0,331377.0,326651.0,319981.0,494321
8720,8720,8720,7379838.0,7310078.0,7212828.0,7167850.0,7179388.0,5223553
8721,8721,8721,15782404.0,15982307.0,16410952.0,16249547.0,16022273.0,14322033
8722,8722,8722,1854900.0,2329154.0,2245662.0,1760269.0,1799014.0,1293704
8723,8723,8723,872198.0,955448.0,891248.0,835298.0,846398.0,712898
8724,8724,8724,14731341.0,15032678.0,16111045.0,15386676.0,14798251.0,12760956
8725,8725,8725,23855182.0,24206990.0,24299599.0,22578023.0,24453504.0,18875424
8726,8726,8726,139676372.0,136102291.0,137901715.0,136880692.0,138964183.0,135134804
8727,8727,8727,208156624.0,211321624.0,215071624.0,219469387.0,211338390.0,195827390
8728,8728,8728,6889306.0,0.0,7220960.0,5206620.0,12457972.0,5261568
8729,8729,8729,13148195.0,13002295.0,12939295.0,12716006.0,12221596.0,10326596
8730,8730,8730,11337.0,11337.0,11337.0,11343.0,11343.0,11343
8731,8731,8731,23341437.0,30465587.0,31997344.0,34345900.0,35707081.0,31955228
8732,8732,8732,26198543.0,25016385.0,25596022.0,23035369.0,20429241.0,17019749
8733,8733,8733,71874.0,69624.0,96194.0,89194.0,88494.0,76194
8734,8734,8734,5000.0,5000.0,5000.0,5000.0,5000.0,5000
8735,8735,8735,81761947.0,84083234.0,92763781.0,91004668.0,131548977.0,101584117
8736,8736,8736,4063780.0,3922718.0,4727610.0,4253251.0,3860737.0,3740706
8737,8737,8737,5896382.0,5949457.0,6111957.0,5495945.0,5525128.0,4685603
8738,8738,8738,509812.0,337489.0,366922.0,370390.0,356296.0,309387
8739,8739,8739,41338615.0,40663066.0,39255621.0,38188505.0,38360737.0,32505925
8740,8740,8740,513014.0,521164.0,541914.0,558620.0,559616.0,477359
8741,8741,8741,2802708.0,2716103.0,2958138.0,2827214.0,2836845.0,2717971
8742,8742,8742,558964.0,534123.0,470400.0,497290.0,514090.0,412090
8743,8743,8743,13226836.0,12077786.0,12434586.0,12890543.0,12081493.0,11244193
8744,8744,8744,21254724.0,26718457.0,27158634.0,26653233.0,26283670.0,25036715
8745,8745,8745,65332976.0,63908119.0,83183268.0,82189434.0,78339862.0,71364991
8746,8746,8746,348254.0,385054.0,363204.0,356484.0,356271.0,304271
8747,8747,8747,123949.0,124020.0,124092.0,50500.0,50500.0,50500
8748,8748,8748,17693525.0,17864103.0,13320695.0,13321685.0,11446556.0,12329728
8749,8749,8749,19951903.0,20342971.0,20728357.0,18461926.0,18117796.0,20829598
8750,8750,8750,11546971.0,12914034.0,14616194.0,9251784.0,8128996.0,6286557
8751,8751,8751,363631.0,395631.0,413631.0,370696.0,348096.0,301096
8752,8752,8752,8209719.0,8075319.0,7795319.0,7583131.0,7617443.0,6442243
8753,8753,8753,38700254.0,43176242.0,51753445.0,51463156.0,54334865.0,50134950
8754,8754,8754,102608.0,101408.0,4289638.0,4155931.0,4174572.0,3540172
8755,8755,8755,2544120.0,3824312.0,3992800.0,3665977.0,3495503.0,3270837
8756,8756,8756,2473276.0,2544981.0,2556746.0,2237657.0,2229724.0,1948470
8757,8757,8757,1725416.0,1478300.0,1438800.0,1387535.0,1359589.0,1150289
8758,8758,8758,7519259.0,7596988.0,7574818.0,7801401.0,8163501.0,8885626
8759,8759,8759,9820718.0,9759918.0,9384418.0,9064967.0,9131316.0,7659000
8760,8760,8760,1061700.0,1372998.0,1710479.0,1625474.0,1631939.0,1456357
8761,8761,8761,18403755.0,18515354.0,19999008.0,19807333.0,19991982.0,17995924
8762,8762,8762,135370.0,127930.0,142280.0,156100.0,135140.0,108000
8763,8763,8763,6188405.0,2104681.0,4109389.0,3704685.0,1789320.0,1124349
8764,8764,8764,550455.0,558714.0,557178.0,547107.0,514604.0,528071
8765,8765,8765,37300658.0,36862358.0,36198158.0,36053631.0,35814821.0,33727921
8766,8766,8766,802372.0,827332.0,942262.0,892709.0,848459.0,694749
8767,8767,8767,6365228.0,7690227.0,8721396.0,7209432.0,7726017.0,6212253
8768,8768,8768,427247.0,424197.0,415047.0,405107.0,404964.0,342040
8769,8769,8769,52162.0,76648.0,67932.0,10283.0,10043.0,8063
8770,8770,8770,5964.0,5268.0,5449.0,4823.0,5232.0,4706
8771,8771,8771,19625569.0,20558675.0,22045400.0,20022059.0,19646628.0,18655830
8772,8772,8772,1529538.0,1513422.0,1626582.0,1644803.0,1624615.0,1591430
8773,8773,8773,23101450.0,24661312.0,25430235.0,24518730.0,24451710.0,24206396
8774,8774,8774,436880.0,430880.0,418380.0,409237.0,411042.0,359042
8775,8775,8775,2765858.0,2774091.0,2838457.0,2782735.0,2710535.0,2339262
8776,8776,8776,860046324.0,866241907.0,927883864.0,929337508.0,931375967.0,815759268
8777,8777,8777,41416660.0,41237700.0,41225563.0,38986353.0,39108660.0,32264073
8778,8778,8778,140002.0,139662.0,159552.0,152583.0,137623.0,101753
8779,8779,8779,593311.0,776944.0,1290775.0,1164162.0,1183485.0,959228
8780,8780,8780,124189800.0,128497313.0,135668261.0,138690099.0,139579170.0,120341285
8781,8781,8781,7876151.0,8061436.0,8289716.0,8907483.0,8587693.0,8526168
8782,8782,8782,5340692.0,6346752.0,17816330.0,16939986.0,16599420.0,14308644
8783,8783,8783,44704127.0,45157848.0,46817247.0,44296982.0,44425215.0,39678619
8784,8784,8784,72258539.0,80976646.0,91405600.0,78880171.0,84258301.0,78050123
8785,8785,8785,100730.0,100515.0,101160.0,10007.0,15007.0,399858
8786,8786,8786,755321.0,854193.0,903119.0,724693.0,756874.0,599863
8787,8787,8787,853202.0,869662.0,910722.0,898459.0,894479.0,770250
8788,8788,8788,175409.0,168067.0,171883.0,126007.0,135734.0,122676
8789,8789,8789,203730.0,192385.0,157949.0,113553.0,34832.0,25349
8790,8790,8790,11652764.0,12313985.0,13512758.0,12408008.0,11654589.0,9681930
8791,8791,8791,17066227.0,16478917.0,18718777.0,23644177.0,23091327.0,18365282
8792,8792,8792,2756.0,3094.0,3502.0,2885.0,2295.0,2240
8793,8793,8793,34.0,14584.0,37684.0,43834.0,37534.0,108400
8794,8794,8794,4161869.0,4157069.0,4312069.0,4744349.0,4799171.0,4312961
8795,8795,8795,24956492.0,24754053.0,24766203.0,24292234.0,24186765.0,22694392
8796,8796,8796,733113.0,1435111.0,1254752.0,1004021.0,2871524.0,2298985
8797,8797,8797,380270.0,412270.0,430270.0,387337.0,364737.0,317737
8798,8798,8798,0.0,15000.0,15000.0,15000.0,15000.0,15000
8799,8799,8799,19550892.0,18934671.0,9494260.0,9226057.0,9248580.0,18177126
8800,8800,8800,6314301.0,6517850.0,6811992.0,530.0,2008014.0,199051
8801,8801,8801,2186.0,2214.0,2277.0,2613.0,2354.0,1990
8802,8802,8802,15043654.0,15555254.0,15781702.0,14892760.0,14677038.0,12665213
8803,8803,8803,1101634.0,1701126.0,1548955.0,1118011.0,1123164.0,922228
8804,8804,8804,5141203.0,5320203.0,5481303.0,5472409.0,5275509.0,4586359
8805,8805,8805,6723182.0,6721482.0,6557432.0,5896348.0,6088348.0,5323048
8806,8806,8806,,,2318748.0,2794356.0,4306977.0,1502288
8807,8807,8807,1583836.0,1578298.0,1858766.0,1455824.0,1596546.0,1699190
8808,8808,8808,879668.0,935338.0,948088.0,998018.0,1013714.0,862774
8809,8809,8809,3583056.0,3544758.0,3770283.0,3742725.0,3654930.0,2673016
8810,8810,8810,28306774.0,29076849.0,31164944.0,29842926.0,28889133.0,25421476
8811,8811,8811,8131694.0,7053344.0,5809094.0,5332894.0,11299634.0,9795990
8812,8812,8812,1358909.0,1349489.0,1325189.0,1284314.0,1384446.0,1184066
8813,8813,8813,13297123.0,6357734.0,5556735.0,8317951.0,8456576.0,6869606
8814,8814,8814,73333.0,78463.0,85753.0,77653.0,69673.0,54773
8815,8815,8815,,,,989600.0,989560.0,744560
8816,8816,8816,8539448.0,9180915.0,10259139.0,10627488.0,10673800.0,11060900
8817,8817,8817,3705389.0,4662428.0,5020904.0,6097320.0,6101576.0,5462307
8818,8818,8818,7674989.0,7295685.0,7787201.0,9916653.0,9737820.0,8201372
8819,8819,8819,9998058.0,9363122.0,10252628.0,10058639.0,9623646.0,7756539
8820,8820,8820,122296976.0,121846695.0,120500465.0,118520485.0,119380600.0,105137032
8821,8821,8821,8182830.0,8282030.0,8652244.0,8231367.0,8167210.0,7122830
8822,8822,8822,712135.0,761535.0,794785.0,742781.0,722653.0,625103
8823,8823,8823,4341.0,4546.0,3172.0,3984163.0,5983820.0,5798236
8824,8824,8824,1895583.0,1983065.0,2122529.0,2349041.0,2183035.0,1900317
8825,8825,8825,106283310.0,106289310.0,106294710.0,106361557.0,106354957.0,106331857
8826,8826,8826,25449810.0,26090700.0,42128046.0,57000939.0,56619729.0,41623283
8827,8827,8827,16200795.0,16662830.0,16954604.0,17098090.0,16963773.0,13998598
8828,8828,8828,28322.0,29322.0,30222.0,30172.0,29072.0,25222
8829,8829,8829,993923.0,974993.0,728280.0,835705.0,790555.0,577705
8830,8830,8830,166199.0,174099.0,183999.0,165618.0,161079.0,135579
8831,8831,8831,13763700.0,11955328.0,11780486.0,10049503.0,12527314.0,9141607
8832,8832,8832,884736.0,878215.0,1052161.0,1171723.0,1179833.0,3214472
8833,8833,8833,,,,,,1008930
8834,8834,8834,12786024.0,14780251.0,14896032.0,14912129.0,14429789.0,17280499
8835,8835,8835,125600.0,152000.0,175400.0,177600.0,149800.0,152800
8836,8836,8836,195234291.0,197991742.0,203201787.0,196411126.0,181365435.0,169637652
8837,8837,8837,17306826.0,14961622.0,15354662.0,13648418.0,13417460.0,20666116
8838,8838,8838,2368241.0,2424991.0,2644316.0,1370778.0,2270578.0,1878978
8839,8839,8839,17303762.0,17682006.0,17396487.0,16330108.0,16565957.0,15762090
8840,8840,8840,7534866.0,7188266.0,7768066.0,10676839.0,17102936.0,17543136
8841,8841,8841,278252.0,267626.0,302811.0,322674.0,323190.0,397167
8842,8842,8842,3188182.0,5054528.0,10132969.0,11547860.0,13948213.0,14219644
8843,8843,8843,14112848.0,15325129.0,16508858.0,15732780.0,16164606.0,13436507
