,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,trd_cur_xcg_rt,FX_AUD,FX_CNY,FX_EUR,FX_GBP,FX_HKD,FX_JPY,FX_USD,FX_VND
35604,6467,20220621,4,0,0,US88160R1014,2,1,720.0,3,1291.7,0,0,0,0,0,0,1,0
35605,6467,20220621,5,2,4,US88160R1014,2,4,719.0,3,1291.7,0,0,0,0,0,0,1,0
35606,6467,20220621,6,2,4,US88160R1014,2,3,719.0,3,1291.7,0,0,0,0,0,0,1,0
35607,6467,20220621,7,2,2,US25400Q1058,2,24,28.97,3,1291.7,0,0,0,0,0,0,1,0
35608,6467,20220621,9,23,23,US88160R1014,1,1,710.0,3,1291.7,0,0,0,0,0,0,1,0
35609,6467,20220621,2,0,0,US25400Q1058,1,23,28.7,3,1291.7,0,0,0,0,0,0,1,0
35610,6467,20220621,8,2,2,US16948W2098,2,1,2.05,3,1291.7,0,0,0,0,0,0,1,0
35611,6467,20220621,1,0,0,US25400Q1058,1,77,28.7,3,1291.7,0,0,0,0,0,0,1,0
35612,6467,20220622,3,23,23,US16948W2098,2,1,1.3,3,1290.6,0,0,0,0,0,0,1,0
35613,6467,20220622,2,23,23,US16948W2098,2,20,1.34,3,1290.6,0,0,0,0,0,0,1,0
35614,6467,20220622,1,22,23,US16948W2098,2,54,1.4,3,1290.6,0,0,0,0,0,0,1,0
35615,6467,20220624,7,19,20,US89157G8841,2,1,2.6,3,1300.7,0,0,0,0,0,0,1,0
35616,6467,20220624,9,20,20,US89157G8841,2,8,2.8,3,1300.7,0,0,0,0,0,0,1,0
35617,6467,20220624,10,20,20,US89157G8841,1,35,3.11,3,1300.7,0,0,0,0,0,0,1,0
35618,6467,20220624,11,20,20,US89157G8841,2,33,3.3,3,1300.7,0,0,0,0,0,0,1,0
35619,6467,20220624,8,20,20,US89157G8841,2,26,2.8,3,1300.7,0,0,0,0,0,0,1,0
35620,6467,20220624,6,19,19,US16948W2098,1,76,1.3,3,1300.7,0,0,0,0,0,0,1,0
35621,6467,20220624,3,1,1,US89157G8841,1,34,2.75,3,1300.7,0,0,0,0,0,0,1,0
35622,6467,20220624,4,1,1,US08205P1003,2,55,1.7,3,1300.7,0,0,0,0,0,0,1,0
35623,6467,20220624,1,1,1,US89157G8841,1,33,2.775,3,1300.7,0,0,0,0,0,0,1,0
35624,6467,20220624,2,1,1,US89157G8841,2,34,2.7,3,1300.7,0,0,0,0,0,0,1,0
35625,6467,20220624,5,1,1,US08205P1003,1,55,1.7,3,1300.7,0,0,0,0,0,0,1,0
35626,6467,20220628,3,23,23,US25400Q1058,1,100,25.08,3,1285.6,0,0,0,0,0,0,1,0
35627,6467,20220628,1,20,20,US88160R1014,1,8,740.04,3,1285.6,0,0,0,0,0,0,1,0
35628,6467,20220628,2,23,23,US88160R1014,2,8,739.75,3,1285.6,0,0,0,0,0,0,1,0
35629,6467,20220628,4,23,23,US88160R1014,2,3,730.0,3,1285.6,0,0,0,0,0,0,1,0
35630,6487,20220104,2,23,23,US00724F1012,2,5,555.2,3,1190.8,0,0,0,0,0,0,1,0
35631,6487,20220104,1,0,0,US00724F1012,2,2,545.5,3,1190.8,0,0,0,0,0,0,1,0
35632,6487,20220105,1,1,1,US00724F1012,2,2,531.43,3,1194.3,0,0,0,0,0,0,1,0
35633,6487,20220113,1,2,2,US46222L1089,2,200,13.1,3,1189.9,0,0,0,0,0,0,1,0
35634,6487,20220119,1,4,5,US26922A4206,2,50,52.2,3,1188.9,0,0,0,0,0,0,1,0
35635,6487,20220120,1,2,2,US00724F1012,1,4,528.0,3,1191.8,0,0,0,0,0,0,1,0
35636,6487,20220121,3,23,23,US64110L1061,2,10,399.5,3,1190.4,0,0,0,0,0,0,1,0
35637,6487,20220121,1,0,2,US88160R1014,2,5,955.6,3,1190.4,0,0,0,0,0,0,1,0
35638,6487,20220121,2,5,5,US88160R1014,1,5,946.0,3,1190.4,0,0,0,0,0,0,1,0
35639,6487,20220124,1,0,0,US64110L1061,1,10,366.5,3,1193.6,0,0,0,0,0,0,1,0
35640,6487,20220124,2,0,3,US00724F1012,1,5,505.0,3,1193.6,0,0,0,0,0,0,1,0
35641,6487,20220124,3,5,5,US00724F1012,1,5,519.0,3,1193.6,0,0,0,0,0,0,1,0
35642,6487,20220124,4,23,23,US88160R1014,2,5,865.0,3,1193.6,0,0,0,0,0,0,1,0
35643,6487,20220126,4,4,4,US46222L1089,1,75,11.2,3,1197.8,0,0,0,0,0,0,1,0
35644,6487,20220126,2,0,1,US46222L1089,1,50,11.2,3,1197.8,0,0,0,0,0,0,1,0
35645,6487,20220126,1,0,4,US88160R1014,1,5,985.0,3,1197.8,0,0,0,0,0,0,1,0
35646,6487,20220126,5,23,23,US26922A4206,1,50,50.1419,3,1197.8,0,0,0,0,0,0,1,0
35647,6487,20220126,3,4,4,US46222L1089,1,75,11.2,3,1197.8,0,0,0,0,0,0,1,0
35648,6487,20220127,1,23,0,US88160R1014,2,10,865.0,3,1197.0,0,0,0,0,0,0,1,0
35649,6487,20220131,1,3,3,US88160R1014,1,10,923.0,3,1202.4,0,0,0,0,0,0,1,0
35650,6487,20220203,1,5,5,US30303M1027,2,20,236.85,3,1205.7,0,0,0,0,0,0,1,0
35651,6487,20220208,1,23,23,US30303M1027,1,20,224.0,3,1199.4,0,0,0,0,0,0,1,0
35652,6487,20220211,1,1,1,US88160R1014,2,10,886.33,3,1196.0,0,0,0,0,0,0,1,0
35653,6487,20220211,2,3,4,US88160R1014,2,5,865.0,3,1196.0,0,0,0,0,0,0,1,0
35654,6487,20220211,3,5,5,US88160R1014,2,5,851.0,3,1196.0,0,0,0,0,0,0,1,0
35655,6487,20220217,1,0,3,US88160R1014,2,5,882.5,3,1196.9,0,0,0,0,0,0,1,0
35656,6487,20220223,2,4,5,US83406F1021,2,400,9.93,3,1194.7,0,0,0,0,0,0,1,0
35657,6487,20220223,1,0,1,US88160R1014,2,5,788.0,3,1194.7,0,0,0,0,0,0,1,0
35658,6487,20220308,1,5,5,US88160R1014,1,1,841.0,3,1225.4,0,0,0,0,0,0,1,0
35659,6487,20220308,2,5,5,US88160R1014,1,9,841.0,3,1225.4,0,0,0,0,0,0,1,0
35660,6487,20220309,1,4,4,US88160R1014,1,10,856.5,3,1225.4,0,0,0,0,0,0,1,0
35661,6487,20220311,1,3,3,US88160R1014,2,5,800.0,3,1228.7,0,0,0,0,0,0,1,0
35662,6487,20220318,1,3,3,US88160R1014,1,15,901.0,3,1220.6,0,0,0,0,0,0,1,0
35663,6487,20220412,1,0,0,US0079031078,2,100,96.8,3,1232.0,0,0,0,0,0,0,1,0
35664,6487,20220420,1,2,2,US64110L1061,2,20,226.2,3,1234.9,0,0,0,0,0,0,1,0
35665,6487,20220422,2,4,4,US26922A4206,2,100,45.9,3,1236.4,0,0,0,0,0,0,1,0
35666,6487,20220422,1,3,3,US74347X8314,2,120,42.1,3,1236.4,0,0,0,0,0,0,1,0
35667,6487,20220425,1,4,4,US64110L1061,1,20,210.0,3,1241.7,0,0,0,0,0,0,1,0
35668,6487,20220428,1,4,4,US83406F1021,1,100,6.52,3,1263.1,0,0,0,0,0,0,1,0
35669,6487,20220504,1,4,4,US0079031078,1,50,98.65,3,1265.7,0,0,0,0,0,0,1,0
35670,6487,20220505,1,23,0,US46222L1089,2,76,6.68,3,1265.7,0,0,0,0,0,0,1,0
35671,6487,20220505,2,23,0,US46222L1089,2,624,6.68,3,1265.7,0,0,0,0,0,0,1,0
35672,6487,20220506,1,1,3,US74347X8314,2,50,34.0,3,1261.8,0,0,0,0,0,0,1,0
35673,6487,20220509,1,23,2,US0090661010,2,30,120.5,3,1272.7,0,0,0,0,0,0,1,0
35674,6487,20220509,2,23,0,US46222L1089,2,100,5.2,3,1272.7,0,0,0,0,0,0,1,0
35675,6487,20220518,1,2,3,US88160R1014,2,5,701.0,3,1277.2,0,0,0,0,0,0,1,0
35676,6489,20220119,5,19,20,US25490K3234,2,45,21.0,3,1188.9,0,0,0,0,0,0,1,0
35677,6489,20220119,6,19,20,US25490K3234,2,100,21.0,3,1188.9,0,0,0,0,0,0,1,0
35678,6489,20220119,1,19,20,US25490K3234,2,100,21.0,3,1188.9,0,0,0,0,0,0,1,0
35679,6489,20220119,2,19,20,US25490K3234,2,100,21.0,3,1188.9,0,0,0,0,0,0,1,0
35680,6489,20220119,3,19,20,US25490K3234,2,100,21.0,3,1188.9,0,0,0,0,0,0,1,0
35681,6489,20220119,4,19,20,US25490K3234,2,152,21.0,3,1188.9,0,0,0,0,0,0,1,0
35682,6489,20220128,1,19,19,US25459W4583,2,221,36.5,3,1202.4,0,0,0,0,0,0,1,0
35683,6490,20220224,1,3,3,US7561091049,2,1,64.5894,3,1192.1,0,0,0,0,0,0,1,0
35684,6490,20220228,1,2,2,US8718291078,1,6,86.6,3,1202.7,0,0,0,0,0,0,1,0
35685,6490,20220228,2,2,2,US7561091049,2,8,65.85,3,1202.7,0,0,0,0,0,0,1,0
35686,6490,20220506,1,3,3,US7561091049,2,2,65.4783,3,1261.8,0,0,0,0,0,0,1,0
35687,6490,20220518,1,3,3,US0378331005,2,10,141.6295,3,1277.2,0,0,0,0,0,0,1,0
35688,6490,20220518,2,3,3,US0378331005,2,10,141.6,3,1277.2,0,0,0,0,0,0,1,0
35689,6492,20220426,1,22,22,US67066G1040,2,2,197.14,3,1247.1,0,0,0,0,0,0,1,0
35690,6495,20220524,1,22,22,US88160R1014,2,33,640.0,3,1267.7,0,0,0,0,0,0,1,0
35691,6510,20220627,1,22,22,US30303M1027,2,1,170.46,3,1299.4,0,0,0,0,0,0,1,0
35692,6529,20220105,1,23,23,US8863642075,2,1,17.5,3,1194.3,0,0,0,0,0,0,1,0
35693,6529,20220628,1,22,22,US8863642075,1,274,13.74,3,1285.6,0,0,0,0,0,0,1,0
35694,6533,20220103,1,23,23,US91332U1016,2,1,141.3699,3,1185.5,0,0,0,0,0,0,1,0
35695,6533,20220104,2,23,23,US1925761066,2,20,39.17,3,1190.8,0,0,0,0,0,0,1,0
35696,6533,20220104,1,23,23,US91332U1016,1,6,136.1901,3,1190.8,0,0,0,0,0,0,1,0
35697,6533,20220121,1,1,1,US9778521024,2,4,92.9398,3,1190.4,0,0,0,0,0,0,1,0
35698,6533,20220126,3,23,23,US6821891057,2,19,56.46,3,1197.8,0,0,0,0,0,0,1,0
35699,6533,20220126,1,23,23,US9778521024,2,5,91.13,3,1197.8,0,0,0,0,0,0,1,0
35700,6533,20220126,2,23,23,US1925761066,2,15,32.65,3,1197.8,0,0,0,0,0,0,1,0
35701,6533,20220127,2,23,23,US6821891057,2,11,56.76,3,1197.0,0,0,0,0,0,0,1,0
35702,6533,20220127,1,23,23,US5012421013,2,20,53.16,3,1197.0,0,0,0,0,0,0,1,0
35703,6533,20220131,1,23,23,US9778521024,2,5,85.49,3,1202.4,0,0,0,0,0,0,1,0
35704,6533,20220203,1,1,1,US1925761066,2,1,31.0199,3,1205.7,0,0,0,0,0,0,1,0
35705,6533,20220302,1,23,23,US6821891057,2,27,60.68,3,1205.6,0,0,0,0,0,0,1,0
35706,6533,20220302,2,23,23,US1925761066,1,36,30.2602,3,1205.6,0,0,0,0,0,0,1,0
35707,6533,20220302,3,23,23,US9778521024,2,11,98.62,3,1205.6,0,0,0,0,0,0,1,0
35708,6533,20220322,1,0,0,US5012421013,1,20,59.8401,3,1213.7,0,0,0,0,0,0,1,0
35709,6533,20220401,1,23,23,US9778521024,1,33,113.77,3,1210.7,0,0,0,0,0,0,1,0
35710,6533,20220405,1,22,22,US6821891057,1,101,57.0816,3,1216.7,0,0,0,0,0,0,1,0
35711,6533,20220406,2,22,22,US25459W4583,2,99,30.69,3,1212.6,0,0,0,0,0,0,1,0
35712,6533,20220406,1,22,22,US6821891057,2,50,54.2229,3,1212.6,0,0,0,0,0,0,1,0
35713,6533,20220524,3,22,22,US25459W4583,2,8,19.735,3,1267.7,0,0,0,0,0,0,1,0
35714,6533,20220524,2,22,22,US25459W4583,2,14,19.73,3,1267.7,0,0,0,0,0,0,1,0
35715,6533,20220524,1,22,22,US25459W4583,2,40,19.73,3,1267.7,0,0,0,0,0,0,1,0
35716,6540,20220105,4,1,1,US5949181045,2,1,322.55,3,1194.3,0,0,0,0,0,0,1,0
35717,6540,20220105,1,1,1,US8740391003,1,7,129.0,3,1194.3,0,0,0,0,0,0,1,0
35718,6540,20220105,3,1,2,US74347R2067,2,1,86.7,3,1194.3,0,0,0,0,0,0,1,0
35719,6540,20220105,2,1,1,USN070592100,2,1,761.5,3,1194.3,0,0,0,0,0,0,1,0
35720,6540,20220106,2,1,6,US74347R2067,2,1,82.93,3,1198.2,0,0,0,0,0,0,1,0
35721,6540,20220106,1,1,5,US74347R2067,2,1,82.5,3,1198.2,0,0,0,0,0,0,1,0
35722,6540,20220107,1,0,6,US74347R2067,2,1,81.1,3,1199.6,0,0,0,0,0,0,1,0
35723,6540,20220111,1,23,23,US5949181045,2,1,311.8,3,1200.0,0,0,0,0,0,0,1,0
35724,6540,20220119,1,23,23,US5949181045,2,1,306.7,3,1188.9,0,0,0,0,0,0,1,0
35725,6540,20220124,1,2,2,US87612E1064,1,2,212.68,3,1193.6,0,0,0,0,0,0,1,0
35726,6540,20220124,2,2,2,US5949181045,2,2,276.67,3,1193.6,0,0,0,0,0,0,1,0
35727,6540,20220124,3,2,2,US92826C8394,1,5,196.57,3,1193.6,0,0,0,0,0,0,1,0
35728,6540,20220124,4,2,2,US5949181045,2,3,278.5,3,1193.6,0,0,0,0,0,0,1,0
35729,6540,20220125,20,23,23,US74347X8314,2,50,54.28,3,1194.2,0,0,0,0,0,0,1,0
35730,6540,20220125,8,1,1,US74347X8314,2,64,52.7799,3,1194.2,0,0,0,0,0,0,1,0
35731,6540,20220125,7,1,1,US74347G4322,1,104,45.1606,3,1194.2,0,0,0,0,0,0,1,0
35732,6540,20220125,6,0,0,US74347G4322,2,9,43.42,3,1194.2,0,0,0,0,0,0,1,0
35733,6540,20220125,1,0,0,US74347G4322,2,20,44.88,3,1194.2,0,0,0,0,0,0,1,0
35734,6540,20220125,10,2,2,US74347X8314,2,12,52.3099,3,1194.2,0,0,0,0,0,0,1,0
35735,6540,20220125,2,0,0,US74347G4322,2,5,44.465,3,1194.2,0,0,0,0,0,0,1,0
35736,6540,20220125,3,0,0,US74347X8314,1,50,53.4607,3,1194.2,0,0,0,0,0,0,1,0
35737,6540,20220125,11,2,2,US74347X8314,1,86,53.0105,3,1194.2,0,0,0,0,0,0,1,0
35738,6540,20220125,12,2,2,US74347G4322,2,90,44.5099,3,1194.2,0,0,0,0,0,0,1,0
35739,6540,20220125,13,2,2,US74347G4322,1,90,44.7703,3,1194.2,0,0,0,0,0,0,1,0
35740,6540,20220125,4,0,0,US74347G4322,2,50,44.065,3,1194.2,0,0,0,0,0,0,1,0
35741,6540,20220125,21,23,23,US74347G4322,2,10,44.3997,3,1194.2,0,0,0,0,0,0,1,0
35742,6540,20220125,9,2,2,US74347X8314,2,10,52.04,3,1194.2,0,0,0,0,0,0,1,0
35743,6540,20220125,19,3,3,US5949181045,2,13,288.08,3,1194.2,0,0,0,0,0,0,1,0
35744,6540,20220125,5,0,0,US74347G4322,2,10,43.79,3,1194.2,0,0,0,0,0,0,1,0
35745,6540,20220125,15,2,2,US74347X8314,2,19,52.47,3,1194.2,0,0,0,0,0,0,1,0
35746,6540,20220125,16,2,2,US74347X8314,2,5,52.275,3,1194.2,0,0,0,0,0,0,1,0
35747,6540,20220125,18,3,3,US74347X8314,1,92,52.925,3,1194.2,0,0,0,0,0,0,1,0
35748,6540,20220125,14,2,2,US74347X8314,2,64,52.5792,3,1194.2,0,0,0,0,0,0,1,0
35749,6540,20220125,17,2,2,US74347X8314,2,4,52.15,3,1194.2,0,0,0,0,0,0,1,0
35750,6540,20220126,1,1,1,US88160R1014,2,1,952.4554,3,1197.8,0,0,0,0,0,0,1,0
35751,6540,20220202,1,1,1,US8740391003,2,1,122.75,3,1202.4,0,0,0,0,0,0,1,0
35752,6540,20220228,1,1,2,US74347X8314,2,5,50.94,3,1202.7,0,0,0,0,0,0,1,0
35753,6540,20220301,3,3,5,US74347X8314,2,2,49.0,3,1202.7,0,0,0,0,0,0,1,0
35754,6540,20220301,1,0,2,US74347X8314,2,5,50.0,3,1202.7,0,0,0,0,0,0,1,0
35755,6540,20220301,2,3,3,US8740391003,2,2,108.3692,3,1202.7,0,0,0,0,0,0,1,0
35756,6540,20220302,1,0,0,US74347X8314,2,1,49.68,3,1205.6,0,0,0,0,0,0,1,0
35757,6540,20220303,1,1,5,US74347X8314,2,3,49.5,3,1205.0,0,0,0,0,0,0,1,0
35758,6540,20220307,1,1,1,US74347X8314,2,10,45.5,3,1211.5,0,0,0,0,0,0,1,0
35759,6540,20220307,2,23,23,US74347X8314,2,5,48.04,3,1211.5,0,0,0,0,0,0,1,0
35760,6540,20220307,3,23,23,US74347X8314,2,3,47.2999,3,1211.5,0,0,0,0,0,0,1,0
35761,6540,20220308,7,1,1,US74347G4322,2,24,50.0597,3,1225.4,0,0,0,0,0,0,1,0
35762,6540,20220308,9,2,2,US74347X8314,2,15,45.08,3,1225.4,0,0,0,0,0,0,1,0
35763,6540,20220308,6,1,1,US74347G4322,1,24,50.845,3,1225.4,0,0,0,0,0,0,1,0
35764,6540,20220308,1,0,0,US2546871060,1,1,130.25,3,1225.4,0,0,0,0,0,0,1,0
35765,6540,20220308,8,2,2,US74347G4322,1,24,46.03,3,1225.4,0,0,0,0,0,0,1,0
35766,6540,20220308,10,4,4,US74347X8314,2,10,42.58,3,1225.4,0,0,0,0,0,0,1,0
35767,6540,20220308,5,0,0,US74347G4322,2,24,49.61,3,1225.4,0,0,0,0,0,0,1,0
35768,6540,20220308,2,0,0,US2546871060,1,1,130.3,3,1225.4,0,0,0,0,0,0,1,0
35769,6540,20220308,4,0,0,US2546871060,1,6,130.59,3,1225.4,0,0,0,0,0,0,1,0
35770,6540,20220308,3,0,0,US2546871060,1,1,130.38,3,1225.4,0,0,0,0,0,0,1,0
35771,6540,20220315,1,0,0,US74347G4322,2,50,47.99,3,1238.6,0,0,0,0,0,0,1,0
35772,6540,20220315,2,0,0,US74347G4322,2,50,47.38,3,1238.6,0,0,0,0,0,0,1,0
35773,6540,20220315,3,1,1,US74347G4322,1,75,48.545,3,1238.6,0,0,0,0,0,0,1,0
35774,6540,20220315,4,1,1,US74347G4322,1,50,48.295,3,1238.6,0,0,0,0,0,0,1,0
35775,6540,20220315,5,1,1,US74347G4322,1,25,48.0301,3,1238.6,0,0,0,0,0,0,1,0
35776,6540,20220315,6,2,2,US74347X8314,2,20,42.28,3,1238.6,0,0,0,0,0,0,1,0
35777,6540,20220315,7,2,3,US25459W4583,2,15,30.09,3,1238.6,0,0,0,0,0,0,1,0
35778,6540,20220315,8,18,18,US74347X8314,2,20,39.38,3,1238.6,0,0,0,0,0,0,1,0
35779,6540,20220315,9,23,23,US74347G4322,2,50,48.6295,3,1238.6,0,0,0,0,0,0,1,0
35780,6540,20220316,7,21,21,US74347X8314,2,49,45.93,3,1241.7,0,0,0,0,0,0,1,0
35781,6540,20220316,4,4,4,US74347G4322,2,30,42.1491,3,1241.7,0,0,0,0,0,0,1,0
35782,6540,20220316,8,21,21,US74347X8314,2,1,45.93,3,1241.7,0,0,0,0,0,0,1,0
35783,6540,20220316,3,4,4,US57636Q1040,2,3,341.7464,3,1241.7,0,0,0,0,0,0,1,0
35784,6540,20220316,11,22,22,US74347X8314,1,50,46.2903,3,1241.7,0,0,0,0,0,0,1,0
35785,6540,20220316,10,22,22,US74347G4322,2,50,44.7788,3,1241.7,0,0,0,0,0,0,1,0
35786,6540,20220316,12,23,23,US74347G4322,2,50,42.8596,3,1241.7,0,0,0,0,0,0,1,0
35787,6540,20220316,9,22,22,US74347G4322,2,50,44.72,3,1241.7,0,0,0,0,0,0,1,0
35788,6540,20220316,13,23,23,US74347G4322,2,30,42.9358,3,1241.7,0,0,0,0,0,0,1,0
35789,6540,20220316,5,4,4,US74347G4322,2,30,41.5,3,1241.7,0,0,0,0,0,0,1,0
35790,6540,20220316,1,0,3,US74347G4322,1,90,44.5,3,1241.7,0,0,0,0,0,0,1,0
35791,6540,20220316,6,4,4,US81369Y6059,2,20,38.3799,3,1241.7,0,0,0,0,0,0,1,0
35792,6540,20220316,2,3,3,US74347G4322,1,90,45.35,3,1241.7,0,0,0,0,0,0,1,0
35793,6540,20220317,4,21,21,US74347G4322,2,60,41.77,3,1240.4,0,0,0,0,0,0,1,0
35794,6540,20220317,1,0,0,US74347G4322,2,30,41.5,3,1240.4,0,0,0,0,0,0,1,0
35795,6540,20220317,2,0,0,US5949181045,2,3,290.09,3,1240.4,0,0,0,0,0,0,1,0
35796,6540,20220317,3,0,5,US74347G4322,2,30,39.92,3,1240.4,0,0,0,0,0,0,1,0
35797,6540,20220318,2,2,2,US74347X8314,1,20,52.25,3,1220.6,0,0,0,0,0,0,1,0
35798,6540,20220318,1,0,0,US74347G4322,2,79,38.94,3,1220.6,0,0,0,0,0,0,1,0
35799,6540,20220318,3,2,4,US74347X8314,1,30,53.0,3,1220.6,0,0,0,0,0,0,1,0
35800,6540,20220318,4,2,5,US74347X8314,1,49,53.17,3,1220.6,0,0,0,0,0,0,1,0
35801,6540,20220321,5,22,22,US74347G4322,2,35,37.78,3,1211.1,0,0,0,0,0,0,1,0
35802,6540,20220321,6,22,22,US74347G4322,2,15,37.78,3,1211.1,0,0,0,0,0,0,1,0
35803,6540,20220321,4,2,3,US74347X8314,1,85,51.9,3,1211.1,0,0,0,0,0,0,1,0
35804,6540,20220321,2,2,2,US74347X8314,2,16,51.3292,3,1211.1,0,0,0,0,0,0,1,0
35805,6540,20220321,1,2,2,US74347X8314,2,63,51.485,3,1211.1,0,0,0,0,0,0,1,0
35806,6540,20220321,3,2,2,US74347X8314,2,6,51.0593,3,1211.1,0,0,0,0,0,0,1,0
35807,6540,20220322,1,23,23,US74347G4322,2,50,35.83,3,1213.7,0,0,0,0,0,0,1,0
35808,6540,20220324,2,4,4,US74347G4322,2,25,34.97,3,1212.7,0,0,0,0,0,0,1,0
35809,6540,20220324,1,3,3,US74347G4322,2,50,35.3599,3,1212.7,0,0,0,0,0,0,1,0
35810,6540,20220414,1,22,22,US25459W4583,2,15,28.2099,3,1227.7,0,0,0,0,0,0,1,0
35811,6540,20220422,1,2,5,US74347G4322,1,100,45.14,3,1236.4,0,0,0,0,0,0,1,0
35812,6540,20220422,2,2,5,US74347G4322,1,50,45.14,3,1236.4,0,0,0,0,0,0,1,0
35813,6540,20220425,1,0,0,US0378331005,2,1,159.5,3,1241.7,0,0,0,0,0,0,1,0
35814,6540,20220426,1,0,0,US25459W4583,2,20,22.8298,3,1247.1,0,0,0,0,0,0,1,0
35815,6540,20220426,2,1,5,US25459W4583,2,50,22.43,3,1247.1,0,0,0,0,0,0,1,0
35816,6540,20220426,3,1,2,US74347G4322,1,90,47.1,3,1247.1,0,0,0,0,0,0,1,0
35817,6540,20220426,4,1,2,US74347G4322,1,10,47.1,3,1247.1,0,0,0,0,0,0,1,0
35818,6540,20220426,5,1,5,US74347G4322,1,40,48.2,3,1247.1,0,0,0,0,0,0,1,0
35819,6540,20220426,10,3,3,US25459W4583,2,20,23.4,3,1247.1,0,0,0,0,0,0,1,0
35820,6540,20220426,7,2,2,US74347X8314,2,50,39.17,3,1247.1,0,0,0,0,0,0,1,0
35821,6540,20220426,8,3,3,US5949181045,2,5,272.67,3,1247.1,0,0,0,0,0,0,1,0
35822,6540,20220426,9,3,3,US0378331005,2,5,158.22,3,1247.1,0,0,0,0,0,0,1,0
35823,6540,20220426,6,2,2,US25459W4583,2,50,22.92,3,1247.1,0,0,0,0,0,0,1,0
35824,6540,20220427,2,3,3,US0378331005,2,5,157.53,3,1248.3,0,0,0,0,0,0,1,0
35825,6540,20220427,1,3,3,US67066G1040,2,10,186.4892,3,1248.3,0,0,0,0,0,0,1,0
35826,6540,20220505,2,1,1,US0378331005,2,2,158.0,3,1265.7,0,0,0,0,0,0,1,0
35827,6540,20220505,1,1,1,US5949181045,2,2,276.5,3,1265.7,0,0,0,0,0,0,1,0
35828,6540,20220506,1,22,22,US74347X8314,2,20,33.24,3,1261.8,0,0,0,0,0,0,1,0
35829,6540,20220509,2,0,5,US74347X8314,2,30,30.52,3,1272.7,0,0,0,0,0,0,1,0
35830,6540,20220509,3,0,5,US74347G4322,1,70,55.61,3,1272.7,0,0,0,0,0,0,1,0
35831,6540,20220509,1,0,0,US74347X8314,2,30,31.0,3,1272.7,0,0,0,0,0,0,1,0
35832,6540,20220512,1,23,23,US74347X8314,2,50,27.9,3,1277.0,0,0,0,0,0,0,1,0
35833,6540,20220523,1,22,22,US74347X8314,2,30,28.2,3,1269.5,0,0,0,0,0,0,1,0
35834,6540,20220525,1,23,23,US74347X8314,2,20,27.3292,3,1264.3,0,0,0,0,0,0,1,0
35835,6540,20220531,5,23,23,US02079K3059,2,1,2255.0,3,1245.8,0,0,0,0,0,0,1,0
35836,6540,20220531,4,23,23,US74347G4322,1,1,47.8701,3,1245.8,0,0,0,0,0,0,1,0
35837,6540,20220531,3,23,23,US74347G4322,1,4,47.8201,3,1245.8,0,0,0,0,0,0,1,0
35838,6540,20220531,2,23,23,US74347G4322,2,2,47.815,3,1245.8,0,0,0,0,0,0,1,0
35839,6540,20220531,1,23,23,US74347G4322,1,42,47.75,3,1245.8,0,0,0,0,0,0,1,0
35840,6560,20220301,2,4,4,US74347G4322,2,4,42.52,3,1202.7,0,0,0,0,0,0,1,0
35841,6560,20220301,1,4,4,US7710491033,2,8,51.2492,3,1202.7,0,0,0,0,0,0,1,0
35842,6560,20220317,2,23,23,US74347G4322,1,5,42.14,3,1240.4,0,0,0,0,0,0,1,0
35843,6560,20220317,1,23,23,US7710491033,2,10,42.5398,3,1240.4,0,0,0,0,0,0,1,0
35844,6560,20220323,1,0,0,US46090E1038,1,10,356.42,3,1221.4,0,0,0,0,0,0,1,0
35845,6560,20220323,3,0,0,US7710491033,2,9,52.15,3,1221.4,0,0,0,0,0,0,1,0
35846,6560,20220323,2,0,0,US7710491033,2,10,52.16,3,1221.4,0,0,0,0,0,0,1,0
35847,6560,20220328,1,22,22,US7710491033,2,7,48.3,3,1218.3,0,0,0,0,0,0,1,0
35848,6560,20220408,1,22,22,US7710491033,2,2,44.5,3,1218.5,0,0,0,0,0,0,1,0
35849,6560,20220520,1,0,0,US7710491033,2,5,32.02,3,1274.6,0,0,0,0,0,0,1,0
35850,6560,20220606,1,3,3,US9229085538,2,1,98.26,3,1251.2,0,0,0,0,0,0,1,0
35851,6560,20220613,2,20,20,US7710491033,2,2,26.19,3,1266.0,0,0,0,0,0,0,1,0
35852,6560,20220613,1,20,20,US7710491033,2,3,26.19,3,1266.0,0,0,0,0,0,0,1,0
35853,6561,20220426,6,3,4,US46222L1089,2,6,8.25,3,1247.1,0,0,0,0,0,0,1,0
35854,6561,20220426,5,3,4,US46222L1089,2,12,8.25,3,1247.1,0,0,0,0,0,0,1,0
35855,6561,20220426,4,3,4,US46222L1089,2,18,8.23,3,1247.1,0,0,0,0,0,0,1,0
35856,6561,20220426,3,3,4,US46222L1089,2,2,8.23,3,1247.1,0,0,0,0,0,0,1,0
35857,6561,20220426,1,2,4,US46222L1089,2,30,8.2,3,1247.1,0,0,0,0,0,0,1,0
35858,6561,20220426,2,3,3,US46222L1089,2,30,8.25,3,1247.1,0,0,0,0,0,0,1,0
35859,6561,20220426,7,3,4,US46222L1089,2,2,8.25,3,1247.1,0,0,0,0,0,0,1,0
