cus_no,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
e4eee9c814d51f36371091e822b641701a29704a242502e27060a59297bd293b,02af423b6a8f9f5da8b767df19827c61dfbc7b86e878dfa5329dd54b243a4e99,111101,1483500.0,1436500.0,1340862.0,679000.0,679000.0,5000.0
f5b0dae113bbea6ccfdd08a071de5de5c07b51e2adb1c763d1ebfce4126860e4,6eae15acb12102501b9c6364e010fe2b07733f9363f5d4000ba36a5ac4b60a27,000111,,,,0.0,0.0,48090.0
f1ca0493b22bc9d75b3e145b51dfdee1e1837882ad083cfb7b3098e09fa35e72,640c424116b62e63341cc20f0a053c5461bcdaaf9d1ef6eedb6529c28a4da8e7,111111,7740100.0,7683420.0,9215790.0,8614772.0,8900840.0,7495011.0
a30eb2017c9bee621815d0c7741599caad68d3ca91e932ab6590016419543ece,a3351d68f4bc436c9d366abec1bab00a39bf9c838a778149972989b2c5e6b6e8,111000,3184755.0,3193371.0,3158639.0,3041237.0,3008926.0,2625045.0
781366d00900c05b54be1064a1a172619f74a689d137e5795e557940a80c5d7b,6a97309bd0c5695c9e3d8a70c19940889b96b4aab646a522ef03cc36fcf88132,001001,4136496.0,4083292.0,3936145.0,3786963.0,3799493.0,3248318.0
6370753ec1f42794861fb6af0a7e98e437610fddd0c096a26511acc024b1d1f7,cd05889c628c94bfb4f49cfd18017a322c6032763cced5835c83c4f9b563df63,111111,14098128.0,13824893.0,15349061.0,15130833.0,15110303.0,13333177.0
3f164cc253184fbf2855b13b9bffa11463a3856a1c4ee2e4e787e5c464ed32c6,d420c4aeb9ea1c26bbd65d2c114e072619b1dc732ed8b7a040da556706a9f25d,111111,510091.0,602130.0,671967.0,635418.0,562170.0,675980.0
b56fdc9048dad87b0cf32ad9835f3726c05e880ddd3ce1f39b59fabc6b104ba9,cb1e63841c7e9fce0166589965419ca9382beaf06f97f626d2353452050c7e9d,111000,770576.0,893561.0,942306.0,949206.0,956106.0,894006.0
b294e356bf4c4488189ecab1abeb7bcc834246227517566554caa573fa5661b0,7a666860915f20392e3078608d898653d4aed82d72943bfc53f0d100545e352d,011000,64325.0,120450.0,70407.0,77186.0,76764.0,59318.0
4c93325e6c414dff99ca85b876670850b35528d9e3c0e4610236f9cf698d0d0a,742ea6164ddf41832f1dd68518b883968876d6136992c541330a73f252c4a7b2,010101,7062493.0,7546693.0,8083993.0,7235978.0,7069178.0,6008158.0
8d86e4f24514d51337191774318c105c5fdfb46d8256870d567031c4d882cd6d,de02670d8b40117413e559e628bae4a796387470c6536e7819b71d53eac432d4,111111,343988.0,339288.0,348838.0,343371.0,711256.0,587656.0
0e09a8122c01b2a6b2d3c98b7a5f9faeadc8fe6f57916132b3677e281f330cbd,aa140fff2169c0b45a897e731bbbfc369b9c96d2d3f292591c0232637c31c9c0,000011,,,,,0.0,219480.0
1a97af6a6a1f5285767d96c9c0bc802f37954ddc1c7ae3eee21171ae1e532374,3c3768e8207cfead2d6d112a70066d2301bbb1f2edfa3631e343c098b4b17b80,111111,11610397.0,13017182.0,13554920.0,13919199.0,11888289.0,11691376.0
5739dabf27a94b824f6f5ff62ba5d61bb0a10cb1b26ffad355146286c8fc5443,43c3d3c4a45367a1194ec86d8fca51bd58114f380eadddd489d564d240ea5463,101100,13262835.0,13081965.0,12674542.0,12365367.0,12364440.0,10490344.0
38a4eb60a65b2dcad5a5cee41d19ce8e77c204347419e3f641e85e8e86739fc4,a8d4ad61f2cd91b4aa07cd4bc33fb7713f7269f1a733424172be00d94ecbbeb2,000110,12338088.0,12353702.0,13028658.0,11690375.0,11432670.0,11408853.0
baeeb2cbf242d40bf3c049c85c21cb28a0b9cd6a1feb0b7d620784503062816e,84ef44442b0754a0e393affe605e4fb1fa4c42ece9716811b6a804842956dd7e,101101,667944.0,665944.0,634944.0,601567.0,619177.0,554177.0
7fbac3cc7b4334d74a7490fc7cdfd63d5ba0a39381769e9537cdfba373165b07,1797e7108ba01fa49a6c7a2667a66b5e3f3aa91df75cbf719cfa10db902db559,111111,14927669.0,15576902.0,14063923.0,11657148.0,11221384.0,8981023.0
d9beb40f718b064adfdae4b51a1a8ab06da339a23133fcfd3829675382db842d,fae34d76bc65660ec008344f0b8521fd447d045ec64a2a75190752ecdb0eb260,111111,2522396.0,2663886.0,2831776.0,2555396.0,2549289.0,2150139.0
a2319da83b1de2cc90302674cd5133e1d16bd977c4456661f01f58bd1dc57ec1,607790b58e6f35e8f471b85bb6f49f62f49bcdf7be69340b71c605dcf0b5453d,111111,2885125.0,2874958.0,3102077.0,3374598.0,3615246.0,3102314.0
d357b457f84beaf24094149a2c3617987658817225ea24ba37032ee0b39dbd2a,0eb51e98805f49cc856a3faa70103e7c240bf6967b27b439c3a029fcfd55d951,111111,48717456.0,52801516.0,63067365.0,62543547.0,49522954.0,42888847.0
f5768d66b2033dde9b1c2db302476bd6620732bbf4e5257fc6aa810dcb47431e,c69d0a7666b7f156ddb248fc31663406f3620e91f9fc7e20ec1f5d0f059ffce9,111111,8679.0,8692.0,8608.0,7907.0,12616.0,12185.0
58edaaf403d0225e3ce28be76b1af5b65aa8d014d2ee058a2b46f0c362962aa2,8c5c786a12274397e5951f7e6f99b84367a4607b833d5244582f7ebfe5a1b84b,101001,9754126.0,9699631.0,9427133.0,9209733.0,9243145.0,8206375.0
967bcbf08655e29685c716fd055598f438ccb96762057bf7cb1e0bf5e4d67f3d,d6b30581e712b16f5af4f50c4f839ce9535bdfa909afe5510f66f129d401a683,111111,11855492.0,11859532.0,12677792.0,14023937.0,14162897.0,12791517.0
550a1466fb3f44a73e0a4425230422bf628ac25c2c53bde49852aaff780f0d6c,73b8cef3a9a2f046487d31feec48d4d6344196d8f871a1b5f8d9654aa1e2923e,111111,1161788.0,1219388.0,1294988.0,1082128.0,1053238.0,716188.0
503f6895bb2caf2616a6a423cc498385b30874bfb7a4eaf674c18705cafc45b9,12fec7cecc5dbdf4140824a6b634a63f25d6f14ecb3639cda90c0f00153bb512,111111,678802.0,528332.0,752832.0,1528995.0,1496965.0,1207465.0
2283fd59ec79fb7fb895fa78006e17c6a96ab2f0e64d85e92e41d5e0cbac6d3a,d1162c0c4d3ad973930ac6c3475020f14793805f96c76d716368bd92726eef55,000010,1951159.0,1919959.0,1854959.0,1805738.0,3297044.0,2797844.0
f6c312e17d205997bae2ced1a4b09162ab61b5ef147dd74ef2147e8c629c18f6,ced91b0afc9d7bf127edfdf0ab838cff261605516fb29386e58472c24367096d,011111,111467.0,361699.0,361943.0,304367.0,297446.0,281678.0
55e1627b7d06ddffb90d2184e9f682f7947c6e5596b3fb00aae0a65049e2b89c,b0a94cd75949bedbaf80ecab12112e294344e0fb8e34a499c1158c63c6231bd3,111111,5788068.0,6297268.0,6394007.0,6012164.0,5901591.0,15666306.0
51a17204aba460e7fd55f576434421076c82b9f77489318f29dc42b75eb71f5c,168523bf63cbe330b197679e4592fd15483ec666a8987a9641126b88e76fcf3f,111111,3265677.0,3418181.0,3549381.0,3426498.0,3506898.0,2834108.0
5455933ee1d45c13ec79c803b2673ff4f2a8a4d637a2569e20c5ce50b1deed26,05dec76a227b4a9898aa7e2381cb307830b3d01fe9c1f4a45abe964b44a04e90,101010,1787015.0,1729565.0,1759465.0,1698324.0,1709528.0,1413978.0
c96cec7b0740f24bf8ac3cea5e3b490576c53bceb83e6f4539feb79153148a3e,62b31fad154e94e5102fa1162d00da5218bbf2e283656dcf7ab9348d5fc16a96,010001,15957.0,23207.0,21307.0,26157.0,22357.0,18357.0
f47d64a6d649b19ee46d02127b97702bfd18ada379fc00d026a28d1247766f9e,a5d84b1966c5ee107434a7dcb62bc670242fbcacfa8910ec5444d26d9ae9fde3,111101,395572.0,422350.0,467175.0,493172.0,471217.0,736968.0
be821a2800290b49b29488eb78278206f0bbe6ecbc33af8f10fb080b60e6c308,bf3d3b041c53d285530934f6435c0988cd6545c0d827e5e26f5ac0176a22d161,000001,0.0,0.0,0.0,0.0,0.0,0.0
46f5d40f38be2b1c6a9b6713d1a0763e828c0841c49e2022ad4712302f47e29c,20b0ac89b774f85c038fec1e856ed94594e5f6fd37a23d210d6a1e83aab7e933,000110,852043.0,888603.0,938253.0,953527.0,971935.0,808435.0
7228ad7a43e3c29ebec1e3dc34b565c918e2ebe9ca7b808b0912afeed5d99155,d635d69438fd83145cd2db9c17a82146046eface4b8eaa6bc98050a0b9844d25,101111,1765689.0,1772286.0,1789746.0,1803706.0,1781774.0,1759117.0
9b106f93244f858bdd10d6e81739a89a1aea33049e7c69c1414133d6833b750d,1a8a797392bf3ecd06301d2b9043dc345fa312dd327f09fd2220bb8a4a463ebc,111111,3564575.0,3875973.0,5247683.0,14209762.0,9015000.0,7537300.0
6dff250034487bbd169c0037b105d0124cf490daf48cc3297d37d2b50aea7038,1d434a472f082d0b310150cc262d345cb7281b147d2080d58b3aeb72cafee762,100000,1886100.0,2126000.0,2075500.0,2119000.0,2137700.0,2058500.0
5219c56687213034145f09706d6e6fa9b909f54df3cfac484174e1e94a26f01f,ee163c5b12d485e26006239ccd93c07fcde27361958a0ad6fd5c011bd98c35a3,111111,8697235.0,8798849.0,8943950.0,11398212.0,10083936.0,8013851.0
7529f85d0fee07a642b5385079e1895045d908ce787ac616fa030ae2ec49ab3e,0b3f1cceedb8a94821987f27f9fd3b764b1ec4b0b493aaf36522df051b841696,111111,4178835.0,4109565.0,4020735.0,3857823.0,4772299.0,4070399.0
059353e3a64e035df72dcdd031477ed2d97bd494a3ba4ed23c10b3fb533aebca,1112fe3f1d1f3d41c74f21bb0d74c973f672cf37e09f1565ea241ca863353ac8,111111,4899217.0,4869917.0,4792117.0,4716035.0,4737591.0,4053341.0
40e003094f25aaca1d23e043138743b6d483450f3b351990e0d0390414e13adc,8b238760682546dfcce3bcc5e1ea866df0ceee8b1d572c317ae4d3ff671a082b,111111,9941831.0,10581226.0,11046671.0,10966385.0,10267184.0,8947719.0
8303970f49d5fef4f351684736cfe1671e0af7cf8e521b7518d7a93e3dc5a907,5f665dd10411e58ac6c3259426f10c39ffcf75b38ab47927c4698630fdabdd35,111111,1939905.0,1868870.0,3124191.0,4859838.0,4746107.0,3707638.0
e73bc5dcd5fb19a58272d8a766b37b40ddd2885a02cf54155b7f07dc15344fb8,bbc62b637597dcc38bdf4ee654aa94b5d598fdd0aa345c6edf9ab50c3fd23892,010101,,6410.0,20933.0,20243.0,19983.0,20417.0
019e959fbb42b1b2cafe855967d4eed6e821835c4e734bdbeabd6f24e593f99f,6ef8a098f4ca02ff75be079fec143bd8d054616ec74c81977646b1a93a5b5962,111111,8290489.0,7189764.0,9212307.0,8602930.0,8350710.0,6970274.0
9464a3d70258be4452e2c099ce6d225eedad96b1b5874bf994272fac520bcdab,c20de8db35df77d9992bd51a0e21640a4c8009ab94b2972535d86f6060f3f133,111111,12660168.0,12593027.0,12864195.0,12611088.0,12492730.0,10786609.0
bf7d578ed7037eeb11a273c4615a1ade6cdd41b414de9edf9b6be38289175ced,4a5595ea5419302af63855c2051b919eac08906c97babb396a7ed33920417498,111111,86400090.0,81343994.0,100859552.0,83338261.0,71754012.0,71431932.0
d70194f61000bb8b662b219f45a67bbf31fae6de90c15a79eb5fe4c0561e654e,19eea2fe4a8e8b8b22d7bfb621eb487bc69f713682407d5ba089073468dc907a,111111,3838715.0,3729283.0,3739928.0,3702220.0,3688245.0,3128815.0
b0b5a3cf29893513489aa68fb21d296581f124ed2fea057b270d9b4c0b3d07f9,5d86a7487c84faedbf443b86f0872985bc2d212ac87ae82ceb2dc89c2062db54,111111,3554882.0,3531002.0,3698162.0,3786934.0,4370854.0,4013854.0
c61d8b6757686334c970a0d794f8e85ed85ecab7c3ae7f53cefd286da8a6c392,762ea1f7e3e8657839137044db5f2115a3b0ad49916aac3d682036dee746b650,111111,7398538.0,7822814.0,7678578.0,6668013.0,6146343.0,5011072.0
58cb852d398cab18f5f41435f7f40079a232773d264301ffa90ed0dfee07ac95,e77ac42e9abbb948b1b2374b2c13c815a0eaea8acb49f7c5a8f8599cef23fd85,000111,4153768.0,4671768.0,4561268.0,4726996.0,4805644.0,9277644.0
968d1ae75cdc65b13669104887bf7ae6dd2c7a97b20fffbff3c584171cc8356c,979e0b96565ac0ab4b03379866135af45976b7c9877470c1ac2b977d3bed7fb1,111100,31531440.0,31998073.0,33590651.0,32006913.0,31970813.0,27602445.0
8242d136d5a94cadf121349c2cd72dfba37d1caa4cba1357b38590132ea02e1c,994a27c07ed652e337f7b03dede0c5f9bb45ca953039d21e09dba3266fbac41c,111111,689144.0,695194.0,755644.0,334617.0,286667.0,242617.0
fdabdb70a9c1c427648cfda1b356d6d92ad62e1e2c10e5ee8a567f72d83b61c8,27fa6d3ef49374471bfd22dcae1a4f29d948a44d758ea1d26c2976ab2c631f94,111001,0.0,52000.0,5000.0,5005.0,5005.0,5000.0
f8118c36ba60102e87aed9c48743e57c8eff3c5f2ef82f86cf865fa5ba077759,9ba6c7ed76c1e863abc6bf4334f09528a3042ea5ff25f401989eca99139b5039,111111,20946206.0,20001124.0,19267023.0,20344648.0,29302666.0,25534841.0
d31b94ae4724d6dbcebbc63161f1490db4bced7d0787e1e7b57c2c5561596502,aa355b34851115a27d4612c39d7b596993f32f3c0d223fa84c9c5d40d9d3e862,111111,14579250.0,14712398.0,16317119.0,17114658.0,16139439.0,16681827.0
a99a7c24e882fbd2e0080471f002334f8656f0da7db50c6a26c776897e3757ab,c32c49e22299baaeb4724b4bcaa0673c9307c1052809c6c4e50e001e831ff1aa,111000,6161751.0,5714026.0,5690995.0,5790254.0,5958976.0,5130040.0
60467720b33fd5001ce915c429f8d403226ab0a14441b4cd741e934612f00190,450a2fbf86bcd4f74498c281e4d0e6f0fab6d911bd73b414759a696bf4999484,110000,591592.0,595382.0,613932.0,636356.0,639856.0,604806.0
f7431c20e7f183b85b9a6390826852b5c64ee7c10a6df38c26ec7338c7f6ae0e,1290700076ef08fd0374e54f39fe5da3b56edfeb32645df2e8eda742962c0821,111111,3710793.0,4406993.0,4947773.0,4719743.0,4749260.0,4376440.0
3e88aeef131e467fc49e1734c7213563094332f4a39b18605f2a389205944332,3615cc5e3bdc6b855eebf5e1222d73b50f28657ec5966d83db2a47402c6da04e,111111,15984294.0,8006393.0,8227330.0,8595878.0,8785261.0,7142279.0
d1bedc08cc8d320e7454d893cb25f251029e5dcb5869df58ce18f2178ec7eb50,84a0aab2140a79afaef513a2fa1051043b8d8c0efe15a2bd0ba22a5f4de381bf,100000,926731.0,914595.0,906349.0,871404.0,858181.0,808999.0
6e097524c51cabeedf33cc95babcde23df15022d7d83803bfb7255a79d4ff3f0,2232d38a0df6e515d8d306d455c33a47990ecd5f1a982dfa614b6cd1c0f0f65d,101110,321270.0,348750.0,371750.0,331515.0,286635.0,232515.0
5a9b734a41d3e3bb299d9f2e5f39653a0a4b807a044e21045bfa0b3daa8b4ed5,efb151c9410633660a5d8fe0f370125177233814bbce4b3e6fa9afd59a48cbd0,110000,0.0,16350.0,17107.0,15179.0,15257.0,14642.0
6b5f1feab44673874e1de18226b6a59df70f0ee43e13dda35e872c0da1cb5d38,71632169ff983f0422dc4a7918229a150b2593f0907e3d811a3262bf9aa4063c,000011,,,,,1.0,9690581.0
2df4088d8c86977c8ed68058d2105bcb211128a36e59c062bcd6794ae5efaf13,2e0f61ff4c86ef748cc3a1a5c301d503c7c1f7bd304e4f5807ec1448fe97e0f7,111111,17528792.0,19328958.0,19610759.0,20682725.0,20890974.0,65790347.0
41f32ae0953a026a8cf8237c6bde1771942878483f36833f4f2f8d77f4a22aa8,529acd7e2adab1e4482e9395eb757199ce42728cf6d12bf2388723b1747afc84,111111,1567480.0,1683480.0,1416650.0,1242150.0,1045900.0,566200.0
5367cd1009200da3ae8ffccf534bf52cab004fe7b872b40307e05909c4f72c40,7777f86c239240c284600cead9db3427d5162bb43be03bedeb28243f05a65bd0,111111,59277940.0,57669621.0,59677798.0,41674136.0,35849928.0,33626918.0
693634acb036e0e2c4e9bfac1f8fdca59077f2324addf671f30bb5afdd8341f1,6ad5933f76102a77f9d02baf79be0a39fd70b04b5f0fb2d798821120564b67b6,110111,23641452.0,23790132.0,24651282.0,24768925.0,26971838.0,22932157.0
f615b33184cdcafbfd8a78b2231d338ba44ff717f8c85828bd3338a2136e7375,e2624eea5547c4476df91c9cff2aae612da1cbbf4273ec262f53427855c6a4d3,111111,10499203.0,10280346.0,10118625.0,9769017.0,9735876.0,8224346.0
55d8125713b49a3daf34e54f8c6a73199a6f579c65bb975c3a78be29fa1f4379,53c9b10c56fb00fc391988bc46f84499c5b94573d6bc7b7b14a81262549f225e,111111,4536365.0,4559743.0,4442507.0,4385059.0,3746687.0,2337209.0
d200164151129abc3fa25240561f5a8ac48ef9d5038d8491a6951358dbbb20eb,80d013d0bbc775ab0daed8990667632ce3d5fd2aa7a12cd274ef74bc5a2b7f8a,000100,1267574.0,1292303.0,1239884.0,997077.0,1076253.0,881928.0
02b6cc404feafe69071aa101b402a1e6d83b2cb384b0e17a16b48df8cab5752e,1bd87a913f0fab7ef7815ec9dd3b51ea0236f9f7d5279884bd7b15a723d77aa0,100000,619076.0,633730.0,661491.0,684374.0,687079.0,652062.0
4ecbdcb3de1011f7b076dc3a00a20b3bdb5e351dbc7412606a911e07a436aac8,34c39c71b1008014385aa0c8e85bce4942d7fcfdd7cab20e757e13a42ca55894,000001,,,,,,7148923.0
0f406fa2385079a3e2199e802662768876f02f5628ae44ef9beb07098b1b1f7b,8c18fec3e6565f471f3317265f8c0ffcf8f69274d183031b0ea3c7aabac7d8ca,111111,0.0,0.0,15000.0,15000.0,15000.0,15000.0
da8ea3b3eeeb58e97ee28f8d45eac05ad09b7da428c194cb88956cee654adb86,7ef41823d99ffc80c086471c693f00b56fecb2ef1b587d6f4519b76fd459d994,000011,40729888.0,89415134.0,96276042.0,91229090.0,99919358.0,91257732.0
cb0f851d2dfee7625f5c03d56de6b07dad0bcd9a1285bbca11638f6e5c5ad161,4f589ecc43f61bd090018e804175e2de68a41e908b13c480f4562bb5ddd6de58,111111,4896483.0,3197249.0,447662.0,26651653.0,22354382.0,15261272.0
e1e90a3b5bec4d2eac1beab41654a176360259c59bd279a61ad58e64ef0d1636,a7928b64753408ef5caa52c3f1c42f0702a9fd1d18f860c589218837a7815224,111011,12845736.0,12910383.0,12761383.0,12192993.0,11805159.0,10397759.0
b3586f02bbd5777cebaea34f51d84fd29832d22513107cf6a49339932e476e2e,78a4cc574c263382a3d453c592c2ca380e77d32adccf8e08e2be73c2a72e0279,111111,2905102.0,2728113.0,2420675.0,2117728.0,1799900.0,1715408.0
0a0349de5834666ee713d13eeca17a7f12532109f170f17d4cc03263e8ecd1dd,e42b67a2fc09b7a6bc51ccf50ad6435bd76585d37e57d0fa345563cc517eda23,111100,1741972.0,1761722.0,1888100.0,1776590.0,1752890.0,1575140.0
e82302f18914b4ed25c89ea0e8b060aad9f30a14c8f4aa1e683dcf49af2e6b37,c075e1bab29129f0ed3e3814019f99f82c8a21d0f428f6a75d74bfc2ecfc50cf,111111,9556742.0,9995742.0,10367742.0,9268904.0,9160344.0,7709344.0
ccbf4b33a58b9d3f10b6e7a01df46fb9eb0254bcacb4915f1ad114f9b5fb4de6,fa45e1ba8a33a60a0a7e85e1a818be469a560fe64747ab18412c4740d8b2f6cf,111111,1748980.0,1851500.0,1953283.0,1807629.0,1653785.0,1433845.0
a19a090d0df1783de82d01923549781340fe4381c7910cd704100b250398c3f8,fe79b2dd2f3427144c5e7a133711ca177998d06a38d6454952d6a051605b0288,111000,6248227.0,7460410.0,7678259.0,7199056.0,7023962.0,5965629.0
61b4a4e7448c7c373ae6f827e9e961ee8e882b8c5f017d1a74fa3b8d6e4d1c46,eb969fda839ad73f81f353d637c91eebedac02cac6dac1f2d259ba8931a8f450,111101,2004611.0,2032679.0,2040803.0,343472.0,313472.0,300000.0
c4d188396cc7bb2d71ede7875fb58f45172df5a3d3e97f095467799eac04ce06,2076819af0183f1b42837cc732837a27b1a040352d2b9ad6384d18907733f7dd,111111,807500.0,1028759.0,4841397.0,3867120.0,3507975.0,3064792.0
d72bcb569aa2fb847c6e9b63444e7829f1d7386be86c984c3fd102d135861c30,559e53a5df8cfb9635bb9f72688c6702761cdd76df5827c80bc1a852b50e08a9,111101,11997284.0,11956784.0,12528284.0,12271589.0,11563889.0,11091112.0
3ad4f8986af6a4a6161224df6e57c5bbd55e45b8981bf0b6069b249c8211c889,7f90d4943cb8e8ddfcb57cae1fd17e17ef5f21a72cf7185b8f10c821cc955af8,111111,137045234.0,123503298.0,69882739.0,47361555.0,43565763.0,35822651.0
e85a533be76a28266ab7e47df57cb6ed99f697d70d14fc06acd4cac34cbc233c,1f9275cba6c3887180d4f5f48977b74effc5ebfcfea909c18ccfc564513d6359,111111,22537761.0,32305842.0,131646021.0,91910717.0,23369663.0,24396351.0
ec6e985fb158b48bd82e4370a20b12782cac93520152ed9c8a41666d2c919efe,d64ccd7e53a262974b896a70fb79c217fce160e1fdae33d1adf56e0fd75fdf94,111111,11960491.0,7024317.0,3458136.0,9336002.0,3561000.0,4845500.0
fdd1a2ff8ec7734de48f6f4c8ba5361b82aa2bcd80d6bf8496fe4f556f1b13cb,556bd908049830040231e477ff5e6461ea10cc82222cbbeddeb07887114baa9b,111111,4778116.0,4870416.0,4793616.0,4668490.0,4709411.0,3938011.0
e1145ace7a0293e0462a7823f21d3b478806a23daae1b75a881f4867d74c11be,a1a2439acfa162f363dc47c274b9b4cee4a87de3effab76c972f6b62c319ceba,111111,871532.0,962532.0,1086532.0,920770.0,871770.0,720770.0
00475df08cb078ab7287d404e48e67e43b26de4a000219e67337b9067f666847,37205f88064a3820690a465365a68ed566ab78390c25cdc05fb694315af81291,111001,0.0,57006.0,5000.0,5000.0,5000.0,5000.0
1c401bf9a469f074d5e101ee3cf8639f4e668da478aface2ec3b2acaf4a5681d,83614b753971f0d32df2e95ad9ae5230cda416d1ddb3db2b65fc19873c1fba90,111111,1032132.0,230942.0,252016.0,249299.0,249934.0,222526.0
a67fd63c487bd79ba52530f087d16d1bcc69ec9a42fad5feee463f144b68439e,b2805ea9c874dfed141287b9a5f07ac49ce8dd6c7c02be10665569e485e2a700,100000,7152.0,8942.0,11252.0,9442.0,10042.0,7052.0
bf698e4e0c5ba50040debafff22d772a3fa1441bff5f0bad7ba7b442d68af740,e7ce40cc211bfac932074c10b40f1f3b7dd833ed76f7e4c439d4b88202c8f487,110000,4343.0,4548.0,3174.0,2388.0,2045.0,1321.0
18f0bcb44b8cb1597e861326da99c623a1d1487a8ba8abfbe358f8abe9b1f38d,6a494ab99ac4b0a06b8e46382f003b8c4548199f6f1001b2b5522d77fc279209,111111,153602996.0,153650046.0,153908846.0,152602879.0,151210954.0,142168849.0
89ed1490775e1add12d3c728e75621de44016a5b91b2882fc4312f56ba7a190e,18d2d892c75943cb8dd52157bfb5899d80bb5073f12e884e3e92b6102fbec0dd,111111,70845884.0,73266664.0,75642366.0,71188092.0,65627262.0,55542084.0
e1a1c2c9fcb6426a6bb8082ba9da089fbdfa0d2cab30084bf3deb3c2fb712555,90b6269c156902188b51d0470fefd7d7b69b5ec3958233f412887a954a443fe4,111111,30400399.0,30636185.0,30460573.0,29364882.0,30807732.0,26837722.0
0b45720c7e973c4b6a93645aef57d0441d01f919d4d93a8c0aa359acef10cb5d,ca93e6906effc5e784f8ba85f2015eef00d89be0c833058a5053239d20cc8298,111111,70419765.0,72865452.0,76600607.0,74174015.0,74177055.0,61823135.0
8967b18396f79900a1e2c54a00696a44c964d627a82508925e2ac6f932abc734,064ef8a143f76217ec5fd02524525812712e710233d34faf58a532720c66fd76,111111,1457470.0,1443434.0,1413826.0,1392091.0,1396925.0,1272698.0
7386b60747bd65e4f3b3bdf2c73d9c94db55093d0e0e2f06b21f061e75e14b94,69bde4dcb7e873d4e1485beb9fd748e8209023784996438243961a7dae7414fe,111111,22017955.0,21116081.0,20525628.0,20186609.0,21792936.0,18779140.0
39582e8dcbfec78ae0317b7384c90dcd5bed5e93ecc6cfaa3771135833b9c5b8,61b4db519b2610ac12adb5cb121c11a72c10509e734aec4ba2917edd6dac4d4d,111011,1971781.0,7857608.0,13265921.0,12985496.0,13108733.0,12229010.0
c2417397ea699bb466413ab58bbab79ccea7f7ea9951e74f544805db144762c6,d2942f4f3db74ef27dbb10125aa0cd24306790debafb45ca6e8b483519842e1e,111001,177530.0,245770.0,281251.0,298131.0,295291.0,260032.0
debff78abfdd7da76bb4e2ea0abd5fa48551f11cde9c3f7d9867f882992584f0,25d156dd2b59da2e3aebb53410e69bbda0228259a21ba5e8d7ea198fc1344f3e,111111,1056819.0,1242295.0,1297490.0,1764755.0,1933589.0,1864941.0
856a3238e3aa4691092ec34ddee186374e9b5ec1ab9e708af20b8f8c3c71a23d,6a059a612e64d9ce956239c3b2f2086d8d5c4ef11eb988f443ea520867556d3e,111111,65282612.0,85804776.0,82870430.0,90427880.0,90702665.0,80522636.0
90c4747a79dd6154046402d35ddbadbbf5f6d8661833cc0a847956ebf10e0c64,c29b8861bab4f803fc2a360396e84577ddfe16dd8989e760d08262c571a2c228,111111,52565259.0,52121879.0,45217014.0,47255184.0,37913877.0,32349030.0
f5646f233c9b2c5a3be387cf0d2340aa6bc453cc1c2620ed475e2f0e67cf7a39,c0790ae66a6af2d95a46d4cba1e3b4288422723d5d421d0fa03dc15c55b05602,000011,21.0,21.0,21.0,21.0,5125280.0,3985770.0
20b056dac3de2287ba678028c9be3fc254cf3443713317b82a52f4fcc34c862d,60632062976c3f2683d83c22dd8aadcf3e5810f095081dba3dacacbe4c6ba088,111111,3941144.0,3941151.0,3930965.0,3930965.0,3930965.0,3930965.0
deaa0365a66395e658d13504b5d679bc72274e82723cc3333e38cace66dd7b33,257a17ca1ae7213f2bbb7d4d1a02d22a4561fe81ce58c979803c4bc03fba1027,110111,2680716.0,2613276.0,2596316.0,4505842.0,3352020.0,2829420.0
628c6c6fac3c5b74b9b93b2fdcc054a4c6c9eaa6b784911b1d4c511b182ee746,d50188a5cc5739611eb874b4332f1c3dc3c07d6d1c2b493119afad02b6e12cd3,111111,30943784.0,32848523.0,42399452.0,41731822.0,42159879.0,55164845.0
2b4698b4da174b74c31b16e113279ab2723721ad83373389da14a05ea59c2344,8a815086eae4f9cc866f879a2b976ec8db7817d4d3eee7c6f6c1b5d7091534e0,111111,2504281.0,2731822.0,2207610.0,2635941.0,1324852.0,955130.0
9a723aa438da1f66f33f19bbce53b385a792c8aaf488cf7a1b1d37956a1f4d87,4883730318b26320936c4bfbfa2bc1e8e7d9a9dfd7b800f66febb5f6116eee6b,111111,12222192.0,13236592.0,13786292.0,13143123.0,13185917.0,11237657.0
bb0e88156f3efe5b535c057771c8dd75a0e735379586db1ed16b21a9e1ee91c0,a2c381777819c3adab7f4b523d4ca1d5b6e62376f73c882da69ae240d94e5850,111111,11533402.0,19469606.0,18682390.0,17991694.0,17715728.0,15776874.0
700bcf9ff79304917d524120186a2689763dd3828edfef82e27b689ee4b99171,5103b5746d20d12453b8ba4c6abe9d42b4fa99d4defdc361ceb278d1fe5f20a0,111111,716625.0,695330.0,1191085.0,2303310.0,2617057.0,2743393.0
3ca9c59abe0cf5b574b64374a24922ce9e9e7b6fd05ee41fc886c7558903669c,c3c98ad78ae29cc715be7fbc0a1c21c959726acb85053cfaca50fa299aec226e,000101,,,,0.0,0.0,35250.0
7d0646db54dcfb2f384a642f40b015a378ab662ece5323783017f5263b559f92,8f3f1a774292f5651b633c584972217c5fa0510f49220e254cd056beef99d048,111111,195629014.0,188912704.0,183167374.0,178117259.0,178932746.0,152811881.0
