,Unnamed: 0,act_no,mts_mm_access_type,SEX_F,SEX_M,SEX_NA,cus_age_stn_cd,pft_amt_stn_cd,fst_act_opn_dt,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,LIFESTAGE_NA,tco_cus_grd_cd,tot_ivs_te_sgm_cd,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,HOLDINGS_TYPE_NA,loy_sgm_cd,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,act_no.1,stk_pdt_hld_yn,ose_stk_pdt_hld_yn,mrz_pdt_tp_sgm_cd,mrz_mkt_dit_cd,aet_bse_stk_trd_tp_cd,bas_stk_trd_tp_cd,MAX_ASSET_VALUE,value_weighted_volatility,leverage
7971,7971,7971.0,3.0,1.0,0.0,0.0,2.0,1.0,331.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7971.0,1.0,0.0,3.0,,,,23000.0,0.0,0.0
7972,7972,7972.0,3.0,1.0,0.0,0.0,5.0,1.0,191.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7972.0,0.0,1.0,,,,,2882.0,_,0.0
7973,7973,7973.0,6.0,0.0,1.0,0.0,9.0,1.0,12068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7973.0,1.0,0.0,3.0,2.0,3.0,8.0,37463517.0,31.929938485447867,0.0
7974,7974,7974.0,6.0,0.0,1.0,0.0,4.0,1.0,4689.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7974.0,1.0,0.0,3.0,2.0,2.0,9.0,27126691.0,48.52880634062525,0.0
7975,7975,7975.0,6.0,0.0,1.0,0.0,7.0,1.0,3298.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7975.0,1.0,0.0,3.0,2.0,3.0,10.0,30321000.0,57.5230081660503,0.0
7976,7976,7976.0,6.0,1.0,0.0,0.0,5.0,1.0,912.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7976.0,1.0,0.0,3.0,2.0,2.0,7.0,25923403.0,22.920910493762044,0.0
7977,7977,7977.0,6.0,1.0,0.0,0.0,2.0,1.0,885.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7977.0,1.0,0.0,3.0,2.0,2.0,10.0,30105251.0,29.911142107106503,0.0
7978,7978,7978.0,6.0,1.0,0.0,0.0,4.0,6.0,485.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7978.0,1.0,1.0,3.0,2.0,4.0,8.0,133350028.0,51.00665369824799,0.0
7979,7979,7979.0,6.0,1.0,0.0,0.0,8.0,1.0,276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979.0,1.0,0.0,3.0,2.0,2.0,8.0,11370988.0,34.75277368245628,0.0
7980,7980,7980.0,5.0,0.0,1.0,0.0,7.0,1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7980.0,0.0,1.0,3.0,1.0,2.0,5.0,5312991.0,37.27129557778813,0.0
7981,7981,7981.0,1.0,1.0,0.0,0.0,1.0,1.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7981.0,1.0,0.0,,,,,799500.0,,0.0
7982,7982,7982.0,1.0,0.0,1.0,0.0,6.0,1.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7982.0,0.0,1.0,3.0,1.0,1.0,5.0,9566.0,16.719,0.0
7983,7983,7983.0,6.0,0.0,1.0,0.0,7.0,1.0,1048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7983.0,1.0,0.0,3.0,2.0,2.0,11.0,33455543.0,38.9427959712724,14872000.0
7984,7984,7984.0,6.0,1.0,0.0,0.0,6.0,1.0,899.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7984.0,1.0,0.0,3.0,2.0,2.0,9.0,30343125.0,30.145229454084248,0.0
7985,7985,7985.0,3.0,1.0,0.0,0.0,2.0,1.0,630.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7985.0,1.0,0.0,3.0,2.0,1.0,6.0,3824447.0,23.067404576372635,0.0
7986,7986,7986.0,6.0,1.0,0.0,0.0,2.0,1.0,604.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7986.0,1.0,0.0,3.0,2.0,1.0,8.0,612006.0,26.394000000000002,0.0
7987,7987,7987.0,6.0,0.0,1.0,0.0,,1.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7987.0,1.0,0.0,3.0,3.0,2.0,10.0,18595736.0,27.71874329115539,0.0
7988,7988,7988.0,6.0,0.0,1.0,0.0,6.0,1.0,542.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7988.0,1.0,0.0,3.0,3.0,2.0,10.0,24377648.0,46.33587343823742,0.0
7989,7989,7989.0,1.0,1.0,0.0,0.0,1.0,1.0,507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.0,1.0,0.0,,,,,185440.0,21.4687,0.0
7990,7990,7990.0,6.0,1.0,0.0,0.0,8.0,1.0,362.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7990.0,1.0,0.0,3.0,2.0,1.0,7.0,700639.0,55.939674818272245,0.0
7991,7991,7991.0,4.0,1.0,0.0,0.0,1.0,1.0,269.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7991.0,1.0,1.0,3.0,2.0,1.0,8.0,744722.0,31.479550666653683,0.0
7992,7992,7992.0,3.0,1.0,0.0,0.0,1.0,1.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7992.0,1.0,1.0,,,,,857942.0,21.4687,0.0
7993,7993,7993.0,6.0,0.0,1.0,0.0,,1.0,8529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7993.0,1.0,0.0,3.0,2.0,2.0,8.0,13370048.0,43.47518808799252,0.0
7994,7994,7994.0,6.0,0.0,1.0,0.0,9.0,1.0,2926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7994.0,1.0,0.0,3.0,1.0,2.0,2.0,56180940.0,31.8204,0.0
7995,7995,7995.0,2.0,0.0,1.0,0.0,4.0,1.0,1967.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7995.0,1.0,0.0,3.0,1.0,1.0,2.0,795928.0,28.825224584672178,0.0
7996,7996,7996.0,6.0,1.0,0.0,0.0,4.0,1.0,1319.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.0,1.0,0.0,3.0,2.0,2.0,9.0,20082744.0,36.319374529978084,0.0
7997,7997,7997.0,1.0,1.0,0.0,0.0,4.0,1.0,836.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7997.0,1.0,0.0,3.0,1.0,1.0,2.0,4437442.0,38.30736251219061,0.0
7998,7998,7998.0,6.0,1.0,0.0,0.0,4.0,1.0,809.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7998.0,0.0,1.0,3.0,1.0,3.0,2.0,64024705.0,60.05404250966548,0.0
7999,7999,7999.0,6.0,1.0,0.0,0.0,3.0,1.0,651.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7999.0,1.0,0.0,3.0,2.0,1.0,7.0,2288004.0,21.68449599880973,0.0
8000,8000,8000.0,5.0,1.0,0.0,0.0,2.0,1.0,633.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000.0,1.0,0.0,3.0,2.0,2.0,6.0,16134108.0,21.4687,0.0
8001,8001,8001.0,3.0,1.0,0.0,0.0,8.0,1.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8001.0,1.0,0.0,3.0,1.0,1.0,3.0,472867.0,0.0,0.0
8002,8002,8002.0,1.0,0.0,1.0,0.0,3.0,1.0,158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8002.0,1.0,0.0,,,,,10000.0,_,0.0
8003,8003,8003.0,6.0,1.0,0.0,0.0,4.0,1.0,2367.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003.0,1.0,0.0,3.0,2.0,3.0,9.0,34117070.0,41.7611418049134,0.0
8004,8004,8004.0,6.0,0.0,1.0,0.0,2.0,2.0,941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004.0,1.0,0.0,3.0,2.0,3.0,8.0,59009360.0,47.54417489536985,80080000.0
8005,8005,8005.0,6.0,0.0,1.0,0.0,7.0,1.0,912.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005.0,1.0,0.0,3.0,3.0,1.0,10.0,1955355.0,42.88643796290282,0.0
8006,8006,8006.0,5.0,0.0,1.0,0.0,6.0,1.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.0,1.0,0.0,3.0,3.0,2.0,8.0,7293470.0,41.88083357844578,0.0
8007,8007,8007.0,6.0,1.0,0.0,0.0,2.0,1.0,643.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8007.0,1.0,0.0,3.0,2.0,2.0,7.0,11652325.0,23.89479319025591,0.0
8008,8008,8008.0,4.0,1.0,0.0,0.0,,1.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8008.0,1.0,0.0,3.0,2.0,1.0,8.0,357292.0,29.94131029411765,0.0
8009,8009,8009.0,6.0,1.0,0.0,0.0,5.0,1.0,560.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009.0,1.0,0.0,3.0,2.0,1.0,9.0,3036874.0,22.49570780983804,0.0
8010,8010,8010.0,5.0,1.0,0.0,0.0,1.0,1.0,513.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,1.0,1.0,3.0,2.0,1.0,8.0,572335.0,26.69299681843807,0.0
8011,8011,8011.0,6.0,1.0,0.0,0.0,6.0,1.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8011.0,1.0,0.0,3.0,2.0,2.0,9.0,30143503.0,31.75073105923123,0.0
8012,8012,8012.0,6.0,0.0,1.0,0.0,9.0,1.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8012.0,1.0,0.0,3.0,2.0,2.0,9.0,9394434.0,21.4687,0.0
8013,8013,8013.0,6.0,1.0,0.0,0.0,3.0,1.0,2744.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8013.0,1.0,0.0,3.0,2.0,2.0,7.0,9215790.0,39.593846886352075,0.0
8014,8014,8014.0,3.0,1.0,0.0,0.0,3.0,1.0,912.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8014.0,1.0,0.0,3.0,2.0,1.0,8.0,3193371.0,29.55658104749061,0.0
8015,8015,8015.0,2.0,1.0,0.0,0.0,3.0,1.0,673.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8015.0,1.0,1.0,3.0,1.0,1.0,2.0,4136496.0,24.73396845726333,0.0
8016,8016,8016.0,6.0,1.0,0.0,0.0,,1.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8016.0,1.0,0.0,3.0,2.0,2.0,8.0,15349061.0,23.01256273081929,0.0
8017,8017,8017.0,6.0,1.0,0.0,0.0,,1.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017.0,1.0,0.0,3.0,3.0,1.0,8.0,675980.0,37.75623484486412,0.0
8018,8018,8018.0,3.0,1.0,0.0,0.0,7.0,1.0,567.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8018.0,1.0,0.0,3.0,1.0,1.0,3.0,956106.0,65.83070000000001,0.0
8019,8019,8019.0,2.0,0.0,1.0,0.0,2.0,1.0,477.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8019.0,1.0,1.0,3.0,2.0,1.0,7.0,120450.0,7.871065953986163,0.0
8020,8020,8020.0,3.0,0.0,1.0,0.0,1.0,1.0,462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8020.0,1.0,0.0,3.0,2.0,2.0,6.0,8083993.0,30.4885279771712,0.0
8021,8021,8021.0,6.0,0.0,1.0,0.0,9.0,1.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8021.0,1.0,0.0,3.0,1.0,1.0,3.0,711256.0,0.0,0.0
8022,8022,8022.0,2.0,1.0,0.0,0.0,5.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.0,0.0,0.0,,,,,219480.0,0.0,0.0
8023,8023,8023.0,6.0,0.0,1.0,0.0,7.0,1.0,8115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023.0,1.0,0.0,3.0,2.0,3.0,10.0,47697209.0,28.889844858588372,0.0
8024,8024,8024.0,5.0,1.0,0.0,0.0,3.0,1.0,1621.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8024.0,1.0,0.0,3.0,3.0,1.0,8.0,178198.0,2.755287276257302,0.0
8025,8025,8025.0,6.0,0.0,1.0,0.0,2.0,1.0,1078.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8025.0,1.0,1.0,3.0,2.0,3.0,8.0,42515781.0,19.39006807189561,0.0
8026,8026,8026.0,6.0,0.0,1.0,0.0,8.0,6.0,911.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026.0,1.0,0.0,3.0,3.0,4.0,10.0,258549870.0,58.06665251029717,370029650.0
8027,8027,8027.0,6.0,0.0,1.0,0.0,2.0,1.0,757.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8027.0,1.0,0.0,3.0,2.0,2.0,9.0,20216633.0,33.5201,0.0
8028,8028,8028.0,3.0,0.0,1.0,0.0,1.0,1.0,633.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8028.0,1.0,0.0,3.0,2.0,1.0,9.0,7637897.0,48.73126421185571,0.0
8029,8029,8029.0,4.0,1.0,0.0,0.0,3.0,1.0,556.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8029.0,1.0,0.0,3.0,2.0,1.0,8.0,266014.0,38.39109700685179,0.0
